incremental_id,type,serial_number,id
596,Ax,3497225d-61ae-4099-bff8-43c9106662fe,67387e97b2eeb7362e001234
597,Ax,ea4542ba-6923-43ec-8b2a-51cace634724,67387e9708c5433a60001234
598,Gun,c8e9397d-475d-4dc4-a0b5-ff490111b651,67387e976aca97005c001234
599,Gun,cebd1461-284a-48ef-962d-0df074a0968f,67387e973435c378bb001234
600,Gun,2a4a007e-ca51-4f27-b9b6-d3e0a9a2fa31,67387e97d490d7b457001234
601,Ax,c8a16689-73dc-443d-94e1-742111d2594f,67387e97b2f627fff1001234
602,Knife,de5b1282-e6be-48b5-8b07-3e541135f063,67387e97c3992e9a68001234
603,Ax,ef1eca87-66c6-41fe-9cce-70e8e3b64e6c,67387e97d86ea612de001234
604,Knife,2891eb8a-ceb2-449b-9155-da0dff680678,67387e979cf81d8026001234
605,Ax,9bc750c4-db77-48dd-b95c-53bd85bdb538,67387e97c361bc7b2c001234
606,Ax,4bcf82e0-24be-47cc-9c01-5a19d3670122,67387e9744c4c17332001234
607,Ax,e4db213c-1415-4188-a49b-1f2063f4e8ce,67387e97dc82d632c9001234
608,Hammer,f8fc121f-94fc-49ef-b245-b409599d400c,67387e97996a7fa078001234
609,Ax,28ddb2cd-457a-4148-9fcd-600d890a8801,67387e97d7a728a67d001234
610,Knife,4359ddc5-dc0f-4004-9809-8ad872e547ae,67387e9700ac8ed3b4001234
611,Ax,870ef0bf-55f4-407b-8d19-570e50d39a8d,67387e978ebda540cb001234
612,Hammer,e5cb962a-403f-444e-8330-643c19bf283e,67387e97f76a89f0cb001234
613,Ax,93e77282-3621-4ff1-8778-a3fe2776e21a,67387e97f29c21d489001234
614,Ax,ad68b4f6-1306-450d-8670-120ccb0a9e15,67387e97851ddf5058001234
615,Knife,ac4045ee-6608-41b4-beb0-cb6ab905678f,67387e9758d4d1e7b1001234
616,Knife,03f5f08f-9f84-4d17-9331-0c7ee408f90f,67387e977750ca3559001234
617,Hammer,44186212-109d-4a01-ba94-25fe5b848270,67387e975d44ee6f2c001234
618,Gun,f34e4c69-3ec0-40fb-b2b7-93bf15485b49,67387e97eb6fdc36b2001234
619,Ax,3bb44516-592c-4d7c-b183-b5adfac22768,67387e97cdc0d6e63a001234
620,Hammer,5b052b3a-95c1-419f-a4fd-2cb0c01fed37,67387e97b73dfe25b4001234
621,Knife,40c2679c-f90c-41f7-83aa-d1838b4f4922,67387e9785fc37b18c001234
622,Knife,2acd7534-3b70-46d5-ba7b-ffc6b6e4a3ca,67387e973871bd6401001234
623,Gun,bb1e7b05-c113-4a4d-ad61-accd7235e3f9,67387e97a733fa9b25001234
624,Gun,effaceb1-3b18-4ba1-b483-dc060bc6c317,67387e9748ab2f9b45001234
625,Gun,9b2707c9-5d72-47b4-8c26-5d67711deb02,67387e97233509073e001234
626,Hammer,142132d6-fccb-4528-9a48-b65b15579bbb,67387e9745645a27c4001234
627,Hammer,076d0037-61a5-42be-ae81-ddf65111147d,67387e97185c29dc24001234
628,Hammer,bb1734ad-9ff5-4ae4-9373-1b6ca8c23e55,67387e9742e77b6363001234
629,Knife,ee53f6fe-e1cd-451c-93ed-c01aaefca4ee,67387e97051e4e127b001234
630,Ax,b44b5a73-55b7-420c-93d7-b25db5e3f523,67387e979cc138f8dc001234
631,Gun,51a41a06-ecfc-4b34-a593-0398c78f7001,67387e97b7bb35b9c6001234
632,Gun,06bae07a-ac2e-4c70-983a-9c63ff756fda,67387e97abd815286b001234
633,Hammer,05343dfe-884a-4594-8b74-539151cbbd68,67387e9726dd0dbc6e001234
634,Hammer,74e5f367-7be6-4d45-95b1-21c5c84a8d54,67387e976766aa2750001234
635,Knife,d40b9733-13c5-439b-b5d4-b01ae31a4a5e,67387e976a10bbd480001234
636,Knife,a923a111-f875-44eb-af62-598eb9235bfc,67387e97c5ab0bc60a001234
637,Hammer,017fc83e-b24f-4f6f-99a6-364493999beb,67387e97a532400ed6001234
638,Ax,a9c6b5a5-eab8-4cde-8254-e882ec6359e8,67387e974c27cea852001234
639,Ax,740c8ff1-674a-49ac-9e73-06b7561c01e5,67387e970f96613235001234
640,Ax,69033b4d-8349-4699-93b2-8e1aaad11560,67387e974ffce04d92001234
641,Gun,21b348ef-8f3e-4a37-b44b-42c4e2b93e10,67387e9767e103b076001234
642,Knife,f4f3b4b4-6208-4685-abc0-9b3c94f4a30c,67387e97291597a100001234
643,Gun,8b2a66ea-94e6-4f56-bc99-a750b8fb0b99,67387e979b698eb310001234
644,Knife,6a34c2cc-4808-4c72-8caa-ac97279f1334,67387e978c7bbbba95001234
645,Gun,3a258c35-bbd6-471f-aec0-3f42ef498cdc,67387e975e9f92a01c001234
646,Knife,8248e1b7-5c6a-4c78-b337-f7bf342e8dd2,67387e970ff39bbbf9001234
647,Knife,1f65499a-6800-49b1-91ab-27022ab684ea,67387e97303ed4c698001234
648,Hammer,fe4b7d3b-dd32-4cb1-b18e-aa333e1531d4,67387e97443cb001c1001234
649,Knife,360faeed-293d-449b-9304-3cc602777930,67387e9755b37c5c27001234
650,Ax,9bac0dd0-b593-4ab8-9dd6-205ce9be32e1,67387e97884d247c6f001234
651,Hammer,1b784447-50f5-4b57-84ad-1339087aaf1d,67387e9755743cc039001234
652,Ax,a693e29f-cf87-4514-a35d-68000d00b6a1,67387e9730ef30b642001234
653,Hammer,7f9d01a2-fc43-4bc0-a6e4-54c708c747a6,67387e97eaae339c4d001234
654,Gun,ee88ff2b-625f-416c-b687-85b8b6247287,67387e97ab233b682e001234
655,Knife,b780ecb0-84c9-4c0a-9d98-037371685c58,67387e973d2d8ccb37001234
656,Knife,2509b170-96b7-44e8-a3e2-1d3f8f556bd5,67387e9726408ffa70001234
657,Gun,7420bbda-4a07-4e9d-ad2b-3384d7f48261,67387e97b4288d9c0e001234
658,Hammer,c1e62206-0b89-45ef-a895-12422e2eb45f,67387e972f37d10131001234
659,Hammer,4f9084bf-4515-425e-98a3-05c6c28827e4,67387e970ff8033cf9001234
660,Hammer,3ef914e9-1d4b-444b-bd49-7a1d4297ea6c,67387e9768264bdb65001234
661,Hammer,8293f995-4179-4015-b3f3-ac7200de862f,67387e973a066bda8c001234
662,Hammer,c24c7c92-e8b3-4dcf-a499-eed160d7a71d,67387e97be3159ad04001234
663,Ax,ef48f021-25dc-4efc-9e2d-75362fbbd483,67387e978757150dec001234
664,Gun,6861b973-6ce0-4dfb-8bff-cceb4112b370,67387e972291d2ec3b001234
665,Gun,ed158b24-e1e8-4020-b18c-f69aa4be7462,67387e9784117275be001234
666,Ax,d4d976c9-05b7-48c3-b546-3c8f879f704c,67387e97fae0b27c45001234
667,Hammer,9e28cf72-6164-45ec-9d7d-9ed19bc91708,67387e97b5dc4e5d9b001234
668,Gun,d3fc4573-8339-4384-8de1-2cdbb75d51be,67387e97192fc044e7001234
669,Hammer,03e4a683-e341-48a0-ac39-2f11a934b7e8,67387e975c04925674001234
670,Knife,108362b8-349a-45ac-bfc7-ddf3775b3f8d,67387e9717c276c8e7001234
671,Gun,f384e445-3a45-4166-9635-8c2b4c345f53,67387e975dd9db5e03001234
672,Knife,374de2cf-38c9-4d5a-93b8-4c4a73e1670e,67387e972dea61eed4001234
673,Hammer,2b0ba5f0-ee1f-4394-aad3-40e284dc77f4,67387e979f396fe44e001234
674,Knife,059ca81a-0e2c-4e39-a3de-24b5c3961b6c,67387e970d7de1aca9001234
675,Knife,00915405-074b-473d-91dd-83f8f227ea10,67387e978fecb20817001234
676,Hammer,e89c8f7b-98e8-41ca-821d-640f76ee8fc5,67387e97dc6a70712a001234
677,Gun,297b1419-1d42-4d93-a420-44a42466aa2c,67387e9771a3cb155f001234
678,Hammer,7dc33899-ab32-42a4-bb38-de37b06210fb,67387e979fe8593a8a001234
679,Knife,e7fd78b3-dd52-45ca-8020-88bd6d8a5a0b,67387e97ca9c267dad001234
680,Hammer,de7d81b1-511c-4247-bda6-12fadbb1e16c,67387e97fccb3cdc9a001234
681,Gun,130abea2-1c91-4f26-ab6f-c79dd86ffa60,67387e971595af6435001234
682,Knife,e8818031-170c-4175-8547-b7da57c50606,67387e9708d98638c6001234
683,Hammer,ed27c99a-3d37-42cd-a663-158f774b8dc4,67387e972468192842001234
684,Hammer,d5eb82b3-28b8-4a6e-a7fd-616de769ddce,67387e97556f391937001234
685,Knife,31ae4fd1-b2d6-432e-8451-371d32b3d08d,67387e973328bdf9a4001234
686,Hammer,c3c2c602-0250-4928-a2ba-4c38f720c493,67387e97109a0ca3bc001234
687,Ax,266f5645-b1ad-478d-b2b4-73b4bbc50544,67387e977f5d04d189001234
688,Knife,5cfda08f-21dc-4fd3-9368-d6250ebee00d,67387e97f79921bbae001234
689,Ax,50f34538-43a5-42b4-8030-8032282006fc,67387e9707a96b1f61001234
690,Knife,ecb80553-8762-48a6-8ac8-dba272c87c76,67387e97c06d06da96001234
691,Hammer,d65cac47-a1e4-4e10-8bbb-54a548f88f0a,67387e9710a5ab2db3001234
692,Knife,c443843e-8920-4899-9b0c-ee452dcbb164,67387e97e555ebe0ce001234
693,Knife,7c7df2ca-6fdb-498e-a355-07d1b1dc17f6,67387e9753e3a7161e001234
694,Gun,d123ac62-8757-4f40-8d67-8c7b36f7c347,67387e975487315b12001234
695,Gun,fe95a6fb-a8e0-40c5-9b77-4bef39a701a1,67387e97e4bb4c5173001234
696,Gun,0c22c78b-4412-434e-88d1-9e158f1ab13f,67387e970cb929eae7001234
697,Hammer,e235a726-78e3-4445-98ce-b45517ebaa45,67387e978a0e1141fd001234
698,Ax,d5cdc92b-43be-44de-83d9-948fd4ae04e4,67387e9799bcfcd754001234
699,Gun,ed9f44b0-63f6-45b7-bcf0-70b188525d9b,67387e97afd4836712001234
700,Gun,39fe5ce9-b9fe-4091-9c04-34787af70dca,67387e97e5841df216001234
701,Knife,0199c35f-1985-4ea7-9dbb-4c4675b6a611,67387e97b4a528955b001234
702,Ax,0a833f73-230a-43fb-89e9-e5f814150bac,67387e97b1eec33c72001234
703,Knife,cff795ee-82a8-43fa-a39d-fa047513144b,67387e97d6c651ddcd001234
704,Hammer,0d88f42a-89fb-4e7c-9329-67d012e102e9,67387e97f64eac11f2001234
705,Gun,584475dd-a5c6-4483-ab80-83eff4d585e8,67387e974a47d2983c001234
706,Gun,11787092-40d9-4d0b-ba7b-74962eb59137,67387e979c82c7143c001234
707,Hammer,1eb663a5-f566-4551-abb3-3cc53547f255,67387e97500e75a036001234
708,Ax,2b855046-6349-48a7-a64b-e374f3ac107d,67387e97ae0eb3eed3001234
709,Hammer,6f22ffe5-e536-45f3-a7ba-3f0fd5b4fdd8,67387e971ecfb46347001234
710,Ax,071f8309-db38-47f5-82a8-0e7367037a0e,67387e97e70611883d001234
711,Knife,0a605589-6b92-4dc0-bca5-9daaf1b0388e,67387e976081594975001234
712,Knife,8595c249-e687-4ba3-a200-53e5c41992fc,67387e9719bc916108001234
713,Knife,bfffc13f-cae3-4dd1-abd1-256a4bf2152d,67387e9707c5807d0d001234
714,Gun,0ed6b4de-d8b9-4470-81be-53260db7ebe8,67387e97d14220ee66001234
715,Ax,5d550b8f-64b1-48b0-9735-ec7e510f1cae,67387e978df707a948001234
716,Hammer,69f20f82-8338-405b-ab77-62c5ab444355,67387e97e7f8a7fb0b001234
717,Gun,88faf68c-b35f-4b75-ae4f-866942c31598,67387e97788d986905001234
718,Knife,2d2d3ef7-5dcf-4f84-bcdf-2a5915f2fcc7,67387e9750c3d76149001234
719,Ax,9d8a20c7-4a2d-49f7-9bf4-4b9ab17e6666,67387e972afe4567e1001234
720,Ax,69986235-176a-4175-906d-3b259b719781,67387e975f2c22cb4a001234
721,Knife,c3cdff77-7499-473f-869b-084f00b4bb7b,67387e97aba3b6fd5d001234
722,Gun,e57b6e79-9d0d-49fd-a615-abbcd472cb6e,67387e97c8ed21db4f001234
723,Knife,1c0fa3e3-22ca-4259-bcf9-194773e66276,67387e9708419be897001234
724,Ax,1be6fca1-9374-4fd3-b415-4724fae90344,67387e977f1171a78c001234
725,Gun,a7bb7f7a-5ca4-465e-b318-d41303d774e8,67387e9782f2b308c3001234
726,Ax,a911b7d1-a156-4afc-976d-709d81dabcf5,67387e970d3180d672001234
727,Ax,334d61d1-752a-41dc-830d-c722119a3ab6,67387e97fb89705ae6001234
728,Knife,e07d292b-24e1-44bb-a442-48413ad97fbf,67387e97d4c2e4a329001234
729,Ax,86844073-fd4f-494f-b1ad-6ef80e65aef8,67387e975751ec3e9a001234
730,Hammer,1e11325e-f74d-456b-8f5b-075acd51e165,67387e97d5cfead94f001234
731,Gun,828aef44-a514-4029-b867-2b3200bea50e,67387e9759c3301688001234
732,Gun,9696a4d8-33f1-4517-bef9-0b0d5de4e87d,67387e97ba3866600c001234
733,Knife,4a23afbf-0127-4b76-b0d8-a5267447764f,67387e976c29793a14001234
734,Hammer,166a20c8-f81d-414f-b231-81f330c281d1,67387e97e995f98d56001234
735,Knife,009eed69-65d5-4a05-9b00-b0367013ad21,67387e976cd67d9b6f001234
736,Ax,41170ecd-7a2e-4802-8b64-ec4cb11cb610,67387e976bc24fc1ab001234
737,Hammer,3b09470e-88db-4d1e-940d-681baa40d789,67387e97a5cdd4aa00001234
738,Ax,c029e91e-9546-4add-b75a-9971c8ad49db,67387e97217eedd1ba001234
739,Gun,72695351-8d4b-44f6-8086-c580b3eae513,67387e97df263d9962001234
740,Ax,8c2aca3f-bdd7-44a1-9cd7-ec86bd365ae8,67387e97edfbe1afcf001234
741,Knife,7c96380d-e71c-4e83-84cb-92ff46bfc7b1,67387e972e65f2f2fd001234
742,Gun,d1e3ecff-80b7-44db-8788-3abf82291354,67387e97e94550c93c001234
743,Knife,8bdfb3c8-138d-4fef-98c2-0c815418b9dc,67387e975c572eca05001234
744,Hammer,5e3b1d54-d4e2-4fb5-bfa3-c9ced21e7b8d,67387e970537fb40a6001234
745,Ax,00ba59e5-8558-41f2-b4be-b5dc04539a58,67387e975f0f5e5f33001234
746,Hammer,39ef8fc5-ed8d-4b28-b204-706c43a5f8cb,67387e97185e65bc40001234
747,Ax,a064cc4f-4f60-4712-938e-8aa463ab5d22,67387e978d317bdcf4001234
748,Hammer,fe2b1796-900d-4fa4-b779-ff125ecb9203,67387e97e49b8b4053001234
749,Hammer,f1b93e8d-4b34-4717-b269-d79ed8919367,67387e97b056eb1587001234
