incremental_id,latitude,longitude,street_name,building_number,city,state,country,postal_code,id
450,39.598026,-143.134404,Stephanie Row,697,Paulbury,Wisconsin,Cote d'Ivoire,91916,673ef5fdf5f8590cd5001234
451,3.468492,31.668746,Mcpherson Place,4554,Harringtonstad,North Carolina,Saint Kitts and Nevis,41681,673ef5fd941e1aaaba001234
452,24.0362055,135.746611,Smith Groves,127,East Patricia,Washington,United States Minor Outlying Islands,43478,673ef5fd9431c87f27001234
453,-35.797994,45.655043,Gary Station,454,South Lindseystad,New Jersey,Sri Lanka,69416,673ef5fd49ae49a23f001234
454,-56.024639,48.08122,Kayla Causeway,661,North Grant,Arizona,Nicaragua,77918,673ef5fde44fea3bec001234
455,-5.636006,94.844862,Garcia Center,23858,South Jaredstad,Nevada,Latvia,38285,673ef5fd821fa74b50001234
456,-10.6103065,-45.08768,Turner Street,6434,New Amberside,Louisiana,Austria,94909,673ef5fd250cf8b51c001234
457,-72.3415195,-29.94163,Wade Villages,55,East Connieton,Utah,Kyrgyz Republic,16329,673ef5fd42998cf32d001234
458,-45.1772195,36.069539,Snyder Drives,228,Davidfort,California,Ireland,66625,673ef5fdd07e70efcf001234
459,77.3451395,104.731525,Kyle Passage,3638,Rogersland,Illinois,Poland,76228,673ef5fd7fe1f8abaa001234
460,89.970542,27.737938,Dylan Forges,3423,Washingtontown,Alaska,Angola,72200,673ef5fd98b2979500001234
461,-2.479393,-98.702149,Sydney Brook,5062,West James,North Carolina,Bahrain,74139,673ef5fd0353ab4cbe001234
462,28.637743,166.672171,Green Bridge,3044,West Susanport,Wyoming,Serbia,26966,673ef5fd51d92be1c6001234
463,-28.709458,-160.927162,Erin Valleys,51735,Lake Keithborough,Kentucky,Moldova,75645,673ef5fd428fca9bc1001234
464,30.820123,-56.366223,Miguel Road,1615,East Jeffreyhaven,Nebraska,China,15721,673ef5fdf1b6f2857f001234
465,17.759861,-163.393752,Marshall Fall,6563,South Jorgefurt,Georgia,Namibia,55256,673ef5fd68ce199ec2001234
466,-29.326466,20.045242,Jessica Field,786,Port Cory,New Jersey,Christmas Island,45932,673ef5fde836d813fd001234
467,63.9184735,-15.06467,Deleon Passage,1345,Ryanshire,Nebraska,Morocco,64311,673ef5fdab817c9349001234
468,54.758011,-41.883413,Carter Meadow,4452,Ramosberg,Minnesota,Cuba,61382,673ef5fd877a9ba7a9001234
469,19.9263875,14.661664,Anderson Pike,174,Port Glenn,Idaho,Tokelau,94558,673ef5fddc6a648964001234
470,74.081515,-122.048045,Walsh Points,5263,North Edwardmouth,Nevada,Bouvet Island (Bouvetoya),36617,673ef5fd26337353b7001234
471,66.6192455,-18.399322,Rodriguez Turnpike,925,New Vanessabury,California,Nigeria,41515,673ef5fd8e6b42f164001234
472,85.3326245,1.518437,Joshua Row,3852,Connerville,Idaho,Honduras,35832,673ef5fdef575e8837001234
473,26.8991425,-77.703687,Diaz Drives,6877,Jodiport,Alaska,United Kingdom,52377,673ef5fd2050e03ca1001234
474,-29.608333,157.987894,Erica Fort,530,Dorseyton,Wisconsin,British Virgin Islands,81171,673ef5fd25ddc0f8c9001234
475,-75.4928635,159.901214,Jennifer Pine,7117,Josephside,Rhode Island,Azerbaijan,46402,673ef5fd5ef0b4eba3001234
476,-39.637507,176.670357,Mark Burg,38838,Bakerbury,Arkansas,Saint Vincent and the Grenadines,17606,673ef5fd598b3e71ec001234
477,19.3557205,171.879749,Burnett Key,727,Adamsbury,Ohio,Angola,79015,673ef5fd74071a6733001234
478,-56.4018965,51.521066,Tyler Isle,3148,Port Michellefort,Minnesota,United States Virgin Islands,75001,673ef5fdcfee398643001234
479,-70.0094805,-50.233368,Norman Walk,1211,North Tyler,Kansas,Saint Lucia,89158,673ef5fdd18f655c3f001234
480,31.817721,76.923001,Henry Mission,132,East Donna,Tennessee,Italy,19203,673ef5fd6ea2ef7311001234
481,-70.470298,13.176278,Cook Mountains,2692,North Felicia,South Carolina,Canada,49935,673ef5fd9461cce28e001234
482,49.680977,92.560381,Holmes Squares,1528,East Ashleyville,Kentucky,Myanmar,86500,673ef5fdf770b62bc8001234
483,72.276058,-50.444987,Montes Station,52332,Brianchester,Arkansas,Iran,40714,673ef5fde1e32e235e001234
484,-20.034302,17.37654,Wells Prairie,881,Nunezmouth,California,Lao People's Democratic Republic,33147,673ef5fdeba0dc302b001234
485,-4.521218,32.544333,Sanders Vista,4009,Lake Brandontown,Utah,Cameroon,3076,673ef5fd218a0aefd1001234
486,22.8007135,-101.731127,Stephen Shoal,7903,Dustinland,Montana,Comoros,82372,673ef5fd7d04bbbe54001234
487,85.5762745,7.144324,Wagner Manors,7906,North Adriana,Pennsylvania,Philippines,92436,673ef5fda516a87cfc001234
488,61.538523,50.713705,Charles Court,8506,Port Rebecca,Arizona,Guyana,62246,673ef5fdc3c59e5f8b001234
489,4.615936,-119.985107,Rice Ford,161,Kimberlyville,Maryland,Bouvet Island (Bouvetoya),71551,673ef5fd854d9fca60001234
490,0.458186,75.155433,Jennifer Freeway,167,Jarvisside,Wyoming,Estonia,97468,673ef5fdc410003ef1001234
491,24.869976,31.152528,Sandra Inlet,867,Tinastad,Pennsylvania,Philippines,42653,673ef5fd559cb990c9001234
492,-32.8053045,-148.828689,Jeremy Mountains,779,South Stacy,Alaska,North Macedonia,77467,673ef5fd55a7cf9c71001234
493,67.690876,60.985261,Edwards Cliff,45948,Cherylfort,Colorado,Togo,13372,673ef5fd2f55707d41001234
494,-35.241872,-13.205319,Paula Prairie,46617,Lake Alan,Iowa,Montenegro,16786,673ef5fd1be3bc32e6001234
495,40.89462,-29.080939,Joshua Drive,3021,North Melissaville,Nebraska,Bouvet Island (Bouvetoya),84391,673ef5fd35051070e5001234
496,-23.3635095,177.527856,Brown Camp,162,North Monica,Connecticut,Benin,13093,673ef5fdb534ba6823001234
497,-78.5922965,146.927697,Melanie Unions,6785,Lake Julie,Alabama,Botswana,47795,673ef5fd7380ad8a67001234
498,54.712176,23.263835,Beth Square,8518,Port Kevinville,Tennessee,Norway,81930,673ef5fd05f971b5ec001234
499,-66.3755995,106.647054,Wheeler Mountain,59468,Smithfurt,Ohio,Colombia,8411,673ef5fd3cf166c6b7001234
500,86.8296645,-119.302371,Frazier Knoll,46891,Kristishire,Maine,United States Virgin Islands,19731,673ef5fdcee631121c001234
501,-9.8915445,156.758861,Williams Shores,3,Lovestad,Nevada,Oman,86650,673ef5fd5b69b9cb83001234
502,-24.6036465,-4.973074,Jones Mountains,22238,Emilymouth,Minnesota,Gabon,6683,673ef5fdb5b41fac03001234
503,-62.8675035,151.400098,Lee Plaza,725,Port Williamside,Idaho,Wallis and Futuna,46546,673ef5fd285e19f20b001234
504,-58.642398,141.368198,James River,896,Danielbury,Montana,Fiji,24306,673ef5fdb337e84de8001234
505,-78.876909,-78.452394,Flores Corner,81799,East Josephborough,Oklahoma,Togo,59358,673ef5fde8c0653fea001234
506,86.3167175,155.985354,Kenneth Bridge,7120,Smithfort,Maine,Spain,65209,673ef5fdff4d5fbbaf001234
507,9.9739295,-91.483666,Davis Trace,7613,Farmertown,New Mexico,Georgia,57022,673ef5fd2d6cc4b2d1001234
508,-71.5724025,153.424606,Angel Garden,78043,Carrollborough,Wyoming,Andorra,935,673ef5fd389bc7bb1e001234
509,85.6841315,42.819221,Louis Park,854,Perezport,Vermont,Montenegro,64122,673ef5fde2230b8535001234
510,68.8874255,-165.398864,Crystal Ville,2015,Jonesborough,South Carolina,Macao,77607,673ef5fd087408522c001234
511,10.571275,-145.41302,Patricia Isle,48206,Josephton,Missouri,Brunei Darussalam,48296,673ef5fda760880003001234
512,-34.8270005,-96.522162,Beth Plaza,8995,South Ryan,Tennessee,Germany,8543,673ef5fd10a7cdd970001234
513,21.9668195,50.156029,West Burgs,87080,North Julieton,Mississippi,Guatemala,77064,673ef5fd3dc4876f3f001234
514,65.3737055,20.155457,Nguyen Squares,87829,Cherylmouth,Wyoming,Montenegro,23438,673ef5fd59b90e1005001234
515,7.4884605,-114.478056,Schultz Fords,2977,Morganstad,Idaho,Lithuania,89990,673ef5fd2b8a61594b001234
516,5.959406,128.558197,Blankenship Branch,47295,Lake Douglas,Maine,Cape Verde,21185,673ef5fdf3f27a3247001234
517,24.321506,81.420399,Castro Camp,52912,Ballardmouth,Iowa,Saint Vincent and the Grenadines,92547,673ef5fd38913e1d6a001234
518,-20.2600855,-14.550549,Samantha Valleys,25939,Hansenfort,Maryland,Somalia,77237,673ef5fdebd9629fc3001234
519,30.9927505,85.913093,Acevedo Plains,8835,Joshuaport,Tennessee,Turks and Caicos Islands,13498,673ef5fd63538fe6ef001234
520,5.4622675,-43.340133,Joshua Fords,4074,Port Randallland,Maine,Estonia,3265,673ef5fdcf67355a33001234
521,66.803286,24.390096,Jessica Bridge,7605,West John,Delaware,Andorra,26818,673ef5fd07563a3fe3001234
522,-15.904595,-70.062876,Mark Port,540,Kaitlynland,North Carolina,Cote d'Ivoire,29970,673ef5fd53fde96fcc001234
523,52.2589685,135.4091,Tara Unions,1531,West Brooke,Georgia,Mayotte,23889,673ef5fd2bb232c0b1001234
524,23.389266,108.263417,Lisa Crossroad,62136,New Christopher,Wisconsin,Guam,21511,673ef5fdba2fd310dc001234
525,76.7962255,-113.129328,Byrd Field,70241,East Jessica,New York,Reunion,26614,673ef5fd69421f0324001234
526,-5.3399145,-118.065322,Parker View,5944,Hodgesburgh,Nevada,Lesotho,4140,673ef5fd85422afb46001234
527,-38.879691,-81.842714,Allison Unions,844,New Julieside,Virginia,Antigua and Barbuda,57822,673ef5fd13f320e7b5001234
528,35.2050695,-179.543093,John Terrace,235,Johnsonchester,Maryland,Myanmar,80581,673ef5fdf4be00279e001234
529,-52.619956,-49.745663,Wendy Port,480,Turnerberg,California,El Salvador,48726,673ef5fd37f0e884fb001234
530,87.956506,-14.067464,Jennifer Burg,4706,West Lynn,Oklahoma,Mozambique,65724,673ef5fdd64a340bcb001234
531,-73.8980335,-113.561827,Salinas Lane,549,North Courtneyview,Florida,Saint Helena,77714,673ef5fd0fcbc61acd001234
532,4.1075185,-172.283776,Alexis Dam,56573,East James,Wisconsin,Bahamas,48814,673ef5fd298f95e1bf001234
533,80.9205445,-155.118996,Garza Parkways,4115,North Joelmouth,West Virginia,Nicaragua,15084,673ef5fddf877f3865001234
534,3.1312895,97.247619,April Rapids,6182,Escobarchester,Illinois,Greenland,28767,673ef5fdc399862d3b001234
535,-19.2989685,-10.30811,Troy Plaza,15533,Collinsport,Kentucky,Congo,26647,673ef5fd33e8075e99001234
536,14.6758835,29.876599,Bobby Ferry,41371,Youngborough,Missouri,Liberia,45909,673ef5fd65658fde58001234
537,2.6752925,34.580468,Joshua Stream,5271,Douglastown,Nebraska,Macao,60237,673ef5fd5ea1649a31001234
538,-14.964435,-106.295273,Rose Views,872,Lake Bryanfurt,Hawaii,Israel,46247,673ef5fd7bcdf75ad2001234
539,51.956187,-62.293989,Jason Streets,1304,Justinhaven,South Dakota,Guernsey,74770,673ef5fd5737034557001234
540,-50.3805455,-141.187239,Jacob Summit,1703,Jenniferland,New York,United Kingdom,94501,673ef5fd9b72e31dac001234
541,-31.3042805,-21.344096,Tammy Hills,6972,Ashleytown,South Dakota,Burundi,27717,673ef5fd16c222aa19001234
542,-48.126655,-4.002717,Garcia Summit,56148,East Cindyberg,Massachusetts,New Caledonia,38737,673ef5fd7dcd340d84001234
543,-70.7905995,2.436836,Moore Union,381,Jadeshire,Delaware,South Africa,66782,673ef5fd81448138f5001234
544,66.9801115,-45.184316,Rodriguez Points,70709,New Jenniferfort,Iowa,Liechtenstein,59849,673ef5fd97e8527fea001234
545,89.1876235,-40.56004,Perez Curve,9585,Lake Theresa,New Jersey,Cote d'Ivoire,81596,673ef5fd647bba3443001234
546,12.907725,-25.574878,Jessica Summit,460,Lake Emilyberg,Arkansas,Svalbard & Jan Mayen Islands,30801,673ef5fded265bc903001234
547,-69.9014355,-168.506665,Daniel Park,23767,Johnsonchester,Missouri,Saudi Arabia,23598,673ef5fdc75b6f114c001234
548,15.1674045,-2.632724,Rebecca Walk,521,Port Lisachester,Missouri,Lao People's Democratic Republic,47890,673ef5fd8d34201a5b001234
549,0.881328,-23.814081,John Lock,8846,Lynnton,Iowa,Korea,54445,673ef5fdccb1d45fb7001234
550,-56.288678,5.649969,Beth Mountain,7785,Lake Michaeltown,Idaho,Korea,38858,673ef5fd01f78be6f7001234
551,-4.5450835,93.587773,Rhodes Knolls,787,Mcguireshire,Idaho,Cote d'Ivoire,86916,673ef5fd7f24d24052001234
552,52.06626,-18.298246,Brittany Springs,1557,North Matthew,Michigan,Oman,84092,673ef5fd94c7bb58ef001234
553,-85.6883205,-30.168985,Susan Grove,274,Lake Ernestville,Montana,Sao Tome and Principe,9402,673ef5fdf387624df5001234
554,-10.51829,146.426979,Brady Street,196,East Kaylaville,Mississippi,Sweden,22165,673ef5fd5e388103a3001234
555,25.5999005,15.47274,Williams Drive,6440,East Carolynhaven,Nebraska,Benin,83617,673ef5fd15de21c670001234
556,55.184679,-162.596661,Jennifer Road,64613,Stacystad,Utah,El Salvador,66969,673ef5fd11b921ef08001234
557,-24.7849355,137.907486,Tanya Junction,969,Darrylberg,Alaska,Luxembourg,35694,673ef5fd6e2713a6ef001234
558,50.4335415,96.912965,Snyder Knolls,66001,Brianberg,North Carolina,Jordan,83911,673ef5fd1bb91f73e9001234
559,29.31039,-44.479482,Jonathan Greens,7972,Cindyfurt,Iowa,Pakistan,88885,673ef5fd3a0772443a001234
560,38.9987625,-62.560019,Lewis Pike,5625,Bellburgh,New Hampshire,Turkmenistan,81419,673ef5fda9a6653e48001234
561,30.120958,53.028351,Jones Pass,79115,North Christopherstad,Tennessee,Philippines,28946,673ef5fd58ae749f25001234
562,-86.3208365,134.076624,Ryan Forge,118,East Brenda,Ohio,Norway,78841,673ef5fd4e4b5fbbbb001234
563,-35.5895305,-61.067422,Amanda Spurs,28,West Shannon,Montana,China,43096,673ef5fd8eefcfdf59001234
564,-7.609089,40.756538,Bennett Run,1044,Port Markmouth,Massachusetts,Somalia,71428,673ef5fd1728efbda8001234
565,-61.303455,-0.664011,Stephen Junctions,905,East Daniel,Wyoming,Maldives,37042,673ef5fdcbcb58ac2e001234
566,64.0608195,-159.674072,Mccullough Forges,29926,East Ian,West Virginia,Palestinian Territory,42308,673ef5fddb85e2590b001234
567,28.80649,177.673546,Maria Ports,6066,Garnerfurt,Vermont,Turkmenistan,20606,673ef5fd99c5e07b4d001234
568,-34.9289165,52.300905,Phillip Harbors,18272,Lake Wesleyfurt,Nebraska,Turks and Caicos Islands,44590,673ef5fddd45850574001234
569,-30.96483,145.37514,Mason Harbor,146,East Frank,Georgia,Saint Pierre and Miquelon,87816,673ef5fd8b16ebc056001234
570,32.2392805,70.70578,Crystal Cliffs,8334,South Kimberly,Maine,Wallis and Futuna,61463,673ef5fda86c450b76001234
571,-45.28359,-39.780637,Johnny Neck,7011,Elizabethstad,Texas,Swaziland,5916,673ef5fdc9892a9891001234
572,28.5193515,-116.677279,Mclean Squares,3916,West Anahaven,Arkansas,Germany,50218,673ef5fde6b4b2a746001234
573,-44.9269175,26.789849,John Mount,25981,East Stephanie,North Carolina,New Caledonia,49461,673ef5fde5f6ad6ce3001234
574,-75.416115,104.084417,Young Plaza,6506,North Mary,Idaho,Portugal,31671,673ef5fdf0e52b27a7001234
575,81.915819,99.936693,Raymond Lock,2427,Port Danielle,Wyoming,Azerbaijan,63063,673ef5fdffeabd223d001234
576,-70.0603305,-147.402835,Terry Parkway,14847,West Teresaland,Nevada,Ukraine,97162,673ef5fda7aeed7471001234
577,-79.0134675,-87.410458,Kim Freeway,796,South Dennisland,Iowa,Gabon,99410,673ef5fdfde9264cf3001234
578,43.6041515,-55.417967,Brandon Walks,8723,Orrmouth,Idaho,Holy See (Vatican City State),8999,673ef5fda8849b0524001234
579,-20.967243,-37.22382,Murray Square,3722,West Sabrina,Louisiana,Ghana,9170,673ef5fd258be18e31001234
580,-0.646896,-83.819995,Douglas Street,579,East Andrewchester,Arizona,Jordan,64180,673ef5fd069d3bb002001234
581,-80.867257,-94.541998,Steve Spur,590,Delgadoville,Florida,Afghanistan,1667,673ef5fdc6e19e8308001234
582,3.2293705,-173.572824,White Gardens,554,Danielletown,Illinois,Antarctica (the territory South of 60 deg S),79152,673ef5fd46922a0880001234
583,-24.2821945,173.815307,Rebecca Creek,24231,North Sarahbury,Missouri,Suriname,88341,673ef5fd9ad6aaed51001234
584,87.6920065,-169.514929,Simmons Orchard,2939,North Erik,Michigan,Chile,82394,673ef5fdf5deaeeae1001234
585,65.806013,127.595192,Sierra Coves,185,Bellmouth,Idaho,French Guiana,83754,673ef5fda9a1d5317a001234
586,-82.008498,40.849561,Berry Street,97670,Dawnberg,Pennsylvania,Cote d'Ivoire,22156,673ef5fd605ff764c6001234
587,-59.0924295,-89.909048,Hughes Locks,15733,Ramosland,Colorado,Timor-Leste,84528,673ef5fd766ebcd596001234
588,-67.0477275,159.178996,Marcus Throughway,43100,New Lisa,Ohio,Montenegro,55234,673ef5fddaca41214b001234
589,-39.404725,38.648747,Cortez Light,51222,Melissafort,Texas,Saudi Arabia,88653,673ef5fd30bb3825e8001234
590,31.0021495,-156.442541,Carl Street,786,New Beverlyburgh,North Carolina,Lebanon,75422,673ef5fd08b255a5d4001234
591,-32.447382,131.23468,Gonzalez Ville,62067,Peterside,Maryland,Angola,93637,673ef5fd3493894fa4001234
592,-16.831537,-90.942356,Jones Mission,7260,West Lindabury,Wisconsin,Myanmar,2361,673ef5fddbe272bab6001234
593,47.5335405,49.895321,Ferguson Road,35678,Port Stephanieside,Maryland,Eritrea,3749,673ef5fdacc3e04046001234
594,-5.3741255,77.788558,White Shoal,5948,Mooremouth,Minnesota,Kenya,9973,673ef5fd076a0c97d0001234
595,81.3790615,-49.567469,Salazar Court,990,Anthonyhaven,Nevada,Martinique,78890,673ef5fd04ecb1fa28001234
596,26.335303,156.878264,Charles Circles,95094,South Jonathanberg,Kentucky,Western Sahara,23709,673ef5fdb2eeb7362e001234
597,-5.032789,43.105854,Edwards Valleys,334,Jasminshire,Oklahoma,Algeria,78730,673ef5fd08c5433a60001234
598,-79.052239,163.087173,Cochran Hills,5,Rojashaven,North Carolina,Morocco,67513,673ef5fd6aca97005c001234
599,-83.2047745,-99.238101,Cynthia Fall,63,Potterfort,Delaware,Anguilla,89175,673ef5fd3435c378bb001234
600,20.1171325,-148.61816,Lawson Prairie,76024,New Melissa,South Carolina,Liberia,25963,673ef5fdd490d7b457001234
601,-26.645664,156.81234,Doyle Coves,60546,West Lauraburgh,Florida,Western Sahara,76367,673ef5fdb2f627fff1001234
602,49.786265,-29.854153,Amanda Underpass,5457,New Mirandaville,Rhode Island,Australia,38103,673ef5fdc3992e9a68001234
603,-59.0224685,-22.174492,Jackson Passage,952,Taylorborough,Minnesota,Mauritius,71231,673ef5fdd86ea612de001234
604,-75.001523,-37.403501,Aaron Fall,180,Zacharyshire,Georgia,Fiji,88234,673ef5fd9cf81d8026001234
605,-46.2930435,67.942852,Oneal Dale,214,Blackbury,Alaska,Costa Rica,59731,673ef5fdc361bc7b2c001234
606,84.0451375,-49.986597,Mcbride Expressway,61843,Lake Theresa,Pennsylvania,Sweden,35004,673ef5fd44c4c17332001234
607,77.8188045,169.029502,Bryan Pine,38451,Rodriguezhaven,North Dakota,Greece,64248,673ef5fddc82d632c9001234
608,-9.485122,-52.294567,Joseph Point,89539,Nataliemouth,Connecticut,Venezuela,45003,673ef5fd996a7fa078001234
609,-51.3863385,19.966997,Taylor Port,6282,New Paigeton,Nebraska,Nepal,20334,673ef5fdd7a728a67d001234
610,78.7226935,-89.075074,James Drive,31157,East Ashley,Louisiana,Bulgaria,58817,673ef5fd00ac8ed3b4001234
611,-77.655832,-55.698305,Glenn Loaf,205,New Meghan,South Carolina,Australia,45678,673ef5fd8ebda540cb001234
612,24.055181,-164.838843,Nielsen Ferry,1881,Michaelborough,Delaware,Netherlands Antilles,72906,673ef5fdf76a89f0cb001234
613,6.535585,125.884022,Crawford Trail,828,Hudsonville,Ohio,South Africa,30380,673ef5fdf29c21d489001234
614,-69.493418,-146.684874,Williamson Light,16648,East Heather,South Carolina,Montserrat,36659,673ef5fd851ddf5058001234
615,79.7585085,116.896079,Kevin Summit,10,Zacharystad,Vermont,Lao People's Democratic Republic,53223,673ef5fd58d4d1e7b1001234
616,-14.5949955,-66.625363,Amanda Squares,32734,Perezhaven,Hawaii,Sweden,87583,673ef5fd7750ca3559001234
617,-8.17076,-99.033202,Austin Roads,832,Melindaborough,Oklahoma,Monaco,5749,673ef5fd5d44ee6f2c001234
618,-88.0190155,-108.583098,Gregory River,64735,Paulberg,Idaho,Burundi,71839,673ef5fdeb6fdc36b2001234
619,17.8358815,-16.814981,John Via,90300,Michaelport,West Virginia,Grenada,90470,673ef5fdcdc0d6e63a001234
620,-86.6791525,46.767095,Roberson Creek,8997,New Mariaburgh,Minnesota,Dominica,69671,673ef5fdb73dfe25b4001234
621,71.468597,-5.010789,Destiny Harbors,7269,Hansenview,Connecticut,Czech Republic,93860,673ef5fd85fc37b18c001234
622,-76.436436,-66.173872,Sara Parkway,84345,Leeshire,Ohio,New Zealand,98957,673ef5fd3871bd6401001234
623,8.2731055,51.554703,John Light,8907,West Kyleburgh,Texas,Finland,95017,673ef5fda733fa9b25001234
624,-15.403169,99.964512,Rebecca Islands,632,Mckaytown,Maryland,Lebanon,88607,673ef5fd48ab2f9b45001234
625,38.0314715,-166.106251,Larsen Cove,97189,Nicoleton,Delaware,Saudi Arabia,97196,673ef5fd233509073e001234
626,-63.885219,44.745264,Christian Rapid,2933,Manuelburgh,Indiana,Burkina Faso,93210,673ef5fd45645a27c4001234
627,-13.53278,-109.430535,Davis Rest,5140,Lake Michaelbury,West Virginia,Holy See (Vatican City State),57146,673ef5fd185c29dc24001234
628,-47.446769,42.398528,Chandler Greens,58296,Alexanderchester,New Jersey,Luxembourg,19215,673ef5fd42e77b6363001234
629,-81.1129,145.010627,Moore Radial,3940,Josephburgh,Utah,Montenegro,79517,673ef5fd051e4e127b001234
630,-10.934276,-125.858712,Ronald Gateway,656,South Jasminetown,Minnesota,Maldives,58337,673ef5fd9cc138f8dc001234
631,15.2598295,-29.744338,Jason Station,51100,South Candace,Oregon,Svalbard & Jan Mayen Islands,28973,673ef5fdb7bb35b9c6001234
632,-65.3538565,-120.244991,Robert View,64430,North Michael,Kansas,Thailand,1942,673ef5fdabd815286b001234
633,31.6181285,112.48846,Ashley Trace,93457,Port Katherine,Arkansas,Oman,38767,673ef5fd26dd0dbc6e001234
634,9.8951985,-88.668316,Christopher Points,847,Sweeneyland,Mississippi,Bahamas,72777,673ef5fd6766aa2750001234
635,55.8610925,-95.939276,Rachel Fall,3043,Lake Scott,Minnesota,Sweden,44474,673ef5fd6a10bbd480001234
636,-82.3340365,-169.640155,Chung Turnpike,49882,South Nicholas,Washington,Marshall Islands,19319,673ef5fdc5ab0bc60a001234
637,-75.8980785,-73.24463,Garrison Cliff,6023,Brownville,South Carolina,Sierra Leone,2898,673ef5fda532400ed6001234
638,41.340951,12.058103,Nixon Groves,8544,East Jonathan,Wyoming,Iran,90206,673ef5fd4c27cea852001234
639,-89.335492,85.924008,Hernandez Villages,700,Davisfort,Wyoming,Seychelles,98828,673ef5fd0f96613235001234
640,-27.709071,132.278947,Andrew Knoll,495,New Amanda,Rhode Island,British Indian Ocean Territory (Chagos Archipelago),20226,673ef5fd4ffce04d92001234
641,-31.2595265,-21.681115,Jackson Mountains,25368,Stevensborough,Maryland,Kenya,7233,673ef5fd67e103b076001234
642,-62.167277,98.876539,Craig Shores,632,Cathymouth,Florida,Ghana,46228,673ef5fd291597a100001234
643,57.074618,22.042625,Jared Port,32,South Michealton,Mississippi,Myanmar,73699,673ef5fd9b698eb310001234
644,-55.3968915,-144.985039,Edwards Ford,416,New Jenniferville,Michigan,Iraq,41477,673ef5fd8c7bbbba95001234
645,26.1846305,41.712828,Rodriguez Unions,26719,Tiffanyburgh,Pennsylvania,Ireland,62919,673ef5fd5e9f92a01c001234
646,-56.544734,79.112343,Teresa Parkways,612,Bradleyshire,Hawaii,Tajikistan,43470,673ef5fd0ff39bbbf9001234
647,-63.210017,93.726771,Patricia Park,65571,East James,Hawaii,Djibouti,28330,673ef5fd303ed4c698001234
648,-60.8140305,-172.56207,Vanessa Orchard,3631,Maryborough,Idaho,Sao Tome and Principe,72058,673ef5fd443cb001c1001234
649,-68.931336,61.499159,Sheila Lodge,68,Port Linda,Maryland,Portugal,44342,673ef5fd55b37c5c27001234
650,-60.0932205,-26.773008,Teresa Rapid,1238,Joelchester,Kentucky,Saint Vincent and the Grenadines,40466,673ef5fd884d247c6f001234
651,-75.8123425,142.418254,Maria Gardens,9941,Kylefort,South Carolina,Israel,56867,673ef5fd55743cc039001234
652,-51.4135835,-104.645363,Kenneth Turnpike,80,South Sharonfurt,Connecticut,Cayman Islands,47663,673ef5fd30ef30b642001234
653,-89.5830795,79.139097,Robert Brook,3507,Cookstad,Wyoming,Chad,40606,673ef5fdeaae339c4d001234
654,-87.890166,19.285928,Bautista Underpass,223,Shawtown,South Dakota,Saint Martin,12616,673ef5fdab233b682e001234
655,64.050278,-10.276617,Kyle Vista,23525,South Scott,Michigan,Palestinian Territory,33115,673ef5fd3d2d8ccb37001234
656,-13.4996965,-112.786593,Dunn Lodge,190,New Jonathanburgh,Virginia,Sierra Leone,16512,673ef5fd26408ffa70001234
657,-61.220767,123.311371,Jarvis Heights,558,West Matthewburgh,Nebraska,El Salvador,31439,673ef5fdb4288d9c0e001234
658,-35.8183985,-138.461545,Cheryl Ways,99930,Jamiestad,Rhode Island,Switzerland,36795,673ef5fd2f37d10131001234
659,70.504402,-3.330257,Osborne Glens,55809,Pricebury,Alaska,Aruba,23060,673ef5fd0ff8033cf9001234
660,-19.987881,37.64881,Keith Station,45614,North Marcus,Connecticut,Bosnia and Herzegovina,94268,673ef5fd68264bdb65001234
661,71.9406185,-129.965161,Oliver Pass,69088,Wilsonfort,Colorado,Panama,56118,673ef5fd3a066bda8c001234
662,-56.1346865,-122.440897,Mike Fort,33063,West Tonybury,Georgia,Costa Rica,94057,673ef5fdbe3159ad04001234
663,-69.406268,-179.892018,Duncan Lodge,1983,West Lisaport,Vermont,Swaziland,1006,673ef5fd8757150dec001234
664,-23.379244,-85.5934,Matthew Track,571,West Karenmouth,Tennessee,Maldives,72283,673ef5fd2291d2ec3b001234
665,33.5747775,-50.850641,John Street,559,New Shannon,Massachusetts,Turkey,83024,673ef5fd84117275be001234
666,-20.8667225,41.446607,Blankenship Locks,81458,East Bradleyburgh,Washington,Guinea,5686,673ef5fdfae0b27c45001234
667,-23.705789,16.956584,Tyler Turnpike,19435,South Elizabethside,Louisiana,Chad,56347,673ef5fdb5dc4e5d9b001234
668,-46.142764,148.804316,Nicole Route,3955,Thomasview,Massachusetts,Mayotte,80619,673ef5fd192fc044e7001234
669,1.2697015,4.212332,Natalie Expressway,992,Lake Kimberlyborough,Texas,Bosnia and Herzegovina,9641,673ef5fd5c04925674001234
670,-62.2356065,-115.591553,Philip Stream,5871,Andersonfort,Georgia,Cameroon,73885,673ef5fd17c276c8e7001234
671,72.7205725,16.617824,Isabel Club,6544,Lake Barbarafort,Nebraska,Thailand,16084,673ef5fd5dd9db5e03001234
672,-16.3049935,174.623448,Haney Ports,284,Ramseychester,Arkansas,Lithuania,21348,673ef5fd2dea61eed4001234
673,5.159249,-152.926428,Kristin Tunnel,1744,East Sandraville,Wisconsin,Estonia,97366,673ef5fd9f396fe44e001234
674,-40.429226,-29.613846,Holmes Falls,15295,Port Stephaniebury,Alaska,Libyan Arab Jamahiriya,68315,673ef5fd0d7de1aca9001234
