id,id_event1,id_location
11188,11188,5504
11189,11189,17542
11190,11190,12668
11191,11191,1140
11192,11192,18932
11193,11193,10583
11194,11194,11211
11195,11195,12719
11196,11196,4503
11197,11197,7515
11198,11198,11277
11199,11199,4987
11200,11200,13876
11201,11201,4443
11202,11202,2897
11203,11203,16004
11204,11204,16440
11205,11205,8756
11206,11206,11000
11207,11207,19919
11208,11208,14036
11209,11209,6187
11210,11210,6888
11211,11211,4904
11212,11212,14301
11213,11213,494
11214,11214,14339
11215,11215,6603
11216,11216,19010
11217,11217,16067
11218,11218,8718
11219,11219,14743
11220,11220,13947
11221,11221,2718
11222,11222,11763
11223,11223,18372
11224,11224,1720
11225,11225,19752
11226,11226,4900
11227,11227,11654
11228,11228,1435
11229,11229,5983
11230,11230,15718
11231,11231,15200
11232,11232,6472
11233,11233,593
11234,11234,6227
11235,11235,3000
11236,11236,15119
11237,11237,12580
11238,11238,8057
11239,11239,7751
11240,11240,11110
11241,11241,3475
11242,11242,11984
11243,11243,14790
11244,11244,13376
11245,11245,3710
11246,11246,9783
11247,11247,6852
11248,11248,6673
11249,11249,1796
11250,11250,12361
11251,11251,1702
11252,11252,580
11253,11253,6616
11254,11254,6896
11255,11255,4806
11256,11256,1610
11257,11257,9631
11258,11258,6243
11259,11259,12722
11260,11260,7010
11261,11261,15897
11262,11262,15401
11263,11263,17144
11264,11264,8324
11265,11265,570
11266,11266,10311
11267,11267,13003
11268,11268,7959
11269,11269,5767
11270,11270,3319
11271,11271,7282
11272,11272,9831
11273,11273,12517
11274,11274,5491
11275,11275,19715
11276,11276,10073
11277,11277,6902
11278,11278,9045
11279,11279,4955
11280,11280,12083
11281,11281,1555
11282,11282,13405
11283,11283,5648
11284,11284,3523
11285,11285,896
11286,11286,17950
11287,11287,13909
11288,11288,13468
11289,11289,4475
11290,11290,5063
11291,11291,19061
11292,11292,600
11293,11293,19557
11294,11294,3069
11295,11295,15168
11296,11296,6755
11297,11297,11445
11298,11298,11034
11299,11299,285
11300,11300,13564
11301,11301,8618
11302,11302,7524
11303,11303,561
11304,11304,3599
11305,11305,411
11306,11306,19412
11307,11307,10125
11308,11308,16061
11309,11309,12053
11310,11310,14088
11311,11311,2338
11312,11312,19079
11313,11313,15668
11314,11314,1904
11315,11315,362
11316,11316,17125
11317,11317,9407
11318,11318,13825
11319,11319,10592
11320,11320,12562
11321,11321,5484
11322,11322,9817
11323,11323,13002
11324,11324,5708
11325,11325,13844
11326,11326,11991
11327,11327,17233
11328,11328,2722
11329,11329,15989
11330,11330,1869
11331,11331,12406
11332,11332,4678
11333,11333,7513
11334,11334,18993
11335,11335,17394
11336,11336,4112
11337,11337,1318
11338,11338,6092
11339,11339,14681
11340,11340,5044
11341,11341,12740
11342,11342,2262
11343,11343,5316
11344,11344,11851
11345,11345,2059
11346,11346,14702
11347,11347,14389
11348,11348,3048
11349,11349,1653
11350,11350,11388
11351,11351,8354
11352,11352,16376
11353,11353,2126
11354,11354,10580
11355,11355,14645
11356,11356,17119
11357,11357,3003
11358,11358,18992
11359,11359,19472
11360,11360,8925
11361,11361,17990
11362,11362,10551
11363,11363,10278
11364,11364,19892
11365,11365,14719
11366,11366,9394
11367,11367,2885
11368,11368,19486
11369,11369,16664
11370,11370,5439
11371,11371,19626
11372,11372,15114
11373,11373,387
11374,11374,11817
11375,11375,2282
11376,11376,4856
11377,11377,15483
11378,11378,2672
11379,11379,16818
11380,11380,19742
11381,11381,1737
11382,11382,11501
11383,11383,267
11384,11384,16728
11385,11385,784
11386,11386,7937
11387,11387,6837
11388,11388,18175
11389,11389,11208
11390,11390,3339
11391,11391,7009
11392,11392,16294
11393,11393,16100
11394,11394,7557
11395,11395,7016
11396,11396,2572
11397,11397,9719
11398,11398,142
11399,11399,5356
11400,11400,1951
11401,11401,6563
11402,11402,255
11403,11403,9666
11404,11404,4372
11405,11405,4648
11406,11406,18508
11407,11407,13246
11408,11408,3860
11409,11409,10039
11410,11410,1733
11411,11411,1612
11412,11412,17252
11413,11413,1131
11414,11414,11154
11415,11415,4658
11416,11416,6328
11417,11417,19186
11418,11418,18353
11419,11419,10204
11420,11420,13625
11421,11421,12022
11422,11422,2862
11423,11423,11451
11424,11424,10501
11425,11425,17964
11426,11426,6673
11427,11427,13283
11428,11428,13217
11429,11429,7208
11430,11430,17049
11431,11431,2515
11432,11432,7708
11433,11433,11840
11434,11434,10415
11435,11435,3407
11436,11436,9677
11437,11437,18243
11438,11438,18910
11439,11439,14965
11440,11440,26
11441,11441,8354
11442,11442,2042
11443,11443,11596
11444,11444,1888
11445,11445,1931
11446,11446,16476
11447,11447,14904
11448,11448,10499
11449,11449,6993
11450,11450,13140
11451,11451,5594
11452,11452,9659
11453,11453,10514
11454,11454,6317
11455,11455,17699
11456,11456,6880
11457,11457,7550
11458,11458,7349
11459,11459,8346
11460,11460,5886
11461,11461,8565
11462,11462,3269
11463,11463,18950
11464,11464,14318
11465,11465,16636
11466,11466,1161
11467,11467,10597
11468,11468,16632
11469,11469,18517
11470,11470,18121
11471,11471,3804
11472,11472,15208
11473,11473,5093
11474,11474,1241
11475,11475,16472
11476,11476,11087
11477,11477,1998
11478,11478,954
11479,11479,11463
11480,11480,18805
11481,11481,8285
11482,11482,7538
11483,11483,7758
11484,11484,14102
11485,11485,14403
11486,11486,10618
11487,11487,9672
11488,11488,9032
11489,11489,3812
11490,11490,7008
11491,11491,5933
11492,11492,10584
11493,11493,16257
11494,11494,5764
11495,11495,11010
11496,11496,1452
11497,11497,1516
11498,11498,3148
11499,11499,2315
11500,11500,10892
11501,11501,3215
11502,11502,4416
11503,11503,1532
11504,11504,15366
11505,11505,15494
11506,11506,14058
11507,11507,8818
11508,11508,1269
11509,11509,7489
11510,11510,5326
11511,11511,7143
11512,11512,6784
11513,11513,15527
11514,11514,8547
11515,11515,2401
11516,11516,10461
11517,11517,10889
11518,11518,3966
11519,11519,13695
11520,11520,12420
11521,11521,7673
11522,11522,16662
11523,11523,4591
11524,11524,19712
11525,11525,2944
11526,11526,5894
11527,11527,13
11528,11528,7826
11529,11529,12004
11530,11530,14688
11531,11531,15862
11532,11532,19502
11533,11533,13417
11534,11534,3168
11535,11535,19935
11536,11536,5187
11537,11537,8071
11538,11538,14446
11539,11539,7514
11540,11540,4086
11541,11541,6267
11542,11542,10955
11543,11543,10352
11544,11544,17709
11545,11545,6694
11546,11546,4735
11547,11547,13061
11548,11548,1877
11549,11549,13428
11550,11550,18629
11551,11551,15885
11552,11552,12388
11553,11553,17804
11554,11554,18173
11555,11555,5196
11556,11556,17353
11557,11557,3339
11558,11558,13056
11559,11559,11847
11560,11560,7450
11561,11561,9649
11562,11562,13753
11563,11563,7228
11564,11564,8626
11565,11565,11552
11566,11566,14720
11567,11567,19621
11568,11568,13862
11569,11569,11341
11570,11570,5476
11571,11571,2300
11572,11572,19743
11573,11573,9751
11574,11574,17630
11575,11575,16097
11576,11576,15558
11577,11577,9764
11578,11578,11766
11579,11579,7333
11580,11580,975
11581,11581,7596
11582,11582,7471
11583,11583,2895
11584,11584,1965
11585,11585,661
11586,11586,5043
11587,11587,8759
11588,11588,9274
11589,11589,18200
11590,11590,11694
11591,11591,19171
11592,11592,15127
11593,11593,4481
11594,11594,5482
11595,11595,4072
11596,11596,7905
11597,11597,3297
11598,11598,8313
11599,11599,10053
11600,11600,5359
11601,11601,9927
11602,11602,11690
11603,11603,12238
11604,11604,11961
11605,11605,17903
11606,11606,9355
11607,11607,4038
11608,11608,5532
11609,11609,6477
11610,11610,18124
11611,11611,613
11612,11612,9966
11613,11613,12310
11614,11614,6587
11615,11615,1524
11616,11616,9706
11617,11617,7105
11618,11618,1957
11619,11619,12913
11620,11620,4898
11621,11621,12349
11622,11622,1705
11623,11623,8206
11624,11624,11803
11625,11625,18864
11626,11626,11279
11627,11627,7399
11628,11628,2340
11629,11629,7429
11630,11630,5836
11631,11631,9117
11632,11632,9797
11633,11633,12257
11634,11634,284
11635,11635,19436
11636,11636,9523
11637,11637,15823
11638,11638,10325
11639,11639,14980
11640,11640,3923
11641,11641,1723
11642,11642,17366
11643,11643,2720
11644,11644,13634
11645,11645,10144
11646,11646,10366
11647,11647,5910
11648,11648,6812
11649,11649,1858
11650,11650,3326
11651,11651,510
11652,11652,12181
11653,11653,14841
11654,11654,8979
11655,11655,8194
11656,11656,11899
11657,11657,17900
11658,11658,5649
11659,11659,18430
11660,11660,10411
11661,11661,15424
11662,11662,18878
11663,11663,14997
11664,11664,5030
11665,11665,15835
11666,11666,1036
11667,11667,9389
11668,11668,5075
11669,11669,15800
11670,11670,4634
11671,11671,9236
11672,11672,13815
11673,11673,10335
11674,11674,3175
11675,11675,19558
11676,11676,11869
11677,11677,15313
11678,11678,12156
11679,11679,2319
11680,11680,3424
11681,11681,16423
11682,11682,11034
11683,11683,18917
11684,11684,5265
11685,11685,9806
11686,11686,765
11687,11687,13004
11688,11688,3959
11689,11689,11366
11690,11690,18037
11691,11691,3031
11692,11692,1737
11693,11693,19143
11694,11694,19707
11695,11695,15768
11696,11696,15956
11697,11697,6562
11698,11698,13396
11699,11699,9718
11700,11700,10824
11701,11701,4422
11702,11702,16686
11703,11703,6075
11704,11704,9956
11705,11705,11782
11706,11706,5237
11707,11707,16570
11708,11708,1909
11709,11709,18219
11710,11710,2180
11711,11711,13693
11712,11712,16552
11713,11713,10178
11714,11714,16136
11715,11715,12528
11716,11716,9709
11717,11717,12503
11718,11718,10110
11719,11719,11
11720,11720,13666
11721,11721,13433
11722,11722,5454
11723,11723,19805
11724,11724,9098
11725,11725,10492
11726,11726,2777
11727,11727,3109
11728,11728,9501
11729,11729,16426
11730,11730,7187
11731,11731,2350
11732,11732,14239
11733,11733,13680
11734,11734,15656
11735,11735,10296
11736,11736,847
11737,11737,17212
11738,11738,2445
11739,11739,11318
11740,11740,13487
11741,11741,18737
11742,11742,13975
11743,11743,6684
11744,11744,12822
11745,11745,7209
11746,11746,13655
11747,11747,8378
11748,11748,18012
11749,11749,14789
11750,11750,18350
11751,11751,2482
11752,11752,5366
11753,11753,11200
11754,11754,16061
11755,11755,15609
11756,11756,8425
11757,11757,17917
11758,11758,16361
11759,11759,4473
11760,11760,9897
11761,11761,9752
11762,11762,835
11763,11763,12618
11764,11764,18507
11765,11765,15151
11766,11766,5496
11767,11767,13332
11768,11768,15140
11769,11769,4395
11770,11770,6453
11771,11771,19320
11772,11772,4203
11773,11773,9348
11774,11774,18368
11775,11775,2801
11776,11776,5364
11777,11777,10484
11778,11778,1152
11779,11779,4605
11780,11780,19755
11781,11781,11731
11782,11782,18862
11783,11783,13071
11784,11784,4914
11785,11785,59
11786,11786,5484
11787,11787,17211
11788,11788,6857
11789,11789,3550
11790,11790,13560
11791,11791,13936
11792,11792,7550
11793,11793,7626
11794,11794,9191
11795,11795,14295
11796,11796,2776
11797,11797,9246
11798,11798,13173
11799,11799,5059
11800,11800,6426
11801,11801,9928
11802,11802,17382
11803,11803,11630
11804,11804,12668
11805,11805,7559
11806,11806,2673
11807,11807,10040
11808,11808,9088
11809,11809,17138
11810,11810,874
11811,11811,6043
11812,11812,2568
11813,11813,2390
11814,11814,1436
11815,11815,8961
11816,11816,1735
11817,11817,10987
11818,11818,3741
11819,11819,1557
11820,11820,7388
11821,11821,6375
11822,11822,8798
11823,11823,18871
11824,11824,487
11825,11825,4033
11826,11826,12633
11827,11827,17999
11828,11828,14702
11829,11829,4807
11830,11830,8527
11831,11831,18845
11832,11832,18586
11833,11833,19085
11834,11834,3520
11835,11835,18695
11836,11836,8737
11837,11837,17975
11838,11838,14845
11839,11839,5768
11840,11840,2316
11841,11841,15509
11842,11842,18259
11843,11843,9603
11844,11844,19590
11845,11845,19210
11846,11846,2942
11847,11847,7008
11848,11848,1242
11849,11849,4134
11850,11850,19799
11851,11851,2728
11852,11852,9828
11853,11853,15532
11854,11854,12890
11855,11855,10914
11856,11856,2076
11857,11857,19931
11858,11858,8089
11859,11859,13940
11860,11860,18428
11861,11861,5314
11862,11862,5910
11863,11863,6795
11864,11864,1246
11865,11865,4513
11866,11866,17798
11867,11867,3900
11868,11868,7799
11869,11869,14303
11870,11870,8245
11871,11871,6011
11872,11872,8276
11873,11873,18702
11874,11874,5555
11875,11875,12166
11876,11876,355
11877,11877,5041
11878,11878,142
11879,11879,14236
11880,11880,6088
11881,11881,19971
11882,11882,7791
11883,11883,2855
11884,11884,4568
11885,11885,14568
11886,11886,4416
11887,11887,14658
11888,11888,13046
11889,11889,15874
11890,11890,19046
11891,11891,1973
11892,11892,13587
11893,11893,7003
11894,11894,11723
11895,11895,16622
11896,11896,13785
11897,11897,7299
11898,11898,16287
11899,11899,10778
11900,11900,14268
11901,11901,11582
11902,11902,12944
11903,11903,15930
11904,11904,1379
11905,11905,12336
11906,11906,3143
11907,11907,1546
11908,11908,10640
11909,11909,13213
11910,11910,1683
11911,11911,14888
11912,11912,4421
11913,11913,10851
11914,11914,14477
11915,11915,4651
11916,11916,1690
11917,11917,640
11918,11918,8703
11919,11919,12813
11920,11920,7838
11921,11921,14185
11922,11922,18267
11923,11923,5972
11924,11924,16263
11925,11925,7283
11926,11926,10739
11927,11927,10673
11928,11928,1818
11929,11929,6623
11930,11930,11941
11931,11931,6856
11932,11932,17476
11933,11933,16629
11934,11934,16961
11935,11935,18620
11936,11936,10087
11937,11937,590
11938,11938,12127
11939,11939,1780
11940,11940,6440
11941,11941,7748
11942,11942,13919
11943,11943,714
11944,11944,12143
11945,11945,12225
11946,11946,18991
11947,11947,9396
11948,11948,8257
11949,11949,18149
11950,11950,6823
11951,11951,15663
11952,11952,12469
11953,11953,3793
11954,11954,19224
11955,11955,5076
11956,11956,10086
11957,11957,10327
11958,11958,12010
11959,11959,7588
11960,11960,4611
11961,11961,3077
11962,11962,1527
11963,11963,5392
11964,11964,16893
11965,11965,15859
11966,11966,2952
11967,11967,3223
11968,11968,2711
11969,11969,12466
11970,11970,17179
11971,11971,10937
11972,11972,13292
11973,11973,3201
11974,11974,8934
11975,11975,5474
11976,11976,18999
11977,11977,15667
11978,11978,18935
11979,11979,13455
11980,11980,14001
11981,11981,3096
11982,11982,9704
11983,11983,12458
11984,11984,19966
11985,11985,6553
11986,11986,10155
11987,11987,10291
11988,11988,12189
11989,11989,15552
11990,11990,13862
11991,11991,7182
11992,11992,19729
11993,11993,14372
11994,11994,11363
11995,11995,1860
11996,11996,6079
11997,11997,8750
11998,11998,7719
11999,11999,13979
12000,12000,7759
12001,12001,1809
12002,12002,10435
12003,12003,3074
12004,12004,5408
12005,12005,1443
12006,12006,18679
12007,12007,18458
12008,12008,3976
12009,12009,6090
12010,12010,2436
12011,12011,2107
12012,12012,12982
12013,12013,10420
12014,12014,13402
12015,12015,15469
12016,12016,19557
12017,12017,3659
12018,12018,15523
12019,12019,15725
12020,12020,4065
12021,12021,15456
12022,12022,5680
12023,12023,4443
12024,12024,10879
12025,12025,18099
12026,12026,6411
12027,12027,14842
12028,12028,17629
12029,12029,12090
12030,12030,19518
12031,12031,12877
12032,12032,15268
12033,12033,13089
12034,12034,13679
12035,12035,16884
12036,12036,5363
12037,12037,1063
12038,12038,5607
12039,12039,13282
12040,12040,17519
12041,12041,19163
12042,12042,7666
12043,12043,3619
12044,12044,14123
12045,12045,12693
12046,12046,17852
12047,12047,2484
12048,12048,18582
12049,12049,14675
12050,12050,17976
12051,12051,10152
12052,12052,11130
12053,12053,17321
12054,12054,11112
12055,12055,11549
12056,12056,10899
12057,12057,12401
12058,12058,1429
12059,12059,2402
12060,12060,11978
12061,12061,17386
12062,12062,9349
12063,12063,14293
12064,12064,19571
12065,12065,10673
12066,12066,14596
12067,12067,8717
12068,12068,10089
12069,12069,3482
12070,12070,9569
12071,12071,15487
12072,12072,14681
12073,12073,667
12074,12074,15878
12075,12075,3498
12076,12076,2007
12077,12077,6751
12078,12078,17275
12079,12079,8175
12080,12080,4653
12081,12081,2799
12082,12082,19409
12083,12083,15414
12084,12084,3683
12085,12085,7776
12086,12086,18028
12087,12087,9201
12088,12088,14780
12089,12089,13768
12090,12090,4224
12091,12091,13027
12092,12092,17948
12093,12093,11592
12094,12094,8252
12095,12095,6587
12096,12096,18726
12097,12097,19538
12098,12098,12574
12099,12099,7516
12100,12100,13410
12101,12101,13950
12102,12102,2147
12103,12103,7027
12104,12104,14962
12105,12105,10420
12106,12106,14133
12107,12107,1494
12108,12108,15568
12109,12109,14093
12110,12110,4423
12111,12111,13343
12112,12112,16426
12113,12113,1350
12114,12114,2764
12115,12115,1497
12116,12116,14079
12117,12117,17355
12118,12118,5991
12119,12119,11986
12120,12120,12180
12121,12121,4206
12122,12122,5123
12123,12123,14114
12124,12124,7191
12125,12125,15463
12126,12126,19152
12127,12127,16727
12128,12128,2309
12129,12129,16812
12130,12130,1750
12131,12131,735
12132,12132,14971
12133,12133,18134
12134,12134,585
12135,12135,10638
12136,12136,5647
12137,12137,537
12138,12138,9192
12139,12139,9691
12140,12140,3583
12141,12141,9680
12142,12142,4346
12143,12143,1795
12144,12144,7121
12145,12145,15784
12146,12146,5173
12147,12147,10536
12148,12148,12838
12149,12149,15690
12150,12150,17666
12151,12151,3412
12152,12152,14188
12153,12153,1841
12154,12154,4598
12155,12155,16668
12156,12156,4369
12157,12157,1777
12158,12158,114
12159,12159,19470
12160,12160,18682
12161,12161,3632
12162,12162,7843
12163,12163,4182
12164,12164,13780
12165,12165,8921
12166,12166,11427
12167,12167,8647
12168,12168,6791
12169,12169,12678
12170,12170,2576
12171,12171,8629
12172,12172,19760
12173,12173,17500
12174,12174,13693
12175,12175,8167
12176,12176,17874
12177,12177,18113
12178,12178,13377
12179,12179,5322
12180,12180,360
12181,12181,6102
12182,12182,5463
12183,12183,13670
12184,12184,14396
12185,12185,17586
12186,12186,9482
12187,12187,15143
12188,12188,9184
12189,12189,11721
12190,12190,96
12191,12191,19570
12192,12192,5022
12193,12193,5202
12194,12194,11382
12195,12195,10487
12196,12196,16244
12197,12197,7398
12198,12198,19161
12199,12199,2933
12200,12200,2559
12201,12201,17509
12202,12202,12353
12203,12203,4809
12204,12204,19591
12205,12205,10450
12206,12206,10999
12207,12207,10116
12208,12208,18148
12209,12209,13116
12210,12210,10556
12211,12211,2999
12212,12212,12286
12213,12213,15592
12214,12214,4256
12215,12215,12284
12216,12216,17784
12217,12217,2701
12218,12218,14988
12219,12219,8951
12220,12220,9143
12221,12221,8912
12222,12222,17614
12223,12223,3507
12224,12224,10652
12225,12225,9784
12226,12226,12149
12227,12227,1315
12228,12228,10106
12229,12229,5392
12230,12230,13159
12231,12231,19407
12232,12232,18013
12233,12233,13437
12234,12234,16256
12235,12235,18277
12236,12236,15066
12237,12237,16794
12238,12238,18228
12239,12239,14048
12240,12240,2169
12241,12241,2432
12242,12242,786
12243,12243,13869
12244,12244,10708
12245,12245,15980
12246,12246,9816
12247,12247,12789
12248,12248,2328
12249,12249,9406
12250,12250,18899
12251,12251,13093
12252,12252,17595
12253,12253,12116
12254,12254,14530
12255,12255,10425
12256,12256,16257
12257,12257,11513
12258,12258,17698
12259,12259,7153
12260,12260,9740
12261,12261,6633
12262,12262,7368
12263,12263,14087
12264,12264,10453
12265,12265,14405
12266,12266,11366
12267,12267,6983
12268,12268,12534
12269,12269,10066
12270,12270,11692
12271,12271,1285
12272,12272,19556
12273,12273,16611
12274,12274,6682
12275,12275,7000
12276,12276,9534
12277,12277,1749
12278,12278,11378
12279,12279,11415
12280,12280,13462
12281,12281,7179
12282,12282,8776
12283,12283,5146
12284,12284,11903
12285,12285,18958
12286,12286,8157
12287,12287,17878
12288,12288,13254
12289,12289,11719
12290,12290,16189
12291,12291,9663
12292,12292,17204
12293,12293,6051
12294,12294,19217
12295,12295,2261
12296,12296,1001
12297,12297,14255
12298,12298,11515
12299,12299,10165
12300,12300,11874
12301,12301,2210
12302,12302,4355
12303,12303,9721
12304,12304,18089
12305,12305,16378
12306,12306,16079
12307,12307,5969
12308,12308,9421
12309,12309,9339
12310,12310,382
12311,12311,14060
12312,12312,4359
12313,12313,17832
12314,12314,9143
12315,12315,15003
12316,12316,2985
12317,12317,16872
12318,12318,1198
12319,12319,4965
12320,12320,16498
12321,12321,5916
12322,12322,7133
12323,12323,8573
12324,12324,12374
12325,12325,9897
12326,12326,373
12327,12327,5153
12328,12328,13929
12329,12329,4794
12330,12330,7514
12331,12331,6265
12332,12332,3134
12333,12333,11170
12334,12334,13413
12335,12335,8652
12336,12336,4587
12337,12337,8696
12338,12338,17092
12339,12339,10348
12340,12340,1302
12341,12341,112
12342,12342,1034
12343,12343,10622
12344,12344,2387
12345,12345,14837
12346,12346,6255
12347,12347,16701
12348,12348,17822
12349,12349,18768
12350,12350,10675
12351,12351,14009
12352,12352,18626
12353,12353,6346
12354,12354,19863
12355,12355,17854
12356,12356,15773
12357,12357,14012
12358,12358,7238
12359,12359,12588
12360,12360,18894
12361,12361,7057
12362,12362,7426
12363,12363,6665
12364,12364,850
12365,12365,17471
12366,12366,16726
12367,12367,4270
12368,12368,6171
12369,12369,11808
12370,12370,11057
12371,12371,5563
12372,12372,5726
12373,12373,15953
12374,12374,11304
12375,12375,14949
12376,12376,8743
12377,12377,7008
12378,12378,19558
12379,12379,7728
12380,12380,441
12381,12381,16484
12382,12382,9168
12383,12383,14545
12384,12384,4922
12385,12385,13041
12386,12386,2508
12387,12387,10680
12388,12388,7160
12389,12389,7346
12390,12390,2170
12391,12391,11757
12392,12392,9414
12393,12393,17307
12394,12394,14014
12395,12395,16987
12396,12396,7007
12397,12397,8021
12398,12398,15722
12399,12399,13651
12400,12400,3153
12401,12401,1422
12402,12402,5875
12403,12403,15959
12404,12404,16648
12405,12405,5529
12406,12406,618
12407,12407,10967
12408,12408,8248
12409,12409,15402
12410,12410,18399
12411,12411,13213
12412,12412,12331
12413,12413,17291
12414,12414,1838
12415,12415,19511
12416,12416,18780
12417,12417,94
12418,12418,2071
12419,12419,1178
12420,12420,17894
12421,12421,12469
12422,12422,15646
12423,12423,12686
12424,12424,18169
12425,12425,6104
12426,12426,2322
12427,12427,4112
12428,12428,435
12429,12429,8976
12430,12430,16048
12431,12431,845
12432,12432,1366
12433,12433,6788
12434,12434,18698
12435,12435,12420
12436,12436,10051
12437,12437,9785
12438,12438,17736
12439,12439,14899
12440,12440,13503
12441,12441,11083
12442,12442,5238
12443,12443,12085
12444,12444,1287
12445,12445,18059
12446,12446,2998
12447,12447,1581
12448,12448,5314
12449,12449,981
12450,12450,14123
12451,12451,7417
12452,12452,10477
12453,12453,9462
12454,12454,15741
12455,12455,4920
12456,12456,4564
12457,12457,19184
12458,12458,8654
12459,12459,10875
12460,12460,2920
12461,12461,12092
12462,12462,15544
12463,12463,11901
12464,12464,6587
12465,12465,17920
12466,12466,6181
12467,12467,10687
12468,12468,9794
12469,12469,7751
12470,12470,14829
12471,12471,14847
12472,12472,19126
12473,12473,15034
12474,12474,7586
12475,12475,9567
12476,12476,1672
12477,12477,6214
12478,12478,7907
12479,12479,10913
12480,12480,10887
12481,12481,15010
12482,12482,7610
12483,12483,8186
12484,12484,2907
12485,12485,8057
12486,12486,17186
12487,12487,1417
12488,12488,8860
12489,12489,4484
12490,12490,9685
12491,12491,13188
12492,12492,16588
12493,12493,9735
12494,12494,11744
12495,12495,6780
12496,12496,11673
12497,12497,18200
12498,12498,7696
12499,12499,8342
12500,12500,12999
12501,12501,2599
12502,12502,8350
12503,12503,5094
12504,12504,127
12505,12505,11112
12506,12506,6501
12507,12507,7574
12508,12508,11673
12509,12509,3157
12510,12510,5226
12511,12511,8465
12512,12512,3518
12513,12513,7751
12514,12514,19627
12515,12515,5291
12516,12516,7993
12517,12517,13287
12518,12518,15182
12519,12519,2951
12520,12520,2919
12521,12521,16387
12522,12522,13522
12523,12523,3002
12524,12524,8820
12525,12525,11232
12526,12526,5634
12527,12527,594
12528,12528,5372
12529,12529,17076
12530,12530,19225
12531,12531,7301
12532,12532,6633
12533,12533,5698
12534,12534,8889
12535,12535,19876
12536,12536,8774
12537,12537,10579
12538,12538,4739
12539,12539,16185
12540,12540,15694
12541,12541,19311
12542,12542,6799
12543,12543,8185
12544,12544,10581
12545,12545,9842
12546,12546,6842
12547,12547,451
12548,12548,7557
12549,12549,4543
12550,12550,11131
12551,12551,2060
12552,12552,12874
12553,12553,6742
12554,12554,14763
12555,12555,1554
12556,12556,7157
12557,12557,16498
12558,12558,10903
12559,12559,4295
12560,12560,17359
12561,12561,14174
12562,12562,17131
12563,12563,3139
12564,12564,15520
12565,12565,13007
12566,12566,14337
12567,12567,17355
12568,12568,5270
12569,12569,17895
12570,12570,4352
12571,12571,10576
12572,12572,17200
12573,12573,14239
12574,12574,1925
12575,12575,627
12576,12576,7839
12577,12577,18600
12578,12578,17474
12579,12579,4494
12580,12580,16776
12581,12581,14230
12582,12582,15057
12583,12583,19257
12584,12584,16537
12585,12585,2404
12586,12586,13596
12587,12587,3470
12588,12588,6728
12589,12589,5769
12590,12590,10344
12591,12591,15831
12592,12592,1141
12593,12593,12127
12594,12594,18717
12595,12595,15358
12596,12596,1245
12597,12597,962
12598,12598,575
12599,12599,12543
12600,12600,9366
12601,12601,7648
12602,12602,7831
12603,12603,17211
12604,12604,13830
12605,12605,6491
12606,12606,11497
12607,12607,16918
12608,12608,14753
12609,12609,9206
12610,12610,12411
12611,12611,14159
12612,12612,6713
12613,12613,11714
12614,12614,6854
12615,12615,15723
12616,12616,9777
12617,12617,8275
12618,12618,7524
12619,12619,9764
12620,12620,9036
12621,12621,11379
12622,12622,4977
12623,12623,9068
12624,12624,1163
12625,12625,19730
12626,12626,1571
12627,12627,13755
12628,12628,17476
12629,12629,17742
12630,12630,10608
12631,12631,9776
12632,12632,7460
12633,12633,9922
12634,12634,19571
12635,12635,13278
12636,12636,15612
12637,12637,6086
12638,12638,207
12639,12639,4268
12640,12640,1541
12641,12641,3472
12642,12642,2439
12643,12643,15766
12644,12644,6599
12645,12645,15756
12646,12646,9207
12647,12647,15570
12648,12648,11728
12649,12649,3653
12650,12650,17901
12651,12651,16017
12652,12652,17448
12653,12653,9854
12654,12654,15706
12655,12655,5301
12656,12656,13069
12657,12657,2073
12658,12658,5696
12659,12659,5364
12660,12660,16880
12661,12661,10322
12662,12662,7474
12663,12663,10662
12664,12664,18835
12665,12665,12434
12666,12666,7003
12667,12667,11368
12668,12668,16925
12669,12669,4829
12670,12670,9851
12671,12671,11248
12672,12672,13048
12673,12673,6089
12674,12674,18641
12675,12675,1486
12676,12676,16608
12677,12677,17834
12678,12678,8135
12679,12679,13308
12680,12680,10362
12681,12681,2259
12682,12682,1717
12683,12683,19438
12684,12684,1322
12685,12685,2273
12686,12686,19421
12687,12687,17193
12688,12688,401
12689,12689,15379
12690,12690,19899
12691,12691,23
12692,12692,2886
12693,12693,15051
12694,12694,10013
12695,12695,11436
12696,12696,1710
12697,12697,16594
12698,12698,12457
12699,12699,14497
12700,12700,4163
12701,12701,7379
12702,12702,15763
12703,12703,19231
12704,12704,13405
12705,12705,18709
12706,12706,10896
12707,12707,2200
12708,12708,9513
12709,12709,14908
12710,12710,5004
12711,12711,13737
12712,12712,13554
12713,12713,18347
12714,12714,15630
12715,12715,13346
12716,12716,18167
12717,12717,6360
12718,12718,3474
12719,12719,18716
12720,12720,11698
12721,12721,16279
12722,12722,3223
12723,12723,9394
12724,12724,4628
12725,12725,11762
12726,12726,17954
12727,12727,137
12728,12728,17987
12729,12729,18484
12730,12730,19321
12731,12731,762
12732,12732,19689
12733,12733,5403
12734,12734,10780
12735,12735,7485
12736,12736,16387
12737,12737,14188
12738,12738,6733
12739,12739,9276
12740,12740,18968
12741,12741,7724
12742,12742,12934
12743,12743,13722
12744,12744,3007
12745,12745,14329
12746,12746,16197
12747,12747,3608
12748,12748,9085
