incremental_id,event_type,description,event_date,status,date_reported,id
1224,Theft,Value billion like various hope often she customer send order.,2023-04-24,Pending,2007-11-08,673ef5fd68d13cf26c001234
1225,Kidnapping,Painting think blood ahead easy stand want central more actually responsibility what.,2017-01-13,Investigating,2019-07-25,673ef5fd25df35de87001234
1226,Kidnapping,Check war blue economic activity better special no.,2022-01-01,Investigating,2016-03-09,673ef5fd3210ddbeaa001234
1227,Attempt,Well hour road factor raise again spend quality list me do picture.,2019-05-16,Investigating,2016-12-02,673ef5fdc4851e8e26001234
1228,Kidnapping,Write important they author start go state knowledge.,2010-05-23,Closed,2007-05-26,673ef5fdeb86d51036001234
1229,Theft,Really best news economy political growth event peace leg think wrong.,2005-03-27,Pending,2009-04-03,673ef5fd310ce61c90001234
1230,Kidnapping,Tree reality forward throughout improve there structure force relationship deal.,2021-09-25,Closed,2016-02-23,673ef5fd4122cb13c7001234
1231,Attempt,Million town able build pass perhaps increase event table.,2014-07-13,Pending,2005-03-27,673ef5fd6c14da109e001234
1232,Theft,Recent determine especially consumer size four tend pull then.,2016-11-12,Closed,2018-10-31,673ef5fde53a0a2978001234
1233,Murder,Two organization include us music base heavy within book reality great administration perhaps.,2008-04-13,Closed,2010-01-03,673ef5fde034fb6b66001234
1234,Attempt,About strong table clearly recognize risk southern.,2023-07-08,Pending,2006-01-02,673ef5fd81dc9bdb52001234
1235,Kidnapping,What kid field almost company trouble.,2022-04-01,Investigating,2022-01-16,673ef5fd9996535e07001234
1236,Theft,Without firm news the individual state style management national throw forget admit take.,2022-04-30,Investigating,2019-10-06,673ef5fd7bccfde771001234
1237,Kidnapping,Great argue bed leg blue north agree.,2006-12-18,Closed,2022-10-24,673ef5fda9eb812238001234
1238,Kidnapping,Wait energy not agency idea real board commercial family surface.,2017-04-09,Investigating,2007-03-15,673ef5fdd38901788c001234
1239,Murder,Baby might suggest consumer company might.,2016-03-23,Closed,2009-08-10,673ef5fdb3ba8f1bee001234
1240,Kidnapping,Quickly exist project tell dark personal could recently positive drug trade drug.,2008-09-27,Closed,2020-04-20,673ef5fda9078e8653001234
1241,Kidnapping,This coach country whatever true word opportunity news attorney year yourself.,2010-05-05,Closed,2016-08-18,673ef5fd1c65cef3df001234
1242,Attempt,Help entire remain future song mention add station exist.,2019-08-19,Investigating,2020-09-22,673ef5fd2de5d16682001234
1243,Murder,Market lead near direction that and.,2022-12-10,Investigating,2012-06-25,673ef5fde1d5be1c7f001234
1244,Theft,Know either commercial focus again amount other box number.,2015-06-24,Pending,2017-06-16,673ef5fd2c89109d42001234
1245,Attempt,Experience little wrong stock government prove.,2014-04-10,Pending,2024-09-27,673ef5fd5eac43aceb001234
1246,Murder,Bank wait hot remember easy manager three send rock can religious reality.,2007-10-03,Pending,2023-07-23,673ef5fd905056c1ac001234
1247,Attempt,President coach administration lead bar degree who ever fly simply.,2016-09-16,Investigating,2015-05-30,673ef5fde6d8545daa001234
1248,Attempt,Start create season too figure statement.,2020-02-09,Pending,2011-09-24,673ef5fd39e4973ba3001234
1249,Theft,Show guy point house official determine image.,2016-12-16,Closed,2020-11-17,673ef5fd2ba8698b79001234
1250,Theft,Seek friend sort wife once audience.,2018-09-11,Investigating,2007-01-02,673ef5fd81e5f81db7001234
1251,Attempt,Fast very throughout back interesting their hope us.,2010-02-26,Investigating,2007-10-13,673ef5fd838e8afb1c001234
1252,Attempt,Above month prevent include artist only Mr poor through condition land so national.,2009-11-05,Closed,2018-11-16,673ef5fda284df1155001234
1253,Theft,Remain green interest country teacher subject stock TV already among thank.,2009-02-27,Pending,2015-02-09,673ef5fdb495ce63ed001234
1254,Theft,Accept weight other reveal anyone someone rock.,2016-02-08,Pending,2023-08-27,673ef5fd884ce4bb65001234
1255,Kidnapping,Respond institution time my state under career son range.,2021-06-24,Investigating,2005-07-24,673ef5fd3bf55bbad3001234
1256,Attempt,Break sing consider age carry side.,2017-12-28,Pending,2008-02-08,673ef5fde325107555001234
1257,Murder,Cause peace notice eye yes imagine manager table newspaper imagine.,2021-05-16,Closed,2011-03-03,673ef5fdcd758e8f59001234
1258,Attempt,Charge building into hold kid order charge art to may particular bill claim.,2019-09-13,Investigating,2013-01-20,673ef5fd26588e932c001234
1259,Theft,Continue seem sure have effect collection nation possible avoid analysis focus.,2019-03-19,Closed,2016-07-25,673ef5fd68a83eeb49001234
1260,Theft,Wear response hard defense anyone occur with side something.,2009-08-07,Investigating,2011-11-26,673ef5fdf4573fc71c001234
1261,Theft,Anything boy social free month space television west fine chance.,2005-11-16,Closed,2012-11-11,673ef5fd17326d10d5001234
1262,Murder,Significant quickly forward hospital bag box experience stay make data leg.,2008-02-11,Closed,2020-06-28,673ef5fddc4c44f624001234
1263,Theft,We support do real ten little weight probably really international.,2022-04-16,Closed,2016-06-09,673ef5fd7eb3c8be3d001234
1264,Kidnapping,Two professional wear but just toward.,2016-05-08,Investigating,2017-12-24,673ef5fd6c8dba7d0d001234
1265,Attempt,Establish prepare whole total physical note these until mention threat five ground.,2018-10-27,Investigating,2008-06-11,673ef5fd0ce2ffd21f001234
1266,Attempt,Keep cover carry such hand hard boy situation these.,2010-05-19,Pending,2021-10-22,673ef5fd8e2cfdc275001234
1267,Theft,Design economy individual instead write billion herself full without stand cup public other.,2017-02-26,Investigating,2019-03-27,673ef5fdb51a15f382001234
1268,Kidnapping,Building nature chance could tonight TV none eight risk space scene throw.,2022-05-16,Closed,2012-10-16,673ef5fd193002e668001234
1269,Kidnapping,Consumer bring vote political begin dog market century first Congress by dark daughter.,2020-07-16,Closed,2020-03-02,673ef5fde00406144c001234
1270,Attempt,Station answer behavior send the various nor hope out.,2007-01-04,Closed,2008-08-01,673ef5fdc850371fda001234
1271,Attempt,Probably world sort story send author wife civil concern.,2011-01-20,Pending,2022-03-18,673ef5fdc1e39d912d001234
1272,Murder,Activity officer to despite no those join provide send woman indeed size total.,2022-02-23,Closed,2016-08-13,673ef5fd7810ccd41b001234
1273,Attempt,Morning myself sister behavior democratic mention of simple human opportunity find meeting feeling.,2017-11-26,Investigating,2012-03-09,673ef5fdf91e24dfe8001234
1274,Theft,Show low above thousand small business green doctor thought partner management order enough.,2017-04-11,Investigating,2018-10-28,673ef5fde702e51da2001234
1275,Theft,Why stage and leader spring seem writer mother society.,2018-03-27,Investigating,2016-05-09,673ef5fdbb04af0f7e001234
1276,Attempt,Spend fast past than financial current lay.,2021-12-12,Investigating,2011-09-23,673ef5fdfb60d411a5001234
1277,Theft,Western peace set east speak themselves couple hundred end.,2024-09-20,Closed,2009-01-02,673ef5fdd759175de8001234
1278,Murder,Avoid score staff idea again better live trade mind.,2004-12-16,Pending,2010-06-29,673ef5fdab1a4d0dd4001234
1279,Kidnapping,Close difficult area spend seat arm meet strategy wind entire woman.,2012-04-18,Investigating,2023-05-22,673ef5fd995665640d001234
1280,Murder,Subject list protect Republican situation try on space child design.,2013-07-23,Pending,2023-05-21,673ef5fdda11e8cd18001234
1281,Murder,Foot similar agency street news wish save task Mr goal table occur seek.,2012-05-13,Investigating,2015-07-30,673ef5fdd94e18a8ad001234
1282,Murder,Short everybody dinner loss message without half recently skill poor at.,2016-10-22,Closed,2012-01-30,673ef5fd1cecc7a779001234
1283,Murder,Us home training player yet movement natural want never school general.,2007-05-31,Investigating,2021-05-05,673ef5fd018b59ce1f001234
1284,Kidnapping,Rise time someone between class open character over today research do.,2016-09-20,Investigating,2024-01-01,673ef5fd242c100dc9001234
1285,Attempt,Mouth finish old choice in level.,2014-06-12,Investigating,2020-02-14,673ef5fd944bdd9636001234
1286,Attempt,Focus commercial current care data fast current boy.,2017-10-16,Closed,2022-11-01,673ef5fdc0a271bc0e001234
1287,Theft,All appear record pick century avoid.,2007-02-25,Pending,2009-04-03,673ef5fd4079016d94001234
1288,Theft,Experience leg officer like leg beautiful add.,2010-11-29,Pending,2022-05-10,673ef5fd0e9fa1f3e9001234
1289,Attempt,Mention authority very return arm your.,2007-02-14,Pending,2009-04-25,673ef5fd0829424ffa001234
1290,Kidnapping,Return sound dream section west message approach bad land.,2018-04-09,Investigating,2007-02-22,673ef5fd70222949cc001234
1291,Kidnapping,Class next all more key speak.,2013-09-21,Investigating,2018-10-02,673ef5fd71f6278d14001234
1292,Murder,Hotel image while where air through once require street your.,2023-02-10,Pending,2007-11-13,673ef5fd459a4ddcb5001234
1293,Theft,We reveal piece performance himself man case enough.,2013-09-02,Closed,2017-05-31,673ef5fd7c82fab8c8001234
1294,Murder,Baby threat good take age feel source ahead along school factor.,2006-10-23,Investigating,2016-12-26,673ef5fd84438b7aae001234
1295,Murder,Social it address office hot believe against memory develop race.,2015-10-06,Investigating,2008-06-13,673ef5fddc87c13749001234
1296,Kidnapping,Agree decade require rich camera arm summer.,2005-09-16,Investigating,2008-06-19,673ef5fd2812e5cf6d001234
1297,Murder,Big car foreign certainly senior put ten rate then wrong.,2020-12-03,Pending,2010-11-12,673ef5fd286674e308001234
1298,Attempt,Thank structure unit food hot teach all arrive woman travel information.,2006-09-20,Closed,2023-01-20,673ef5fda51fb97522001234
1299,Murder,Child cup both state medical turn decide determine several various of fly.,2018-12-22,Investigating,2008-10-25,673ef5fda0833c8a18001234
1300,Attempt,School return girl direction no war memory at.,2007-01-01,Closed,2013-02-07,673ef5fd6f3e29a352001234
1301,Murder,Whole world alone blood general continue site.,2013-01-15,Investigating,2009-08-14,673ef5fd2df45244f0001234
1302,Attempt,Well cover great threat forget exactly instead very fall floor.,2017-09-22,Closed,2011-05-15,673ef5fd996009f237001234
1303,Kidnapping,Arm maintain price model upon officer behavior evening child which floor also.,2017-10-18,Closed,2015-07-15,673ef5fdd282ef2637001234
1304,Attempt,Green individual although science media outside black later every admit.,2005-05-24,Closed,2006-05-04,673ef5fd5caf41d623001234
1305,Theft,Fine town such market west when must choose although sound.,2022-07-02,Closed,2024-05-14,673ef5fdfd5c905bcd001234
1306,Kidnapping,Officer occur former point kid level environmental student threat born happen show.,2010-09-29,Investigating,2022-04-25,673ef5fd7940ab4746001234
1307,Attempt,Read culture medical garden respond forget at soon eight deal him.,2010-07-29,Investigating,2017-10-07,673ef5fdf93882cbd8001234
1308,Attempt,Old eat door focus my speech attack per help sound.,2005-02-09,Investigating,2023-11-24,673ef5fda0872cc5b5001234
1309,Attempt,Current score have term party suddenly teacher figure.,2019-12-03,Investigating,2019-11-07,673ef5fd4476b929e3001234
1310,Theft,Owner quality fight find both capital price democratic letter.,2021-05-04,Investigating,2007-12-06,673ef5fd535ab76633001234
1311,Theft,Suffer sort fight writer past Republican letter indeed.,2008-02-25,Investigating,2022-07-14,673ef5fd7bb060764a001234
1312,Attempt,Others increase believe party law before skin simple compare again build raise.,2012-08-16,Investigating,2016-09-02,673ef5fdf29b38f160001234
1313,Murder,Sort particularly section white others audience lawyer time seven board record reason debate.,2018-08-07,Investigating,2014-06-22,673ef5fdf09696910b001234
1314,Kidnapping,Street chance everybody leg attorney reflect compare fast.,2009-02-26,Closed,2008-04-06,673ef5fd50905d7b22001234
1315,Kidnapping,Box stay sit who child pretty standard reach.,2011-04-04,Pending,2015-07-09,673ef5fddfd7468ac6001234
1316,Murder,To anything participant boy question character save old time audience pattern may within.,2010-04-06,Closed,2007-07-30,673ef5fdf3f1b7fc5a001234
1317,Theft,Course town significant computer gun character explain sort analysis money himself.,2010-12-27,Closed,2010-01-30,673ef5fd93fb9d4b16001234
1318,Kidnapping,Better produce surface investment current type matter attorney position might kind.,2019-03-16,Closed,2022-07-21,673ef5fd76cf99d361001234
1319,Theft,Company what collection real this possible cost gun.,2024-08-13,Pending,2016-08-25,673ef5fd1ee3dfcd8a001234
1320,Theft,Cup force result accept member threat daughter drop avoid.,2014-06-07,Closed,2014-05-25,673ef5fd2a50e9c2d6001234
1321,Theft,Local part around pressure book would old weight.,2007-04-13,Investigating,2022-06-03,673ef5fdf9be311e65001234
1322,Murder,Worry any authority enjoy could book benefit various state.,2016-11-18,Pending,2005-12-06,673ef5fddc960c46c3001234
1323,Theft,Fact animal six stop civil space child.,2017-12-23,Closed,2019-05-11,673ef5fd4671aeaf49001234
1324,Kidnapping,Reveal form investment before return only stand speak program sound miss.,2006-03-26,Investigating,2012-03-25,673ef5fdbb7946e7d8001234
1325,Attempt,That face compare adult benefit family more affect cause yourself already mean.,2008-02-19,Pending,2017-11-16,673ef5fd3546ab441e001234
1326,Murder,Meeting term though kitchen collection he discussion culture energy house understand actually.,2005-06-22,Pending,2024-06-08,673ef5fdc70daf2479001234
1327,Attempt,Record look almost build you scientist.,2017-02-17,Closed,2019-11-28,673ef5fd17fafe5f6c001234
1328,Theft,Try personal challenge economy crime investment place social feel financial.,2017-10-10,Closed,2005-04-07,673ef5fd4c22bd4448001234
1329,Murder,Let admit sea look edge page although anyone seem soldier station century.,2009-05-29,Investigating,2023-07-12,673ef5fd01e9565cec001234
1330,Attempt,Glass she system truth threat point bit.,2005-05-31,Investigating,2008-04-11,673ef5fdfe51510c80001234
1331,Attempt,Popular notice consumer field father interest expert yeah stand still report.,2019-09-13,Pending,2013-08-21,673ef5fde077e1a544001234
1332,Murder,Prove within TV source run light know couple leave push child create financial.,2013-12-01,Investigating,2006-05-26,673ef5fd28e209b61a001234
1333,Theft,Range type training ready current project other book leader security natural the.,2005-10-06,Closed,2021-04-08,673ef5fdff49cc40a8001234
1334,Attempt,Talk on machine four dark news anyone rather particular leave add.,2012-12-05,Investigating,2021-06-21,673ef5fd8edd72158c001234
1335,Attempt,People camera center design officer show page throw though stock.,2006-09-30,Closed,2023-05-30,673ef5fd9cb67ffb59001234
1336,Theft,Idea other fish enter open price American dream simple.,2013-02-05,Investigating,2011-07-10,673ef5fd3d779cae2d001234
1337,Theft,Energy hour peace against perhaps economic least.,2007-10-30,Investigating,2011-08-24,673ef5fde48e132073001234
1338,Murder,Republican memory cup other area unit executive next director sometimes quickly.,2020-06-28,Investigating,2012-02-18,673ef5fd05311655a1001234
1339,Kidnapping,Ten attack too across environmental buy central task garden popular tonight allow individual.,2004-12-01,Pending,2017-11-01,673ef5fdd10ec7c16c001234
1340,Kidnapping,Thing gas them move wonder air south tax lot sell behavior one give if.,2022-08-03,Pending,2018-12-23,673ef5fd4f87658ef0001234
1341,Kidnapping,Free make century free respond stock effect week former itself.,2022-08-25,Investigating,2021-05-04,673ef5fd33ebd5b07d001234
1342,Attempt,Eye medical dog bit scientist animal style.,2019-09-02,Investigating,2023-11-14,673ef5fd5e1b18c4c6001234
1343,Kidnapping,Else never pass into common his control national effort bag research common.,2015-02-04,Pending,2021-05-04,673ef5fd674bfc5f6b001234
1344,Theft,Hope prepare thank general speech all.,2020-09-20,Pending,2015-02-16,673ef5fda50abba813001234
1345,Murder,Can establish type hit garden identify believe second.,2008-09-30,Investigating,2006-10-15,673ef5fd86109d400f001234
1346,Theft,Reality movie notice theory let offer may dark federal leave.,2023-01-07,Pending,2021-12-14,673ef5fd82965d4ed8001234
1347,Attempt,Nature size old pull reality data my south example.,2009-04-18,Closed,2005-05-11,673ef5fd0e55666a4a001234
1348,Murder,Not section power rate itself set responsibility prepare government seat.,2006-09-26,Pending,2022-02-01,673ef5fdc73dfe6c63001234
1349,Murder,Deal station easy term amount begin organization house degree.,2013-04-17,Pending,2007-03-27,673ef5fdbcc0d40028001234
1350,Kidnapping,Star nature building rather break office policy development subject financial.,2012-03-26,Closed,2016-11-06,673ef5fd861dc9bd7f001234
1351,Murder,Trip collection summer thus baby role trip sing standard let return.,2024-06-25,Closed,2006-08-02,673ef5fd3e313b9bad001234
1352,Kidnapping,Shake argue month leader guy back night turn.,2019-11-11,Investigating,2021-06-07,673ef5fd8b0dc65f99001234
1353,Theft,Responsibility admit enjoy thus remain identify stop miss.,2020-10-20,Closed,2015-03-20,673ef5fdee8374ec4e001234
1354,Kidnapping,Attack her man action defense best not rate those method.,2019-09-05,Pending,2005-04-06,673ef5fdaf47327116001234
1355,Theft,Loss risk impact difference the degree test.,2015-04-06,Investigating,2014-07-09,673ef5fdb8c27b7a1c001234
1356,Theft,Travel entire but catch final couple.,2020-10-05,Investigating,2024-01-28,673ef5fd980ecd0591001234
1357,Kidnapping,On condition just understand call building gas pick season class.,2006-04-10,Investigating,2020-01-14,673ef5fdc26820b8a4001234
1358,Theft,Eat care and onto PM speech choice difficult draw wear indicate we clearly.,2014-11-08,Investigating,2011-07-04,673ef5fd83adc9225e001234
1359,Murder,Federal member nature factor include various thought spend reach forward wall before.,2006-12-03,Closed,2010-02-15,673ef5fd8d3369c4c0001234
1360,Theft,Station second particular character political difficult town.,2019-07-15,Pending,2021-05-27,673ef5fdfb508ef074001234
1361,Murder,Look one positive bring guess structure someone star toward west.,2018-09-03,Pending,2018-09-30,673ef5fdcf9a242b70001234
1362,Theft,Meet west hold role whatever raise late want hundred maintain cell relate position.,2014-01-23,Closed,2007-08-27,673ef5fda9be4c2a40001234
1363,Murder,Yes degree sound involve data future house.,2008-08-02,Investigating,2020-01-05,673ef5fd9683cc5f89001234
1364,Attempt,Test start physical continue town move list seek.,2008-04-29,Closed,2015-09-28,673ef5fdeffc299a1a001234
1365,Kidnapping,Federal situation medical admit public friend success political community dream special reflect.,2023-01-06,Closed,2007-12-21,673ef5fdcf1f78fe92001234
1366,Theft,History road good effort professional speak.,2017-02-15,Pending,2015-11-19,673ef5fd6a5889bb01001234
1367,Kidnapping,Guy finish candidate determine traditional issue current national impact fight campaign.,2008-10-13,Closed,2017-08-02,673ef5fda223c6b371001234
1368,Attempt,Four move dog someone avoid just thank respond participant worry thousand green.,2015-08-02,Closed,2019-11-14,673ef5fd6c1da88682001234
1369,Attempt,Line allow return argue measure contain.,2013-06-09,Pending,2023-09-22,673ef5fd0e3a37aa85001234
1370,Murder,Character moment discussion why kind someone unit southern reach.,2024-06-11,Pending,2019-11-30,673ef5fdd1ee59e20a001234
1371,Murder,Decade away score degree other need impact opportunity significant eat.,2018-12-03,Investigating,2024-07-17,673ef5fd81ca0262c8001234
1372,Murder,Structure skin statement student interesting but side eat run American wall why.,2007-09-10,Pending,2012-01-03,673ef5fdf3bd5ad57c001234
1373,Murder,Nothing contain consider common break expect chair standard position his minute.,2008-11-09,Pending,2006-10-06,673ef5fde56b06c51e001234
1374,Murder,Table since system hit near service page always well song.,2021-07-28,Closed,2009-07-10,673ef5fd792c7b5aae001234
1375,Murder,Agree pattern much dream item institution.,2007-10-24,Pending,2007-04-27,673ef5fd70feb62b69001234
1376,Kidnapping,Republican prevent ground order social size language if store open buy power.,2020-10-28,Closed,2015-11-18,673ef5fd79a49b3e37001234
1377,Theft,Great agreement pass take now moment Democrat leg mind reach particular.,2019-08-08,Pending,2011-09-28,673ef5fdf52378e142001234
1378,Kidnapping,Perform or feeling moment letter goal skin huge plant federal behind artist front.,2017-06-21,Closed,2022-10-24,673ef5fd8d9a0adb7c001234
1379,Kidnapping,Visit drive member arrive opportunity value admit Congress investment call up figure eye.,2020-11-08,Investigating,2016-10-20,673ef5fdbad5f33780001234
1380,Kidnapping,Ground security study national probably popular.,2012-12-11,Investigating,2024-07-28,673ef5fdea8fcd92d5001234
1381,Kidnapping,Discuss increase owner move history approach buy be on space guy.,2016-04-20,Investigating,2021-03-12,673ef5fdd82118376d001234
1382,Attempt,Represent seem second watch act college direction vote new.,2013-09-16,Pending,2023-09-19,673ef5fd4e0d67e54a001234
1383,Kidnapping,Economic deal program performance focus issue high nature century several born often.,2014-06-25,Pending,2017-08-17,673ef5fdcd0dce8fca001234
1384,Murder,Likely treat value often into attention test couple military produce law across speak.,2011-04-07,Pending,2015-11-28,673ef5fd5ca3e9b122001234
1385,Kidnapping,School agent reflect move camera tend girl.,2013-06-16,Closed,2005-08-18,673ef5fd86e8f7ab32001234
1386,Murder,Hope responsibility become mouth interview peace special evening.,2013-03-21,Pending,2017-05-02,673ef5fd363763e5c3001234
1387,Theft,Many center bed million nature process card.,2005-04-08,Investigating,2015-10-10,673ef5fd4fa7c62536001234
1388,Kidnapping,Where her myself study eat bank with along response thought during certainly forget.,2018-10-20,Closed,2007-05-23,673ef5fd0c0a756691001234
1389,Attempt,Front each computer whatever affect learn something nature dream theory.,2022-01-30,Pending,2015-01-21,673ef5fd2bd7f907b7001234
1390,Theft,Tough need personal end I particularly owner financial water social million study.,2018-08-19,Pending,2019-12-16,673ef5fd359f38463d001234
1391,Theft,Question model thank statement parent unit serve.,2005-03-19,Investigating,2007-10-17,673ef5fd7f53f8c6c7001234
1392,Murder,Husband instead remember vote interest serious hope.,2020-08-21,Closed,2014-12-28,673ef5fdc082681963001234
1393,Attempt,Method great action his pay simple.,2011-05-31,Closed,2008-09-25,673ef5fdad3019b856001234
1394,Kidnapping,Choice expert despite suggest visit set reflect.,2018-08-13,Closed,2013-03-04,673ef5fdf016e59c7a001234
1395,Murder,Friend letter goal drop deal staff a yard bank any energy.,2008-12-13,Pending,2024-11-13,673ef5fd14d9e8007c001234
1396,Theft,Because president middle toward pretty relationship six sell pay.,2015-12-07,Investigating,2011-02-24,673ef5fd0966289037001234
1397,Theft,Hospital cut hold yet factor door member fast.,2022-07-26,Closed,2014-07-13,673ef5fd215a71a127001234
1398,Attempt,Computer boy ask end security likely coach account.,2017-06-19,Closed,2017-10-21,673ef5fdd9731321ef001234
1399,Theft,It couple particular central put later arm information truth method chance wonder moment.,2018-02-23,Closed,2006-11-04,673ef5fd602d130567001234
1400,Murder,After your much half interest painting surface.,2011-03-14,Pending,2014-10-20,673ef5fdf0dd4a99fb001234
1401,Murder,Drug seem nearly remain big central south age name social.,2005-07-01,Investigating,2009-06-17,673ef5fd9701a1c165001234
1402,Kidnapping,Like serious difficult tough for ball lose happen.,2024-06-08,Investigating,2020-08-05,673ef5fd28fc2782ea001234
1403,Attempt,Computer color know onto wonder region wind.,2009-02-21,Investigating,2023-10-20,673ef5fd4edaa105d5001234
1404,Attempt,National piece medical green wife include.,2018-03-10,Investigating,2014-02-15,673ef5fd186a157b29001234
1405,Theft,May project across his market provide professor south reality story respond benefit.,2005-07-22,Investigating,2009-10-07,673ef5fd3de2334a31001234
1406,Kidnapping,Theory environmental from have join likely.,2008-03-09,Investigating,2011-05-30,673ef5fdb7087c1f4f001234
1407,Theft,Mouth project protect put stop few sell give exactly keep.,2018-01-25,Closed,2012-10-10,673ef5fd46771d1f43001234
1408,Theft,Point feeling look support situation social off product store.,2019-06-12,Pending,2023-05-26,673ef5fd6d9c547cf1001234
1409,Kidnapping,Trade coach store tend to student establish.,2021-04-22,Investigating,2020-06-01,673ef5fd7b5b23f4aa001234
1410,Theft,Piece career military wonder hit job.,2006-04-17,Closed,2011-06-16,673ef5fd512c5cad6c001234
1411,Murder,Make heart road exactly field nearly operation.,2020-06-24,Pending,2005-03-15,673ef5fd54072f485c001234
1412,Theft,Decision only early share here charge.,2010-12-16,Investigating,2021-01-18,673ef5fd0e4e946668001234
1413,Kidnapping,Executive employee agent force month bag life.,2007-03-16,Pending,2020-04-10,673ef5fd59f51fd693001234
1414,Theft,Late race weight manage decade building next nothing.,2015-08-23,Pending,2005-10-18,673ef5fd7a674153c6001234
1415,Attempt,Yes group safe summer few Congress parent.,2018-02-11,Closed,2021-02-17,673ef5fda60937eba5001234
1416,Theft,South majority base certainly old prove green out area.,2012-07-27,Pending,2020-04-19,673ef5fd23ad3e314e001234
1417,Kidnapping,Will physical now say water message line lose.,2007-01-09,Closed,2006-12-28,673ef5fd9a1756fd0c001234
1418,Theft,Sea blue test specific sell financial.,2005-09-03,Closed,2018-04-28,673ef5fd309928d4b1001234
1419,Kidnapping,Size child activity realize say citizen born.,2012-08-15,Closed,2022-02-27,673ef5fd30c8e1ca87001234
1420,Murder,Act use information exactly let else fund send front operation grow.,2011-06-05,Closed,2008-04-27,673ef5fd90db9da4fc001234
1421,Kidnapping,Choice sea reduce already act deep painting act.,2019-02-23,Investigating,2006-12-28,673ef5fd9aa42b3188001234
1422,Murder,Ever approach whether leader see marriage training ahead able green.,2005-07-25,Pending,2020-10-28,673ef5fd0ed9422357001234
1423,Theft,Store trouble prevent financial everything notice well.,2013-04-08,Closed,2013-01-16,673ef5fd856fc81623001234
1424,Attempt,Tend contain player simple industry less see north that rise.,2019-10-12,Closed,2022-09-21,673ef5fd489d0396e6001234
1425,Murder,Site vote star street couple paper news scientist former.,2020-03-23,Investigating,2020-05-27,673ef5fda424ed4bd3001234
1426,Attempt,Major bring particularly on admit about get maintain market decide price woman specific.,2024-07-31,Closed,2007-06-07,673ef5fd299fb2142d001234
1427,Murder,Claim cultural establish agency give kitchen sign exist lawyer deep day professor now.,2013-10-20,Investigating,2007-12-17,673ef5fd970af30e48001234
1428,Attempt,Sense executive generation himself agree certainly occur whole.,2007-07-03,Closed,2008-08-10,673ef5fd0663a4ddce001234
1429,Attempt,Edge data leader much door audience force young he beat.,2022-12-23,Investigating,2008-05-27,673ef5fd56352739f5001234
1430,Attempt,Dark her professional recognize summer protect else.,2016-11-25,Closed,2021-06-15,673ef5fd411ae1bf08001234
1431,Kidnapping,Stage voice describe determine big increase.,2018-10-28,Closed,2022-08-13,673ef5fde11943a603001234
1432,Kidnapping,Size three appear any lot fine good ability situation prepare car structure operation.,2016-07-07,Pending,2009-12-04,673ef5fd56468d5607001234
1433,Kidnapping,A available page form news go water skill management.,2007-09-11,Investigating,2005-05-23,673ef5fdb069b34151001234
1434,Attempt,Class protect walk whose man see rule send rate ten see interest glass.,2005-05-30,Pending,2013-05-07,673ef5fd7895fc1308001234
1435,Attempt,Program new field allow his language sell.,2022-03-25,Investigating,2007-07-14,673ef5fd1f3202d820001234
1436,Murder,So sing realize room above author agent drug write use.,2011-08-29,Pending,2023-04-27,673ef5fdeaa32c96f6001234
1437,Murder,Movement wife keep film old pull.,2021-05-10,Investigating,2007-03-24,673ef5fda8f8f60264001234
1438,Murder,Try effect dinner eight likely great dinner.,2006-11-27,Closed,2017-12-31,673ef5fddb6ebd0566001234
1439,Kidnapping,Up east defense own player public price senior either into suddenly easy science.,2020-05-24,Investigating,2007-11-01,673ef5fd540ae6b0f6001234
1440,Murder,Rather him account trip artist establish entire white deep student Democrat.,2020-04-22,Pending,2008-11-21,673ef5fdf4a331b7a2001234
1441,Murder,Leg within determine discuss image recognize certain nation military expert interesting race.,2010-03-14,Pending,2020-05-18,673ef5fdb197ffdef2001234
1442,Murder,Onto area prove decision notice specific letter your time many like.,2024-08-29,Pending,2006-08-31,673ef5fdf69e505b08001234
1443,Theft,Provide entire base guy rock thing bit four.,2014-04-20,Pending,2005-03-24,673ef5fd8fb5f8be2a001234
1444,Murder,Serious when that however anything return imagine.,2013-09-10,Pending,2013-02-07,673ef5fdafe434653a001234
1445,Kidnapping,Positive measure glass local unit professional everybody yet.,2007-10-18,Investigating,2006-07-19,673ef5fdb265ce60fe001234
1446,Attempt,Deal political magazine raise book detail evidence ten treat.,2022-10-15,Closed,2015-05-31,673ef5fd8fb21ee7a2001234
1447,Kidnapping,Particular often sister huge seat these director necessary really ten throughout dog feeling.,2021-05-29,Investigating,2018-11-26,673ef5fdc930eecd01001234
1448,Theft,Finish chair require indeed on yes similar various tree recognize pattern.,2008-05-08,Closed,2006-07-01,673ef5fde94f63f579001234
1449,Murder,Clear degree month see nearly practice like here speak rock decide until.,2007-05-13,Closed,2016-07-02,673ef5fd2dffbc474a001234
1450,Theft,Walk bring no staff movie agent statement institution wall very design.,2008-12-21,Closed,2022-03-06,673ef5fdc5cc17e395001234
1451,Theft,Imagine most individual view country serve.,2022-09-05,Investigating,2019-03-14,673ef5fd80a8155eb1001234
1452,Kidnapping,Economic tough here so beat alone.,2019-06-22,Closed,2005-05-24,673ef5fd6786f3c62f001234
1453,Murder,Current cost music value Congress themselves how blue front case move.,2018-10-17,Closed,2018-05-19,673ef5fd536a76f94c001234
