id,id_event1,id_event2
17781,11899,9498
17782,11902,7552
17783,11902,13958
17784,11902,1951
17785,11903,973
17786,11903,7082
17787,11904,15663
17788,11904,13236
17789,11904,878
17790,11907,6754
17791,11907,18766
17792,11909,18364
17793,11910,5118
17794,11910,19110
17795,11910,4534
17796,11911,16559
17797,11912,1166
17798,11912,15353
17799,11912,13232
17800,11913,19451
17801,11913,17350
17802,11913,8156
17803,11914,8504
17804,11914,15723
17805,11914,2455
17806,11915,18996
17807,11916,890
17808,11919,11086
17809,11919,5633
17810,11919,17073
17811,11920,18425
17812,11920,4556
17813,11921,17338
17814,11922,3898
17815,11922,14297
17816,11923,1661
17817,11923,3048
17818,11923,17954
17819,11924,462
17820,11926,5808
17821,11926,17766
17822,11926,17653
17823,11927,7631
17824,11929,11728
17825,11929,3778
17826,11929,9453
17827,11930,1295
17828,11930,12135
17829,11931,19836
17830,11932,12990
17831,11932,17155
17832,11933,483
17833,11933,211
17834,11935,9231
17835,11936,4192
17836,11936,16977
17837,11936,18912
17838,11937,11330
17839,11937,10597
17840,11937,2689
17841,11938,4614
17842,11938,16290
17843,11938,4106
17844,11940,122
17845,11940,12453
17846,11941,17728
17847,11943,8660
17848,11943,8732
17849,11944,1599
17850,11945,6919
17851,11947,8767
17852,11947,2868
17853,11948,12879
17854,11948,18231
17855,11948,9503
17856,11949,18350
17857,11950,2432
17858,11951,3040
17859,11951,12728
17860,11951,10340
17861,11952,3051
17862,11953,1087
17863,11953,7562
17864,11953,11634
17865,11954,13924
17866,11954,17882
17867,11955,4669
17868,11955,11830
17869,11956,19084
17870,11956,4509
17871,11956,1854
17872,11957,1866
17873,11957,17231
17874,11960,2004
17875,11960,18485
17876,11961,7442
17877,11961,2218
17878,11961,13992
17879,11963,15554
17880,11964,18152
17881,11964,17595
17882,11964,3958
17883,11965,6907
17884,11965,1628
17885,11966,2715
17886,11966,8701
17887,11966,14336
17888,11967,5382
17889,11967,10604
17890,11967,12187
17891,11968,15622
17892,11968,6541
17893,11968,1454
17894,11969,5829
17895,11970,16349
17896,11970,10241
17897,11972,4281
17898,11973,8821
17899,11974,3717
17900,11974,8214
17901,11975,14002
17902,11975,8295
17903,11975,16167
17904,11976,9792
17905,11977,7206
17906,11978,17887
17907,11978,9192
17908,11979,3760
17909,11979,1909
17910,11980,8327
17911,11981,4805
17912,11981,9658
17913,11983,7963
17914,11983,16719
17915,11987,5231
17916,11987,13955
17917,11987,6654
17918,11988,8724
17919,11989,15164
17920,11989,10669
17921,11992,9959
17922,11993,12373
17923,11993,12694
17924,11994,3131
17925,11994,7046
17926,11996,1847
17927,11996,3093
17928,11996,12928
17929,11997,1583
17930,11998,8816
17931,11998,19938
17932,11998,14679
17933,11999,10189
17934,12000,3947
17935,12000,14099
17936,12000,3449
17937,12005,10105
17938,12005,6911
17939,12006,16120
17940,12006,8719
17941,12006,17469
17942,12007,3441
17943,12008,12830
17944,12009,5432
17945,12010,19701
17946,12010,8092
17947,12011,3740
17948,12012,4533
17949,12012,5653
17950,12012,899
17951,12013,2437
17952,12013,13159
17953,12013,17513
17954,12015,19961
17955,12015,5496
17956,12016,4556
17957,12016,7315
17958,12016,19735
17959,12017,567
17960,12017,8334
17961,12017,17647
17962,12019,17919
17963,12019,1784
17964,12020,4420
17965,12020,5880
17966,12023,8606
17967,12023,10775
17968,12023,6085
17969,12024,166
17970,12024,18559
17971,12025,12578
17972,12025,7083
17973,12027,7903
17974,12028,12640
17975,12028,11222
17976,12030,3794
17977,12030,10900
17978,12031,14937
17979,12032,16411
17980,12033,9134
17981,12033,17935
17982,12033,2641
17983,12034,10269
17984,12035,14389
17985,12035,11060
17986,12037,15589
17987,12039,8287
17988,12039,17621
17989,12040,3971
17990,12040,17861
17991,12040,18909
17992,12041,9796
17993,12041,4712
17994,12042,16561
17995,12043,4675
17996,12044,7618
17997,12045,14605
17998,12045,17952
17999,12046,572
18000,12046,5485
18001,12046,9329
18002,12047,4590
18003,12047,13013
18004,12048,18747
18005,12048,1972
18006,12049,17344
18007,12049,7168
18008,12050,8433
18009,12052,6250
18010,12052,11733
18011,12052,11877
18012,12053,1558
18013,12053,10742
18014,12053,1033
18015,12054,9157
18016,12054,5350
18017,12054,2332
18018,12055,1948
18019,12055,17373
18020,12056,17831
18021,12056,19631
18022,12057,9079
18023,12058,7834
18024,12058,15266
18025,12059,19307
18026,12059,5039
18027,12059,11105
18028,12060,17436
18029,12060,13949
18030,12061,11367
18031,12061,6198
18032,12062,19992
18033,12063,357
18034,12063,9054
18035,12064,3880
18036,12065,9790
18037,12065,11948
18038,12065,11297
18039,12066,13738
18040,12066,727
18041,12066,6254
18042,12069,1369
18043,12069,15314
18044,12069,10549
18045,12070,11310
18046,12070,6478
18047,12070,4744
18048,12071,13796
18049,12071,17717
18050,12071,18516
18051,12072,16316
18052,12072,16668
18053,12073,4340
18054,12075,14734
18055,12075,3232
18056,12075,8749
18057,12076,3119
18058,12076,12820
18059,12077,5213
18060,12080,11166
18061,12081,19303
18062,12081,7455
18063,12082,11828
18064,12082,5408
18065,12083,14677
18066,12083,824
18067,12083,4000
18068,12085,19767
18069,12086,6867
18070,12086,14103
18071,12086,435
18072,12087,1085
18073,12088,8482
18074,12088,7994
18075,12088,11043
18076,12090,19266
18077,12090,16165
18078,12090,138
18079,12091,17260
18080,12091,4497
18081,12092,5630
18082,12092,12974
18083,12093,8632
18084,12093,10648
18085,12093,6772
18086,12094,536
18087,12096,17899
18088,12096,563
18089,12096,16227
18090,12098,9936
18091,12099,8254
18092,12099,1520
18093,12100,11492
18094,12100,5738
18095,12101,8826
18096,12101,494
18097,12101,3990
18098,12102,18776
18099,12102,1678
18100,12104,18528
18101,12104,18590
18102,12105,12847
18103,12105,9657
18104,12106,15113
18105,12108,8193
18106,12108,14088
18107,12108,4789
18108,12109,2735
18109,12109,18812
18110,12110,4252
18111,12110,11089
18112,12110,19610
18113,12111,6118
18114,12112,13078
18115,12112,16859
18116,12113,9019
18117,12113,10340
18118,12114,19119
18119,12114,13166
18120,12114,5995
18121,12115,18749
18122,12116,16906
18123,12116,4134
18124,12118,11815
18125,12118,5076
18126,12119,1079
18127,12119,5856
18128,12120,19537
18129,12120,4179
18130,12120,7883
18131,12122,4425
18132,12123,12695
18133,12123,15089
18134,12123,10306
18135,12125,3150
18136,12126,6492
18137,12126,15560
18138,12126,4012
18139,12127,9132
18140,12127,8972
18141,12127,9761
18142,12128,6829
18143,12128,11340
18144,12128,3019
18145,12131,14086
18146,12131,3896
18147,12131,19122
18148,12132,12017
18149,12132,11131
18150,12132,9760
18151,12133,7542
18152,12134,12165
18153,12135,11413
18154,12135,15806
18155,12136,22
18156,12136,7064
18157,12137,3802
18158,12137,17049
18159,12137,565
18160,12138,18540
18161,12139,1931
18162,12139,1658
18163,12139,16565
18164,12140,878
18165,12141,18066
18166,12141,14548
18167,12142,15318
18168,12143,15692
18169,12143,4306
18170,12145,15448
18171,12146,17818
18172,12147,6868
18173,12147,10074
18174,12149,17197
18175,12149,12667
18176,12149,17312
18177,12150,3952
18178,12150,16884
18179,12150,6662
18180,12151,8436
18181,12151,14148
18182,12152,8581
18183,12152,15914
18184,12152,4334
18185,12153,3296
18186,12153,6554
18187,12153,11848
18188,12154,9000
18189,12154,11788
18190,12154,4737
18191,12155,858
18192,12155,5081
18193,12155,507
18194,12156,3948
18195,12156,14404
18196,12156,9311
18197,12157,16511
18198,12158,1444
18199,12159,10792
18200,12159,17401
18201,12159,13322
18202,12160,5737
18203,12161,11853
18204,12161,19965
18205,12163,6220
18206,12164,18795
18207,12165,7894
18208,12166,12475
18209,12166,17686
18210,12166,12964
18211,12170,819
18212,12171,16460
18213,12171,16468
18214,12171,10872
18215,12172,3424
18216,12172,15836
18217,12173,9504
18218,12175,6413
18219,12175,13869
18220,12175,3156
18221,12176,11498
18222,12177,12311
18223,12177,2246
18224,12179,19087
18225,12179,14276
18226,12180,4726
18227,12181,16168
18228,12181,4642
18229,12181,3013
18230,12182,1254
18231,12182,7127
18232,12182,6127
18233,12183,880
18234,12183,10599
18235,12183,3524
18236,12184,9682
18237,12187,17533
18238,12187,9500
18239,12188,6114
18240,12189,7413
18241,12189,19096
18242,12189,915
18243,12190,4348
18244,12192,6820
18245,12192,8479
18246,12192,4683
18247,12193,12486
18248,12194,4819
18249,12194,18124
18250,12194,135
18251,12196,13501
18252,12196,15963
18253,12196,10144
18254,12197,7930
18255,12197,15916
18256,12197,5496
18257,12198,837
18258,12199,5084
18259,12199,18000
18260,12199,4400
18261,12200,7761
18262,12201,19440
18263,12201,6511
18264,12201,3748
18265,12202,15018
18266,12202,13310
18267,12203,14206
18268,12203,15072
18269,12206,336
18270,12206,13149
18271,12208,13854
18272,12209,17104
18273,12210,18446
18274,12211,4996
18275,12212,8493
18276,12212,10236
18277,12213,11554
18278,12214,11877
18279,12214,14308
18280,12215,19914
18281,12215,8424
18282,12215,17643
18283,12217,2516
18284,12217,5595
18285,12217,13925
18286,12218,18114
18287,12218,8958
18288,12220,2724
18289,12220,18362
18290,12221,8043
18291,12221,9811
18292,12221,9437
18293,12224,18434
18294,12224,5544
18295,12225,19373
18296,12225,18645
18297,12225,18595
18298,12226,16043
18299,12226,11135
18300,12227,12285
18301,12227,18526
18302,12228,2489
18303,12228,732
18304,12229,13634
18305,12230,4329
18306,12230,528
18307,12231,18085
18308,12231,10460
18309,12232,14568
18310,12232,17070
18311,12233,6712
18312,12233,722
18313,12234,5895
18314,12234,10167
18315,12236,4166
18316,12236,9472
18317,12237,10060
18318,12237,16660
18319,12238,13308
18320,12239,4329
18321,12239,3272
18322,12240,4386
18323,12242,10959
18324,12243,243
18325,12243,17778
18326,12243,3283
18327,12244,11595
18328,12244,3274
18329,12244,8830
18330,12245,16487
18331,12245,7011
18332,12245,19443
18333,12247,12434
18334,12247,16077
18335,12247,13353
18336,12249,4942
18337,12249,725
18338,12249,7539
18339,12250,10291
18340,12250,19460
18341,12251,19235
18342,12251,2615
18343,12251,42
18344,12253,9122
18345,12254,14176
18346,12255,4941
18347,12255,18988
18348,12256,6381
18349,12257,566
18350,12257,8041
18351,12259,14210
18352,12259,10217
18353,12259,16048
18354,12260,5814
18355,12261,10105
18356,12261,5416
18357,12262,8787
18358,12262,8907
18359,12263,18077
18360,12263,10792
18361,12263,3390
18362,12267,2599
18363,12267,13408
18364,12267,13331
18365,12268,5314
18366,12268,6418
18367,12268,16868
18368,12269,17099
18369,12269,9854
18370,12269,8663
18371,12271,2225
18372,12272,1678
18373,12272,10728
18374,12272,13399
18375,12274,13932
18376,12275,9374
18377,12275,13088
18378,12276,9603
18379,12276,4832
18380,12276,4477
18381,12279,9157
18382,12279,10035
18383,12281,396
18384,12281,10753
18385,12281,18227
18386,12282,2472
18387,12282,13911
18388,12282,919
18389,12284,18357
18390,12285,8824
18391,12285,3813
18392,12285,8572
18393,12286,9531
18394,12286,7189
18395,12287,1069
18396,12287,19144
18397,12287,6320
18398,12288,6348
18399,12290,16574
18400,12294,375
18401,12294,13528
18402,12296,15319
18403,12297,19413
18404,12297,11399
18405,12297,11876
18406,12300,5449
18407,12300,14006
18408,12300,1327
18409,12302,7856
18410,12302,12562
18411,12302,10347
18412,12303,12236
18413,12303,4118
18414,12304,70
18415,12304,14885
18416,12305,2447
18417,12305,12454
18418,12306,1871
18419,12307,5817
18420,12307,766
18421,12307,2134
18422,12308,9909
18423,12308,18295
18424,12308,8713
18425,12309,625
18426,12309,2266
18427,12310,3491
18428,12312,6123
18429,12312,15653
18430,12314,6894
18431,12315,13849
18432,12315,15762
18433,12316,7448
18434,12316,9250
18435,12316,7598
18436,12318,11336
18437,12318,11239
18438,12318,9436
18439,12319,18951
18440,12319,6419
18441,12319,5038
18442,12320,15600
18443,12320,4183
18444,12320,13165
18445,12321,5191
18446,12322,13815
18447,12323,14592
18448,12323,14399
18449,12323,228
18450,12324,18100
18451,12324,17637
18452,12325,2870
18453,12325,5929
18454,12326,11188
18455,12326,11876
18456,12326,15659
18457,12327,867
18458,12327,577
18459,12327,16143
18460,12328,8293
18461,12329,4705
18462,12329,4673
18463,12331,17326
18464,12332,11299
18465,12332,3774
18466,12332,12232
18467,12333,18803
18468,12333,13415
18469,12333,4225
18470,12334,7528
18471,12334,5813
18472,12334,12376
18473,12336,10617
18474,12336,12297
18475,12336,13710
18476,12337,11223
18477,12337,994
18478,12338,15426
18479,12340,16687
18480,12341,4985
18481,12341,15301
18482,12342,2061
18483,12345,8744
18484,12346,12196
18485,12348,3966
18486,12348,8869
18487,12349,1262
18488,12351,3359
18489,12351,1121
18490,12352,13440
18491,12353,12480
18492,12353,6228
18493,12354,4571
18494,12354,6418
18495,12356,4208
18496,12357,16756
18497,12358,6407
18498,12358,17344
18499,12358,1746
18500,12359,6764
18501,12359,5468
18502,12361,2083
18503,12361,2412
18504,12362,17885
18505,12362,19975
18506,12362,7654
18507,12364,10611
18508,12364,14613
18509,12365,14987
18510,12367,16241
18511,12367,19139
18512,12368,14430
18513,12369,14560
18514,12369,7745
18515,12375,7066
18516,12376,4284
18517,12376,14004
18518,12378,17139
18519,12378,12906
18520,12378,1073
18521,12380,13017
18522,12381,19990
18523,12382,13318
18524,12386,15186
18525,12387,18504
18526,12387,5619
18527,12387,6205
18528,12388,9811
18529,12388,11364
18530,12388,4367
18531,12390,1284
18532,12392,18249
18533,12393,8062
18534,12393,1265
18535,12393,9119
18536,12394,3407
18537,12394,10327
18538,12394,3011
18539,12395,12619
18540,12395,2597
18541,12395,14266
18542,12396,3972
18543,12396,17308
18544,12397,16484
18545,12398,15144
18546,12399,19568
18547,12399,15338
18548,12400,19493
18549,12400,178
18550,12400,19162
18551,12401,8373
18552,12402,11591
18553,12402,8217
18554,12402,10745
18555,12403,17538
18556,12404,17486
18557,12404,14647
18558,12407,12096
18559,12408,10811
18560,12410,16128
18561,12410,5271
18562,12411,1717
18563,12412,14557
18564,12412,1961
18565,12412,19164
18566,12414,12979
18567,12414,10971
18568,12414,10944
18569,12415,4924
18570,12415,14490
18571,12417,5693
18572,12418,3571
18573,12419,17859
18574,12419,17577
18575,12419,7318
18576,12420,810
18577,12420,14625
18578,12420,17600
18579,12421,11161
18580,12421,10538
18581,12422,17177
18582,12425,14879
18583,12425,12157
18584,12425,1538
18585,12426,2797
18586,12426,5070
18587,12428,19219
18588,12428,6850
18589,12428,13536
18590,12429,13297
18591,12430,10607
18592,12433,9175
18593,12433,814
18594,12434,3279
18595,12434,6544
18596,12435,8970
18597,12435,18311
18598,12436,2170
18599,12436,2611
18600,12438,8957
18601,12439,3757
18602,12439,9858
18603,12439,19954
18604,12440,18359
18605,12440,17282
18606,12440,8134
18607,12441,5773
18608,12441,19500
18609,12441,16879
18610,12442,7550
18611,12442,980
18612,12443,13633
18613,12443,6989
18614,12445,12592
18615,12445,5831
18616,12446,15140
18617,12448,13902
18618,12448,6168
18619,12450,7883
18620,12450,14548
18621,12452,7855
18622,12453,18484
18623,12453,606
18624,12454,16237
18625,12454,10475
18626,12454,2730
18627,12457,16933
18628,12458,14545
18629,12459,6186
18630,12460,2965
18631,12460,10075
18632,12460,16459
18633,12462,6476
18634,12464,305
18635,12464,6299
18636,12465,12107
18637,12466,1841
18638,12466,4336
18639,12466,13133
18640,12467,6390
18641,12467,8104
18642,12467,7003
18643,12468,19041
18644,12468,5989
18645,12469,2636
18646,12469,1917
18647,12471,8091
18648,12471,11198
18649,12471,11510
18650,12472,2887
18651,12474,362
18652,12474,8377
18653,12476,7626
18654,12476,4631
18655,12477,12448
18656,12478,15018
18657,12480,12118
18658,12480,59
18659,12480,13344
18660,12481,7719
18661,12481,6027
18662,12483,9099
18663,12483,13344
18664,12483,5780
18665,12485,7473
18666,12486,5892
18667,12486,810
18668,12487,14514
18669,12487,7185
18670,12487,17224
18671,12488,18361
18672,12489,19954
18673,12489,3838
18674,12490,18965
18675,12491,14187
18676,12491,8513
18677,12492,11458
18678,12492,7034
18679,12492,3595
18680,12494,1065
18681,12494,11189
18682,12495,7093
18683,12495,9473
18684,12495,16702
18685,12496,10779
18686,12497,1577
18687,12497,11991
18688,12498,5330
18689,12498,14595
18690,12498,5947
18691,12499,5851
18692,12499,19083
18693,12499,1874
18694,12500,14760
18695,12505,13785
18696,12505,13793
18697,12507,8947
18698,12507,15815
18699,12508,10767
18700,12508,5296
18701,12509,3639
18702,12509,10583
18703,12510,4565
18704,12510,15805
18705,12510,14971
18706,12511,9887
18707,12511,18392
18708,12512,16721
18709,12512,16152
18710,12512,10571
18711,12513,2007
18712,12513,4814
18713,12514,14064
18714,12514,8988
18715,12514,16388
18716,12515,11066
18717,12515,18999
18718,12516,11445
18719,12516,17084
18720,12518,19924
18721,12519,13682
18722,12519,14848
18723,12519,6327
18724,12523,10362
18725,12523,5244
18726,12523,17016
18727,12526,9760
18728,12529,14822
18729,12529,19553
18730,12529,2761
18731,12530,3438
18732,12530,8960
18733,12531,2814
18734,12532,4667
18735,12532,4899
18736,12532,15573
18737,12534,8603
18738,12535,2004
18739,12535,8704
18740,12535,7240
18741,12536,2692
18742,12536,10648
18743,12538,19618
18744,12538,15444
18745,12539,5539
18746,12539,7052
18747,12539,17534
18748,12540,220
18749,12540,991
18750,12542,10129
18751,12542,11785
18752,12543,7420
18753,12543,14361
18754,12543,13906
18755,12544,5267
18756,12545,9380
18757,12545,9726
18758,12545,17234
18759,12546,9942
18760,12546,13313
18761,12546,3068
18762,12547,3354
18763,12550,10451
18764,12550,18191
18765,12550,16278
18766,12551,11588
18767,12552,339
18768,12552,16832
18769,12553,2003
18770,12553,12337
18771,12554,10526
18772,12554,5219
18773,12554,13263
18774,12555,15653
18775,12555,17090
18776,12559,18272
18777,12559,2009
18778,12559,13531
18779,12560,14985
18780,12560,17210
18781,12560,19848
18782,12561,11623
18783,12562,13130
18784,12562,14701
18785,12565,4588
18786,12567,2584
18787,12567,16449
18788,12567,7234
18789,12568,2701
18790,12570,18364
18791,12572,7036
18792,12572,12868
18793,12572,9580
18794,12573,19879
18795,12573,5537
18796,12573,8798
18797,12574,17465
18798,12575,8095
18799,12575,6734
18800,12576,758
18801,12576,7842
18802,12577,15813
18803,12577,1851
18804,12577,337
18805,12578,19380
18806,12578,6331
18807,12578,8690
18808,12579,4370
18809,12580,12751
18810,12580,8305
18811,12581,7484
18812,12582,9197
18813,12582,2591
18814,12583,17985
18815,12583,147
18816,12583,19061
18817,12586,8456
18818,12586,5176
18819,12587,12064
18820,12587,7011
18821,12588,3761
18822,12589,8391
18823,12589,14820
18824,12591,4434
18825,12591,7711
18826,12592,14306
18827,12592,6021
18828,12592,8416
18829,12593,13654
18830,12593,6766
18831,12594,19954
18832,12594,4031
18833,12596,15955
18834,12598,9425
18835,12598,4602
18836,12599,7744
18837,12599,4984
18838,12600,7573
18839,12601,7202
18840,12601,8432
18841,12602,12812
18842,12602,6920
18843,12602,7137
18844,12603,13947
18845,12603,6031
18846,12604,15260
18847,12604,8804
18848,12604,8248
18849,12605,5510
18850,12605,11034
18851,12605,19352
18852,12606,19857
18853,12606,12142
18854,12607,15481
18855,12607,16742
18856,12608,9458
18857,12610,10989
18858,12610,52
18859,12610,3940
18860,12612,17913
18861,12612,6413
18862,12613,2
18863,12613,2813
18864,12613,3459
18865,12614,4908
18866,12614,11463
18867,12615,5256
18868,12615,14726
18869,12615,9426
18870,12617,1575
18871,12617,8695
18872,12618,4308
18873,12618,357
18874,12618,9190
18875,12620,6271
18876,12620,9705
18877,12621,2060
18878,12621,10889
18879,12621,6709
18880,12622,17788
18881,12624,8058
18882,12624,14034
18883,12626,9913
18884,12626,14558
18885,12626,12063
18886,12627,8865
18887,12627,12944
18888,12630,18720
18889,12630,391
18890,12632,18274
18891,12632,10331
18892,12632,4957
18893,12635,8194
18894,12635,6156
18895,12636,19188
18896,12636,16766
18897,12636,9270
18898,12637,554
18899,12638,7121
18900,12639,10297
18901,12640,16991
18902,12641,3881
18903,12641,5868
18904,12642,15866
18905,12642,17264
18906,12642,10187
18907,12643,2648
18908,12644,4499
18909,12644,14489
18910,12644,15213
18911,12647,15483
18912,12647,15776
18913,12649,8745
18914,12649,16748
18915,12650,7078
18916,12650,13703
18917,12650,8732
18918,12651,16820
18919,12651,494
18920,12651,9879
18921,12652,4571
18922,12652,7922
18923,12653,16889
18924,12653,7125
18925,12655,11653
18926,12655,552
18927,12655,15742
18928,12656,1699
18929,12657,15585
18930,12660,6817
18931,12661,3304
18932,12662,16391
18933,12662,1634
18934,12662,9696
18935,12663,14194
18936,12663,3496
18937,12663,11158
18938,12664,16265
18939,12668,17209
18940,12670,14388
18941,12670,4567
18942,12671,1755
18943,12672,12800
18944,12672,8838
18945,12672,10056
18946,12674,18350
18947,12674,4210
18948,12675,10003
18949,12675,3333
18950,12675,375
18951,12676,1433
18952,12676,10567
18953,12676,14088
18954,12677,3352
18955,12678,19922
18956,12679,16406
18957,12680,11349
18958,12680,5695
18959,12681,9756
18960,12681,11777
18961,12681,3951
18962,12682,10818
18963,12682,13628
18964,12682,7295
18965,12683,2168
18966,12684,14496
18967,12684,9772
18968,12684,82
18969,12685,17178
18970,12685,1564
18971,12685,10217
18972,12686,12384
18973,12686,15570
18974,12686,17615
18975,12688,7417
18976,12688,302
18977,12688,11710
18978,12689,9732
18979,12689,4144
18980,12690,17402
18981,12691,15053
18982,12692,16583
18983,12692,2264
18984,12693,18065
18985,12695,8820
18986,12696,14076
18987,12696,13577
18988,12698,12077
18989,12699,1100
18990,12699,5636
18991,12699,14054
18992,12701,9255
18993,12701,4357
18994,12702,8690
18995,12702,4957
18996,12702,1360
18997,12703,5352
18998,12704,6955
18999,12704,13521
19000,12704,4563
19001,12705,19090
19002,12706,4307
19003,12707,18891
19004,12707,13159
19005,12707,16412
19006,12709,14787
19007,12709,3012
19008,12710,18314
19009,12710,18507
19010,12710,14578
19011,12711,3587
19012,12711,7348
19013,12711,6691
19014,12712,864
19015,12712,10164
19016,12713,13572
19017,12714,773
19018,12714,557
19019,12714,5133
19020,12715,2522
19021,12715,1579
19022,12715,12
19023,12716,14425
19024,12716,8663
19025,12716,15555
19026,12717,8736
19027,12717,4703
19028,12718,5298
19029,12719,2400
19030,12719,2258
19031,12719,15652
19032,12720,3096
19033,12720,8854
19034,12721,16795
19035,12721,14867
19036,12721,15809
19037,12722,1561
19038,12722,15626
19039,12722,12548
19040,12724,8700
19041,12724,7633
19042,12724,1841
19043,12726,12949
19044,12726,10714
19045,12726,5013
19046,12727,8107
19047,12727,12998
19048,12729,10928
19049,12729,11037
19050,12729,12788
19051,12730,19494
19052,12730,2520
19053,12730,19750
19054,12731,2729
19055,12731,7831
19056,12731,10350
19057,12732,6070
19058,12732,9197
19059,12733,16343
19060,12733,16294
19061,12734,2722
19062,12735,1421
19063,12735,1455
19064,12736,18689
19065,12736,3706
19066,12737,10204
19067,12737,14112
19068,12738,5186
19069,12738,6864
19070,12739,5019
19071,12739,5954
19072,12739,13291
19073,12740,4450
19074,12740,13755
19075,12745,16541
19076,12745,4378
19077,12747,2024
19078,12747,10053
19079,12747,15008
19080,12748,18466
19081,12748,17739
19082,12749,19084
19083,12751,5743
19084,12753,13660
19085,12754,5258
19086,12754,8061
19087,12755,18378
19088,12758,12350
19089,12759,2834
19090,12759,12251
19091,12761,5437
19092,12761,10822
19093,12761,7170
19094,12762,11245
19095,12764,13908
19096,12764,12568
19097,12764,3172
19098,12765,8758
19099,12765,12184
19100,12766,13150
19101,12767,4380
19102,12767,6029
19103,12767,14810
19104,12768,11403
19105,12768,5413
19106,12768,8572
19107,12769,3
19108,12769,4377
19109,12769,804
19110,12770,12926
19111,12771,1509
19112,12774,200
19113,12774,9203
19114,12774,14543
19115,12776,4528
19116,12776,5571
19117,12777,13089
19118,12777,18178
19119,12778,8657
19120,12779,2738
19121,12779,4584
19122,12779,8950
19123,12780,14658
19124,12780,12968
19125,12781,2773
19126,12782,16817
19127,12784,18946
19128,12785,18672
19129,12786,14155
19130,12786,2582
19131,12786,13809
19132,12788,11503
19133,12789,6237
19134,12791,9102
19135,12791,6644
19136,12791,16166
19137,12792,7069
19138,12792,7825
19139,12793,4741
19140,12793,8855
19141,12794,3843
19142,12794,5069
19143,12794,3384
19144,12796,19158
19145,12796,19135
19146,12797,19380
19147,12797,1934
19148,12797,1815
19149,12798,8878
19150,12799,16815
19151,12799,4459
19152,12799,6943
19153,12802,1777
19154,12802,13804
19155,12803,12922
19156,12803,17666
19157,12803,12579
19158,12805,4914
19159,12805,2291
19160,12806,11755
19161,12808,1614
19162,12809,14261
19163,12809,19613
19164,12810,1301
19165,12810,1821
19166,12810,6351
19167,12811,10932
19168,12811,13120
19169,12811,4917
19170,12812,11768
19171,12812,579
19172,12812,15195
19173,12813,9745
19174,12814,13052
19175,12814,13858
19176,12815,11138
19177,12815,14050
19178,12815,2385
19179,12816,12134
19180,12819,8444
19181,12820,16025
19182,12820,1614
19183,12820,17648
19184,12821,1255
19185,12822,19366
19186,12823,15758
19187,12823,4151
19188,12823,5340
19189,12824,11966
19190,12825,994
19191,12825,8328
19192,12826,4015
19193,12826,19385
19194,12826,389
19195,12828,8933
19196,12829,5102
19197,12829,9861
19198,12830,11499
19199,12830,14771
19200,12831,9637
19201,12832,17448
19202,12832,8528
19203,12833,13286
19204,12833,471
19205,12834,12240
19206,12835,9511
19207,12836,2229
19208,12836,12051
19209,12837,12943
19210,12837,15972
19211,12838,1812
19212,12838,9832
19213,12838,1040
19214,12840,831
19215,12840,9894
19216,12841,9310
19217,12842,15828
19218,12844,2092
19219,12845,18784
19220,12846,1966
19221,12848,16569
19222,12850,10518
19223,12850,3335
19224,12850,14871
19225,12852,4611
19226,12852,9570
19227,12853,15618
19228,12853,17797
19229,12853,18009
19230,12854,11831
19231,12854,10394
19232,12854,11308
19233,12855,161
19234,12855,11790
19235,12855,8659
19236,12856,19982
19237,12856,4378
19238,12856,2712
19239,12857,10391
19240,12857,9864
19241,12857,11569
19242,12858,2607
19243,12858,5056
19244,12859,18147
19245,12859,5007
19246,12859,2064
19247,12860,14967
19248,12861,5882
19249,12861,17622
19250,12861,3651
19251,12862,15466
19252,12862,18794
19253,12864,17816
19254,12866,5595
19255,12866,2570
19256,12866,12483
19257,12867,13061
19258,12868,2569
19259,12869,11534
19260,12870,8287
19261,12870,6464
19262,12870,11975
19263,12871,2417
19264,12871,464
19265,12871,5342
19266,12872,15836
19267,12873,18080
19268,12873,17672
19269,12873,8648
19270,12874,12740
19271,12874,17644
19272,12875,16651
19273,12875,14007
19274,12877,7658
19275,12878,10403
19276,12878,15603
19277,12879,8529
19278,12879,937
19279,12879,9890
19280,12881,6613
19281,12881,18607
19282,12883,8053
19283,12883,1729
19284,12883,13409
19285,12884,3488
19286,12884,8931
19287,12884,7053
19288,12885,5850
19289,12885,19301
19290,12886,6910
19291,12888,14459
19292,12888,6931
19293,12889,13193
19294,12890,4440
19295,12890,3489
19296,12890,1208
19297,12891,18129
19298,12892,19328
19299,12892,2155
19300,12892,8760
19301,12893,3991
19302,12893,1591
19303,12893,19548
19304,12895,19864
19305,12896,18298
19306,12897,5207
19307,12897,11772
19308,12897,518
19309,12898,13941
19310,12898,9858
19311,12900,17450
19312,12900,19596
19313,12900,9135
19314,12901,6271
19315,12902,7192
19316,12902,1317
19317,12903,1191
19318,12903,11245
19319,12904,18318
19320,12905,15089
19321,12905,3608
19322,12905,18134
19323,12906,5203
19324,12906,15604
19325,12907,3220
19326,12908,19645
19327,12910,6869
19328,12910,5993
19329,12911,12706
19330,12911,17183
19331,12912,13048
19332,12912,10864
19333,12913,18807
19334,12913,11257
19335,12913,2501
19336,12914,731
19337,12914,19063
19338,12914,1219
19339,12915,10136
19340,12915,19321
19341,12915,12122
19342,12916,6026
19343,12917,4490
19344,12917,11739
