id,object_id,event_id
39628,26449,16338
39629,26449,2010
39630,26450,16034
39631,26450,4592
39632,26451,19280
39633,26452,6911
39634,26452,3888
39635,26453,14172
39636,26453,3378
39637,26453,15050
39638,26454,5808
39639,26454,12194
39640,26454,8886
39641,26455,16990
39642,26455,9681
39643,26455,14300
39644,26457,18191
39645,26457,3343
39646,26458,5144
39647,26458,6816
39648,26458,7306
39649,26459,11295
39650,26460,9818
39651,26461,14861
39652,26461,4775
39653,26462,2309
39654,26462,7989
39655,26462,15810
39656,26463,18300
39657,26463,3765
39658,26464,8506
39659,26465,13395
39660,26465,17053
39661,26467,1803
39662,26467,16722
39663,26468,1477
39664,26469,10636
39665,26470,17958
39666,26470,8172
39667,26470,9149
39668,26471,6433
39669,26472,13203
39670,26472,12111
39671,26473,574
39672,26473,15326
39673,26474,1835
39674,26474,3988
39675,26475,5444
39676,26475,12524
39677,26475,7645
39678,26476,8939
39679,26476,14688
39680,26476,1687
39681,26477,17575
39682,26477,13073
39683,26477,2519
39684,26478,18537
39685,26478,9209
39686,26478,6316
39687,26479,7768
39688,26480,8138
39689,26480,11236
39690,26480,5012
39691,26481,7327
39692,26481,19180
39693,26482,3429
39694,26483,6133
39695,26484,10171
39696,26485,5964
39697,26485,14877
39698,26486,18148
39699,26486,8100
39700,26486,10730
39701,26487,7977
39702,26487,14042
39703,26488,7659
39704,26489,5747
39705,26490,17544
39706,26490,12502
39707,26490,17099
39708,26492,8304
39709,26492,10929
39710,26493,11911
39711,26493,648
39712,26493,16867
39713,26495,14457
39714,26495,14226
39715,26495,5319
39716,26497,19527
39717,26498,13747
39718,26498,3726
39719,26499,4931
39720,26500,16424
39721,26500,2282
39722,26501,3565
39723,26501,13052
39724,26501,3732
39725,26502,13829
39726,26502,4616
39727,26502,17294
39728,26505,8903
39729,26505,13766
39730,26506,19852
39731,26506,6513
39732,26506,12076
39733,26507,12844
39734,26507,15422
39735,26507,5103
39736,26508,1233
39737,26510,8557
39738,26510,5147
39739,26511,4138
39740,26511,15544
39741,26512,6419
39742,26512,698
39743,26512,973
39744,26513,4688
39745,26513,8047
39746,26513,1278
39747,26514,4097
39748,26514,122
39749,26514,3006
39750,26516,726
39751,26516,13326
39752,26516,1884
39753,26517,19820
39754,26517,15838
39755,26517,16212
39756,26518,16720
39757,26519,4503
39758,26519,5632
39759,26520,1112
39760,26521,6186
39761,26525,8659
39762,26525,13272
39763,26525,15532
39764,26526,11406
39765,26526,7813
39766,26526,3494
39767,26527,4321
39768,26527,2386
39769,26527,10074
39770,26529,15302
39771,26529,12976
39772,26529,1212
39773,26530,4114
39774,26530,9640
39775,26531,5670
39776,26531,3665
39777,26531,17336
39778,26532,5474
39779,26532,17696
39780,26532,17003
39781,26533,17192
39782,26533,8534
39783,26533,1386
39784,26534,7012
39785,26534,13151
39786,26536,7953
39787,26538,18175
39788,26538,9820
39789,26538,7366
39790,26539,17140
39791,26541,1975
39792,26541,7556
39793,26543,9235
39794,26543,16748
39795,26544,13230
39796,26545,6796
39797,26546,6463
39798,26547,16140
39799,26547,8603
39800,26548,7155
39801,26548,11303
39802,26549,976
39803,26549,10795
39804,26550,11133
39805,26550,1825
39806,26551,810
39807,26553,18573
39808,26554,10667
39809,26554,12708
39810,26555,15044
39811,26556,14553
39812,26559,13449
39813,26559,8523
39814,26559,4690
39815,26560,14492
39816,26562,16375
39817,26562,17184
39818,26562,13144
39819,26563,9875
39820,26563,14966
39821,26563,7492
39822,26564,3355
39823,26564,5378
39824,26564,19969
39825,26565,5818
39826,26567,8469
39827,26567,10783
39828,26567,18424
39829,26570,9044
39830,26570,18379
39831,26571,8466
39832,26572,4170
39833,26573,1344
39834,26573,18290
39835,26574,17058
39836,26574,3036
39837,26574,2110
39838,26575,11278
39839,26576,6820
39840,26577,18433
39841,26577,17724
39842,26577,15749
39843,26578,1763
39844,26580,4000
39845,26580,16539
39846,26581,17665
39847,26583,10877
39848,26583,15933
39849,26583,18725
39850,26584,17803
39851,26584,2906
39852,26587,17581
39853,26588,7823
39854,26588,17219
39855,26589,11031
39856,26589,19900
39857,26589,13689
39858,26590,14243
39859,26591,14272
39860,26591,14024
39861,26591,12659
39862,26592,1336
39863,26592,8083
39864,26594,5334
39865,26594,17864
39866,26594,10294
39867,26595,13977
39868,26596,14791
39869,26596,7094
39870,26597,13917
39871,26597,14940
39872,26597,18192
39873,26598,8774
39874,26599,8369
39875,26600,8628
39876,26600,2575
39877,26602,6307
39878,26603,7835
39879,26605,13528
39880,26606,10245
39881,26606,16241
39882,26606,1487
39883,26610,7012
39884,26610,18792
39885,26611,12931
39886,26611,13676
39887,26611,6860
39888,26612,10994
39889,26612,5022
39890,26613,2912
39891,26613,1356
39892,26613,16718
39893,26614,1177
39894,26614,6826
39895,26616,13078
39896,26616,5864
39897,26617,7395
39898,26617,2560
39899,26618,18675
39900,26619,5253
39901,26619,14503
39902,26620,15794
39903,26622,3327
39904,26623,2672
39905,26623,11870
39906,26623,12197
39907,26624,2093
39908,26624,15850
39909,26624,9293
39910,26625,14939
39911,26625,12408
39912,26625,8938
39913,26626,13553
39914,26627,8958
39915,26627,4068
39916,26628,3479
39917,26628,17436
39918,26630,4592
39919,26630,8859
39920,26630,4300
39921,26631,19076
39922,26631,8638
39923,26633,9935
39924,26634,17429
39925,26635,10234
39926,26636,4969
39927,26636,4679
39928,26638,968
39929,26638,1651
39930,26638,5508
39931,26639,15217
39932,26639,8339
39933,26640,11742
39934,26642,16171
39935,26642,1669
39936,26642,8303
39937,26643,17943
39938,26643,13950
39939,26644,19303
39940,26645,11396
39941,26645,15163
39942,26645,8323
39943,26647,7628
39944,26647,14555
39945,26647,14943
39946,26650,3677
39947,26650,597
39948,26650,2593
39949,26651,17855
39950,26651,4575
39951,26651,1140
39952,26652,16018
39953,26652,3126
39954,26653,5513
39955,26654,10298
39956,26655,12204
39957,26655,5583
39958,26655,2995
39959,26657,974
39960,26657,14734
39961,26657,3030
39962,26658,18869
39963,26659,4994
39964,26659,16277
39965,26659,14147
39966,26660,17367
39967,26660,13665
39968,26660,8393
39969,26662,15681
39970,26663,6880
39971,26663,6515
39972,26663,8233
39973,26664,12661
39974,26664,10395
39975,26665,1280
39976,26666,8293
39977,26666,6917
39978,26666,331
39979,26667,16590
39980,26668,2648
39981,26668,18834
39982,26668,386
39983,26669,19419
39984,26670,4167
39985,26670,9853
39986,26671,5790
39987,26672,17834
39988,26673,3569
39989,26673,8985
39990,26673,17824
39991,26674,4398
39992,26674,2165
39993,26676,9407
39994,26677,3056
39995,26679,18182
39996,26679,19498
39997,26680,970
39998,26680,3184
39999,26680,1919
40000,26681,3291
40001,26681,18206
40002,26681,6773
40003,26682,11658
40004,26682,10254
40005,26683,17615
40006,26683,4759
40007,26684,1303
40008,26684,508
40009,26684,3030
40010,26686,4773
40011,26686,17297
40012,26687,8551
40013,26687,5184
40014,26688,15611
40015,26688,17842
40016,26688,12684
40017,26689,15626
40018,26689,11644
40019,26689,5871
40020,26691,1555
40021,26692,2060
40022,26693,17394
40023,26694,19585
40024,26694,12693
40025,26694,6656
40026,26695,1719
40027,26695,13329
40028,26695,10461
40029,26696,13952
40030,26696,4509
40031,26696,8122
40032,26699,4497
40033,26699,12208
40034,26700,15998
40035,26700,10480
40036,26700,8036
40037,26701,15190
40038,26701,10160
40039,26701,11613
40040,26702,1441
40041,26702,16260
40042,26703,2778
40043,26704,45
40044,26704,6940
40045,26705,488
40046,26705,10737
40047,26705,16040
40048,26707,2772
40049,26707,16655
40050,26708,12292
40051,26708,14822
40052,26710,18904
40053,26711,3352
40054,26711,17216
40055,26713,2161
40056,26713,13760
40057,26714,16789
40058,26715,19568
40059,26716,9550
40060,26716,288
40061,26716,4848
40062,26718,19848
40063,26718,13858
40064,26719,7904
40065,26719,9190
40066,26719,12633
40067,26720,13263
40068,26720,9455
40069,26720,7641
40070,26722,8715
40071,26723,2697
40072,26723,6443
40073,26725,5238
40074,26725,16413
40075,26726,16597
40076,26726,15766
40077,26727,3168
40078,26727,6867
40079,26727,19562
40080,26728,19906
40081,26730,14035
40082,26730,12215
40083,26731,2740
40084,26731,12994
40085,26734,9091
40086,26735,19229
40087,26735,1096
40088,26736,1572
40089,26737,13682
40090,26738,1252
40091,26740,14433
40092,26740,19046
40093,26740,8228
40094,26742,12695
40095,26742,17067
40096,26742,8917
40097,26743,5545
40098,26743,16116
40099,26746,19966
40100,26746,1904
40101,26748,14293
40102,26750,10981
40103,26750,9661
40104,26750,3153
40105,26751,11750
40106,26751,7902
40107,26752,2986
40108,26754,7198
40109,26759,7029
40110,26759,8775
40111,26760,16966
40112,26760,10178
40113,26760,10204
40114,26763,9477
40115,26763,1246
40116,26764,8980
40117,26765,13706
40118,26765,17556
40119,26766,18201
40120,26766,13438
40121,26766,15053
40122,26767,2382
40123,26769,3862
40124,26769,9847
40125,26769,2062
40126,26770,17299
40127,26771,18099
40128,26771,6312
40129,26773,16087
40130,26774,15429
40131,26774,136
40132,26775,7119
40133,26775,8428
40134,26775,8477
40135,26776,16455
40136,26776,9666
40137,26777,18456
40138,26777,16228
40139,26780,5916
40140,26780,13920
40141,26780,10816
40142,26781,19915
40143,26781,16953
40144,26781,10173
40145,26784,7051
40146,26784,3378
40147,26785,3018
40148,26787,15953
40149,26787,11747
40150,26787,17513
40151,26788,13230
40152,26788,18836
40153,26788,4037
40154,26789,1373
40155,26789,3507
40156,26790,10027
40157,26790,10138
40158,26790,9536
40159,26791,6339
40160,26791,285
40161,26791,14194
40162,26793,4925
40163,26794,4134
40164,26795,7678
40165,26795,10744
40166,26795,9482
40167,26796,18234
40168,26796,6253
40169,26796,13642
40170,26799,3643
40171,26800,19768
40172,26800,6778
40173,26801,11498
40174,26801,1491
40175,26801,14544
40176,26802,19503
40177,26802,3720
40178,26802,18603
40179,26803,19058
40180,26804,5133
40181,26804,12124
40182,26805,4518
40183,26805,4171
40184,26805,373
40185,26806,5630
40186,26806,16292
40187,26807,491
40188,26807,15
40189,26807,6755
40190,26808,3172
40191,26808,2761
40192,26809,11012
40193,26809,5160
40194,26810,16493
40195,26810,12132
40196,26810,13152
40197,26812,5774
40198,26812,289
40199,26812,16240
40200,26813,1734
40201,26813,13028
40202,26813,10343
40203,26814,9927
40204,26814,9993
40205,26815,1418
40206,26815,14865
40207,26815,2435
40208,26817,4228
40209,26818,2339
40210,26818,4025
40211,26819,321
40212,26819,11985
40213,26820,6897
40214,26821,6001
40215,26821,83
40216,26822,2800
40217,26824,10053
40218,26824,4152
40219,26824,5078
40220,26825,6960
40221,26825,11601
40222,26826,11444
40223,26826,15380
40224,26827,17137
40225,26827,6811
40226,26828,5
40227,26828,18619
40228,26828,1261
40229,26829,16964
40230,26829,5447
40231,26830,15623
40232,26830,15494
40233,26831,14679
40234,26832,16745
40235,26833,14281
40236,26833,19190
40237,26834,16411
40238,26834,16527
40239,26835,15283
40240,26835,10148
40241,26836,8026
40242,26838,4976
40243,26838,12384
40244,26839,2064
40245,26839,1879
40246,26839,13139
40247,26840,18673
40248,26841,412
40249,26841,7332
40250,26842,7532
40251,26843,437
40252,26843,3900
40253,26843,4827
40254,26844,1084
40255,26844,2357
40256,26844,12256
40257,26845,2679
40258,26846,9445
40259,26846,8581
40260,26847,13520
40261,26848,13773
40262,26848,13613
40263,26850,12636
40264,26850,9181
40265,26853,10748
40266,26853,1890
40267,26853,11288
40268,26854,11858
40269,26855,12893
40270,26856,16453
40271,26856,16436
40272,26857,7072
40273,26857,15600
40274,26858,4250
40275,26859,6679
40276,26860,18222
40277,26861,2885
40278,26861,4839
40279,26861,6552
40280,26862,19195
40281,26863,14856
40282,26863,11649
40283,26863,5831
40284,26864,6001
40285,26864,5783
40286,26864,12953
40287,26865,4405
40288,26865,5598
40289,26865,14606
40290,26866,16611
40291,26866,11463
40292,26868,18600
40293,26868,2584
40294,26868,16729
40295,26870,3410
40296,26870,12771
40297,26871,13157
40298,26871,13369
40299,26871,8465
40300,26872,15003
40301,26872,15486
40302,26873,6770
40303,26873,15025
40304,26874,1577
40305,26874,18679
40306,26875,3717
40307,26875,17939
40308,26876,19108
40309,26876,14406
40310,26877,1161
40311,26877,4753
40312,26877,17326
40313,26880,668
40314,26880,2980
40315,26880,15016
40316,26881,19750
40317,26881,17708
40318,26881,1542
40319,26882,3016
40320,26883,16391
40321,26883,12205
40322,26883,972
40323,26884,1201
40324,26885,3494
40325,26885,13854
40326,26885,9224
40327,26886,14873
40328,26888,16791
40329,26888,7820
40330,26888,15638
40331,26890,18649
40332,26890,9027
40333,26890,3802
40334,26893,13204
40335,26893,16825
40336,26893,5620
40337,26895,7076
40338,26895,1274
40339,26896,14457
40340,26896,13079
40341,26896,17737
40342,26897,19041
40343,26898,17601
40344,26901,3912
40345,26901,7131
40346,26901,18652
40347,26902,6544
40348,26903,18975
40349,26903,192
40350,26903,3962
40351,26905,4971
40352,26905,2982
40353,26906,19236
40354,26907,12469
40355,26907,8954
40356,26907,1391
40357,26908,7158
40358,26908,1044
40359,26908,15243
40360,26909,18906
40361,26909,19375
40362,26909,12310
40363,26910,18309
40364,26910,7604
40365,26910,16988
40366,26911,3965
40367,26912,7587
40368,26912,6009
40369,26913,11075
40370,26914,12330
40371,26914,3459
40372,26915,1464
40373,26915,15435
40374,26915,11502
40375,26917,12965
40376,26917,19325
40377,26917,3985
40378,26919,2954
40379,26920,2289
40380,26920,8363
40381,26920,7499
40382,26921,10057
40383,26921,2573
40384,26921,1932
40385,26922,6360
40386,26922,14037
40387,26924,13932
40388,26924,11960
40389,26924,9938
40390,26926,5017
40391,26926,6250
40392,26927,17334
40393,26928,12691
40394,26928,19671
40395,26929,696
40396,26929,1591
40397,26929,9823
40398,26930,3970
40399,26932,19068
40400,26932,18436
40401,26932,1342
40402,26934,16848
40403,26935,7064
40404,26935,16891
40405,26937,5439
40406,26937,6818
40407,26938,15447
40408,26938,16311
40409,26940,6176
40410,26941,8655
40411,26941,260
40412,26941,19319
40413,26943,3838
40414,26944,3818
40415,26944,2855
40416,26945,1200
40417,26945,4141
40418,26946,1503
40419,26947,13385
40420,26947,8664
40421,26947,9792
40422,26948,1132
40423,26949,14326
40424,26949,5326
40425,26950,15110
40426,26950,14472
40427,26951,9255
40428,26951,1888
40429,26952,5582
40430,26952,730
40431,26952,6595
40432,26953,5556
40433,26954,11393
40434,26955,1929
40435,26959,4764
40436,26959,13304
40437,26959,294
40438,26960,15245
40439,26960,708
40440,26960,14059
40441,26961,7382
40442,26961,13109
40443,26961,15712
40444,26963,9677
40445,26963,15778
40446,26964,11131
40447,26964,17576
40448,26964,8097
40449,26966,980
40450,26966,12956
40451,26966,8906
40452,26967,15619
40453,26969,7912
40454,26970,6115
40455,26971,166
40456,26971,6601
40457,26972,8133
40458,26972,16726
40459,26974,16828
40460,26975,12939
40461,26977,5506
40462,26978,17515
40463,26979,18790
40464,26979,1951
40465,26979,2190
40466,26980,7239
40467,26981,693
40468,26982,1114
40469,26982,18431
40470,26983,2186
40471,26983,6643
40472,26983,16510
40473,26984,140
40474,26984,15805
40475,26984,11242
40476,26985,10169
40477,26985,12421
40478,26985,4590
40479,26986,7391
40480,26986,14960
40481,26987,17209
40482,26989,9630
40483,26989,554
40484,26989,1139
40485,26990,1110
40486,26990,10312
40487,26990,1013
40488,26994,15012
40489,26994,18324
40490,26995,19610
40491,26996,8343
40492,26998,14975
40493,26998,3133
40494,26999,6221
40495,27000,1146
40496,27000,4668
40497,27000,8927
40498,27001,9585
40499,27002,19332
40500,27003,12185
40501,27003,4802
40502,27004,809
40503,27004,13034
40504,27004,16585
40505,27005,13143
40506,27006,3631
40507,27006,7966
40508,27008,715
40509,27008,11670
40510,27008,14241
40511,27009,18115
40512,27009,1042
40513,27009,12871
40514,27011,9443
40515,27012,14193
40516,27013,8893
40517,27013,14901
40518,27014,17943
40519,27014,11692
40520,27015,16706
40521,27015,11964
40522,27016,14921
40523,27016,6048
40524,27017,6566
40525,27017,9287
40526,27020,5298
40527,27021,6958
40528,27021,1215
40529,27021,8404
40530,27022,4406
40531,27023,1790
40532,27024,5572
40533,27024,13125
40534,27024,10291
40535,27027,18965
40536,27027,9226
40537,27028,4894
40538,27028,5997
40539,27028,18961
40540,27029,847
40541,27029,2318
40542,27029,467
40543,27031,12918
40544,27031,14461
40545,27032,12677
40546,27032,4062
40547,27033,14216
40548,27033,6043
40549,27034,16342
40550,27035,4085
40551,27035,16460
40552,27035,14244
40553,27036,6476
40554,27036,2252
40555,27038,4058
40556,27038,13750
40557,27038,18181
40558,27039,14283
40559,27040,17247
40560,27040,8964
40561,27040,5428
40562,27041,6545
40563,27041,14057
40564,27042,3547
40565,27042,1152
40566,27042,19079
40567,27043,8569
40568,27044,11559
40569,27044,16540
40570,27046,19350
40571,27046,17993
40572,27046,2095
40573,27047,9641
40574,27047,2705
40575,27047,15716
40576,27048,1197
40577,27049,14939
40578,27050,19122
40579,27050,4624
40580,27051,14736
40581,27052,14642
40582,27052,12443
40583,27052,10493
40584,27053,2423
40585,27053,8445
40586,27054,10211
40587,27056,12055
40588,27057,15627
40589,27057,8226
40590,27058,19655
40591,27061,18247
40592,27061,18949
40593,27062,15064
40594,27062,1817
40595,27063,5717
40596,27064,19245
40597,27064,8694
40598,27064,16118
40599,27065,3112
40600,27066,9728
40601,27066,16110
40602,27066,1654
40603,27068,8154
40604,27070,11178
40605,27070,11412
40606,27070,1425
40607,27072,17186
40608,27072,18456
40609,27073,18573
40610,27073,12980
40611,27073,19257
40612,27074,1510
40613,27075,16596
40614,27076,12699
40615,27077,15411
40616,27077,2672
40617,27077,9284
40618,27078,15580
40619,27078,12254
40620,27079,1518
40621,27079,15803
40622,27080,14059
40623,27080,8204
40624,27082,10465
40625,27083,16980
40626,27083,5304
40627,27084,9474
40628,27084,12288
40629,27084,18971
40630,27085,15467
40631,27085,18420
40632,27085,16268
40633,27087,4036
40634,27087,3374
40635,27088,3958
40636,27088,976
40637,27088,2051
40638,27089,17087
40639,27090,16156
40640,27090,10439
40641,27090,7872
40642,27091,11983
40643,27091,12923
40644,27091,15617
40645,27092,11066
40646,27093,18949
40647,27094,7604
40648,27094,9777
40649,27097,8939
40650,27097,12314
40651,27098,18052
40652,27098,7947
40653,27102,14700
40654,27102,18464
40655,27103,1457
40656,27103,15481
40657,27104,8704
40658,27104,9286
40659,27104,7125
40660,27105,575
40661,27105,8189
40662,27106,4318
40663,27107,8983
40664,27108,19891
40665,27109,2408
40666,27113,5021
40667,27114,13676
40668,27114,4259
40669,27120,9161
40670,27120,14227
40671,27121,4093
40672,27121,12386
40673,27122,6667
40674,27122,3226
40675,27122,3204
40676,27123,13473
40677,27124,16491
40678,27124,6485
40679,27124,11871
40680,27126,3906
40681,27126,17681
40682,27128,10442
40683,27128,13220
40684,27129,17227
40685,27129,10396
40686,27131,6552
40687,27132,12907
40688,27133,9429
40689,27134,2235
40690,27134,4411
40691,27135,19145
40692,27135,10606
40693,27137,8398
40694,27137,4284
40695,27137,16145
40696,27138,14563
40697,27138,14070
40698,27138,3729
40699,27139,4382
40700,27140,4944
40701,27141,762
40702,27141,3080
40703,27144,1243
40704,27144,14264
40705,27145,19176
40706,27145,922
40707,27145,18314
40708,27146,1720
40709,27146,2698
40710,27146,7667
40711,27148,554
40712,27148,3943
40713,27148,2016
40714,27149,4327
40715,27149,11366
40716,27149,7793
40717,27150,13882
40718,27150,3057
40719,27151,2598
40720,27151,13337
40721,27151,2430
40722,27153,12982
40723,27155,6417
40724,27155,13268
40725,27155,7302
40726,27156,13792
40727,27156,4386
40728,27156,8626
40729,27157,6236
40730,27158,11468
40731,27158,8408
40732,27158,2888
40733,27159,6895
40734,27160,10760
40735,27160,12117
40736,27161,19346
40737,27161,17029
40738,27162,18015
40739,27163,1226
40740,27164,9216
40741,27164,2392
40742,27164,17804
40743,27165,15243
40744,27165,1994
40745,27166,11592
40746,27167,5105
40747,27169,18487
40748,27169,4032
40749,27172,9059
40750,27172,12460
40751,27172,6306
40752,27173,12083
40753,27174,8283
40754,27174,15563
40755,27178,7444
40756,27178,8941
40757,27178,5055
40758,27179,11595
40759,27181,18900
40760,27181,18319
40761,27181,14099
40762,27182,16857
40763,27182,9467
40764,27184,11079
40765,27184,1891
40766,27184,17291
40767,27185,18123
40768,27185,5494
40769,27185,18667
40770,27187,2978
40771,27187,13416
40772,27188,13920
40773,27188,7378
40774,27189,9817
40775,27189,18130
40776,27189,17857
40777,27192,1789
40778,27193,19826
40779,27193,14880
40780,27194,10234
40781,27195,7605
40782,27195,12733
40783,27196,7751
40784,27197,19628
40785,27197,865
40786,27197,2589
40787,27198,10411
40788,27198,18906
40789,27199,4156
40790,27200,15423
40791,27200,12281
40792,27202,2980
40793,27202,2619
40794,27202,18028
40795,27204,11788
40796,27205,13226
40797,27206,12689
40798,27209,5552
40799,27209,15793
40800,27209,12351
40801,27213,19436
40802,27214,12165
40803,27214,4956
40804,27214,2554
40805,27215,10133
40806,27215,4030
40807,27215,18844
40808,27216,9631
40809,27216,14123
40810,27216,15373
40811,27218,3407
40812,27218,835
40813,27218,2232
40814,27221,9229
40815,27221,12270
40816,27221,10782
40817,27222,10015
40818,27223,4453
40819,27223,3924
40820,27224,6068
40821,27224,1950
40822,27225,6547
40823,27225,19857
40824,27226,9184
40825,27227,12763
40826,27228,19700
40827,27229,18725
40828,27230,19020
40829,27230,9113
40830,27230,14252
40831,27232,12478
40832,27232,12481
40833,27232,6460
40834,27233,18820
40835,27233,19157
40836,27233,5695
40837,27234,590
40838,27235,4375
40839,27236,8129
40840,27237,2536
40841,27238,5159
40842,27238,14361
40843,27240,6206
40844,27240,15070
40845,27240,15511
40846,27241,13138
40847,27241,9513
40848,27242,6829
40849,27243,5155
40850,27244,8022
40851,27244,8567
40852,27245,8121
40853,27246,9584
40854,27246,2247
40855,27246,18017
40856,27247,17270
40857,27247,16973
40858,27248,1437
40859,27248,529
40860,27248,18951
40861,27249,5587
40862,27250,7767
40863,27251,18035
40864,27251,1264
40865,27251,18686
40866,27253,14158
40867,27253,13493
40868,27254,5833
40869,27255,18011
40870,27258,14103
40871,27260,10894
40872,27260,19340
40873,27260,5353
40874,27262,15539
40875,27262,10561
40876,27262,1980
40877,27263,16069
40878,27264,10778
40879,27264,1265
40880,27264,19490
40881,27267,7219
40882,27268,4371
40883,27268,15698
40884,27270,1274
40885,27270,19131
40886,27270,3963
40887,27271,9564
40888,27272,8089
40889,27273,855
40890,27273,12133
40891,27274,2890
40892,27274,15621
40893,27276,7099
40894,27276,1511
40895,27276,19733
40896,27277,7297
40897,27277,13836
40898,27278,9172
40899,27279,2825
40900,27279,16220
40901,27279,18607
40902,27281,17316
40903,27283,8770
40904,27283,11198
40905,27283,4507
40906,27285,2800
40907,27286,12035
40908,27286,15117
40909,27287,5453
40910,27288,2397
40911,27289,13767
40912,27290,16770
40913,27290,2321
40914,27290,16643
40915,27291,16739
40916,27291,181
40917,27292,18541
40918,27292,12190
40919,27292,14411
40920,27295,14381
40921,27295,135
40922,27295,17694
40923,27296,3110
40924,27297,5775
40925,27297,15578
40926,27298,4561
40927,27300,17692
40928,27300,6543
40929,27300,10762
40930,27301,3550
40931,27301,19009
40932,27301,10074
40933,27302,4321
40934,27302,9106
40935,27303,8517
40936,27304,10159
40937,27306,18100
40938,27306,194
40939,27307,14216
40940,27308,17394
40941,27308,9615
40942,27308,5744
40943,27309,6991
40944,27309,11954
40945,27309,1986
40946,27310,5732
40947,27310,8457
40948,27312,10798
40949,27312,4068
40950,27313,17532
40951,27315,6195
40952,27315,13251
40953,27315,12932
40954,27316,4315
40955,27316,8439
40956,27316,14425
40957,27317,12162
40958,27317,1464
40959,27318,12450
40960,27318,19955
40961,27319,1564
40962,27319,17237
40963,27320,8913
40964,27320,16080
40965,27320,15472
40966,27321,19889
40967,27321,6542
40968,27321,2135
40969,27322,3567
40970,27323,7899
40971,27323,14920
40972,27323,10325
40973,27324,14432
40974,27325,4041
40975,27325,18534
40976,27325,5609
40977,27326,8084
40978,27326,18214
40979,27326,3914
40980,27327,13972
40981,27327,9715
40982,27327,16151
40983,27328,12092
40984,27329,14225
40985,27329,7583
40986,27329,5429
40987,27330,14645
40988,27332,8752
40989,27332,9685
40990,27332,2526
40991,27333,7151
40992,27333,7520
40993,27333,2966
40994,27334,12105
40995,27334,13733
40996,27334,17204
40997,27335,4401
40998,27335,1426
40999,27335,6051
41000,27337,16870
41001,27337,2463
41002,27338,3267
41003,27339,10047
41004,27341,5204
41005,27342,11526
41006,27342,13164
41007,27342,19766
41008,27343,2026
41009,27343,18443
41010,27344,11753
41011,27344,4046
41012,27344,5250
41013,27345,8568
41014,27345,15660
41015,27346,2036
41016,27347,15247
41017,27347,5904
41018,27347,664
41019,27348,19602
41020,27348,12843
41021,27349,7411
41022,27349,2331
41023,27350,6616
41024,27350,5928
41025,27351,3096
41026,27353,19984
41027,27355,5355
41028,27355,5700
41029,27355,6984
41030,27356,15586
41031,27356,7737
41032,27358,9872
41033,27360,5290
41034,27360,15137
41035,27361,13789
41036,27361,1840
41037,27361,15389
41038,27362,15973
41039,27363,15167
41040,27363,9280
41041,27364,1044
41042,27364,13631
41043,27365,9818
41044,27365,8149
41045,27365,3558
41046,27366,5274
41047,27366,4439
41048,27368,653
41049,27368,5256
41050,27369,9196
41051,27369,19695
41052,27370,16762
41053,27372,7613
41054,27372,6142
41055,27372,697
41056,27373,18562
41057,27373,18083
41058,27373,4732
41059,27375,9739
41060,27376,11834
41061,27376,1498
41062,27377,3399
41063,27378,10155
41064,27378,6473
41065,27378,16026
41066,27379,14992
41067,27379,12360
41068,27379,12383
41069,27380,14631
41070,27380,3673
41071,27380,5816
41072,27381,12751
41073,27381,3836
41074,27381,1019
41075,27382,11345
41076,27383,4261
41077,27384,9473
41078,27384,6852
41079,27384,14975
41080,27385,5924
41081,27385,8102
41082,27387,6410
41083,27388,17089
41084,27389,11066
41085,27389,8843
41086,27392,1852
41087,27394,6117
41088,27394,4723
41089,27394,9110
41090,27395,2325
41091,27395,15280
41092,27395,10620
41093,27396,10772
41094,27396,8075
41095,27397,13314
41096,27397,3417
41097,27397,862
41098,27399,10297
41099,27399,1880
41100,27400,10164
41101,27400,15061
41102,27400,13683
41103,27401,489
41104,27401,12630
41105,27401,7619
41106,27402,3464
41107,27402,4880
41108,27402,6061
41109,27403,1631
41110,27404,8667
41111,27405,15057
41112,27405,11586
41113,27406,9957
41114,27406,378
41115,27406,17911
41116,27409,14342
41117,27409,10814
41118,27411,11310
41119,27412,15776
41120,27412,16503
41121,27414,7875
41122,27414,728
41123,27416,13032
41124,27416,4709
41125,27416,8427
41126,27417,4418
41127,27417,18987
41128,27419,9349
41129,27419,4682
41130,27420,8806
41131,27421,16782
41132,27422,13432
41133,27422,7841
41134,27423,19012
41135,27423,9682
41136,27424,18390
41137,27424,713
41138,27424,4383
41139,27425,13817
41140,27425,12289
41141,27426,10287
41142,27427,18174
41143,27427,2724
41144,27428,15277
41145,27428,12678
41146,27428,5400
41147,27429,17853
41148,27429,5782
41149,27429,14792
41150,27431,16115
41151,27431,7333
41152,27432,12840
41153,27432,13494
41154,27433,14396
41155,27433,9278
41156,27434,1394
41157,27434,6701
41158,27435,13182
41159,27435,16208
41160,27435,8151
41161,27436,8434
41162,27436,9774
41163,27437,16824
41164,27438,14278
41165,27438,10521
41166,27439,10823
41167,27440,8053
41168,27440,13395
41169,27440,13853
41170,27441,19227
41171,27441,19065
41172,27442,17976
41173,27443,12543
41174,27443,4897
41175,27443,9103
41176,27444,3012
41177,27444,5036
41178,27446,10184
41179,27446,822
41180,27447,19442
41181,27447,1220
41182,27447,3989
41183,27448,19783
41184,27448,8466
41185,27448,1750
41186,27450,8419
41187,27450,16343
41188,27450,5333
41189,27451,9971
