id,object_id,person_id
13298,26555,26151
13299,26557,10474
13300,26558,46004
13301,26559,86303
13302,26561,3919
13303,26564,24749
13304,26566,98346
13305,26567,16283
13306,26568,32838
13307,26569,6874
13308,26570,18288
13309,26571,14932
13310,26572,83577
13311,26574,15497
13312,26576,97164
13313,26578,48176
13314,26580,67702
13315,26582,3770
13316,26584,95247
13317,26585,84275
13318,26587,56043
13319,26591,67594
13320,26596,3841
13321,26598,91666
13322,26601,5323
13323,26605,80738
13324,26606,28663
13325,26608,89592
13326,26609,52111
13327,26610,94411
13328,26611,19900
13329,26612,74701
13330,26613,69689
13331,26614,99949
13332,26617,24130
13333,26618,22908
13334,26622,94972
13335,26626,40242
13336,26627,64685
13337,26628,49029
13338,26631,76430
13339,26632,71940
13340,26634,49243
13341,26635,21571
13342,26639,46533
13343,26640,21206
13344,26642,11538
13345,26643,62272
13346,26646,80615
13347,26647,50228
13348,26650,44261
13349,26653,82247
13350,26654,40413
13351,26655,55341
13352,26657,11701
13353,26663,1927
13354,26665,10468
13355,26667,3049
13356,26668,94773
13357,26670,22761
13358,26671,9124
13359,26672,99414
13360,26673,45698
13361,26674,93266
13362,26677,90141
13363,26680,29622
13364,26682,1637
13365,26683,87673
13366,26684,20967
13367,26687,34202
13368,26688,92436
13369,26689,88282
13370,26691,21097
13371,26692,97247
13372,26693,88108
13373,26694,76699
13374,26697,25744
13375,26699,78431
13376,26700,24587
13377,26702,83228
13378,26707,7177
13379,26708,96423
13380,26711,86799
13381,26712,51836
13382,26714,15483
13383,26716,70489
13384,26718,94865
13385,26719,90702
13386,26721,45670
13387,26722,96249
13388,26724,49877
13389,26728,59213
13390,26729,93048
13391,26731,29204
13392,26732,29928
13393,26733,37141
13394,26734,42714
13395,26739,29604
13396,26741,68782
13397,26743,77432
13398,26745,64146
13399,26746,68604
13400,26747,19210
13401,26748,14521
13402,26750,62099
13403,26752,46757
13404,26754,67354
13405,26757,59687
13406,26758,14960
13407,26759,68624
13408,26761,15085
13409,26763,97423
13410,26764,78324
13411,26767,15920
13412,26768,52273
13413,26769,7363
13414,26770,76086
13415,26772,76396
13416,26773,34640
13417,26774,5583
13418,26776,69962
13419,26778,12266
13420,26779,39864
13421,26780,44841
13422,26783,32098
13423,26784,28790
13424,26787,40541
13425,26788,85173
13426,26789,90393
13427,26792,6462
13428,26793,55353
13429,26794,20341
13430,26795,10202
13431,26796,72770
13432,26797,30798
13433,26798,21711
13434,26800,6907
13435,26801,75297
13436,26802,27406
13437,26803,92314
13438,26804,6479
13439,26807,8549
13440,26808,61395
13441,26809,4338
13442,26810,73066
13443,26811,29072
13444,26817,622
13445,26818,66480
13446,26820,79534
13447,26821,19127
13448,26825,9655
13449,26827,2547
13450,26830,30674
13451,26832,52818
13452,26833,90998
13453,26834,26279
13454,26835,26627
13455,26836,5676
13456,26842,37821
13457,26845,29906
13458,26846,12409
13459,26847,95774
13460,26848,67646
13461,26849,96608
13462,26851,86833
13463,26854,20122
13464,26856,3821
13465,26860,46162
13466,26866,12154
13467,26867,88997
13468,26868,12636
13469,26870,17079
13470,26872,28348
13471,26874,59781
13472,26875,54107
13473,26876,54167
13474,26878,23401
13475,26882,44709
13476,26883,47358
13477,26884,31583
13478,26885,45106
13479,26886,20442
13480,26888,12018
13481,26889,27756
13482,26892,11868
13483,26893,18672
13484,26896,76392
13485,26898,43672
13486,26899,89716
13487,26902,13655
13488,26904,31056
13489,26906,80362
13490,26907,25894
13491,26910,63019
13492,26911,4545
13493,26914,92125
13494,26917,84828
13495,26918,469
13496,26920,15044
13497,26921,19785
13498,26922,45639
13499,26923,55558
13500,26924,39258
13501,26926,22763
13502,26928,34972
13503,26929,52465
13504,26932,24135
13505,26933,2219
13506,26940,30777
13507,26941,22162
13508,26942,63526
13509,26946,64479
13510,26948,72664
13511,26949,97008
13512,26950,64022
13513,26951,16546
13514,26952,2314
13515,26953,71552
13516,26956,80960
13517,26957,9757
13518,26958,4254
13519,26959,44983
13520,26960,91124
13521,26962,58407
13522,26964,95957
13523,26965,73108
13524,26968,9766
13525,26971,67675
13526,26972,3176
13527,26974,48620
13528,26975,43811
13529,26980,69299
13530,26981,6927
13531,26983,62174
13532,26986,30025
13533,26987,32879
13534,26989,60088
13535,26991,76972
13536,26992,83082
13537,26995,46941
13538,26996,26428
13539,27003,56279
13540,27007,5209
13541,27008,90324
13542,27009,25519
13543,27013,47490
13544,27015,1741
13545,27016,26080
13546,27017,81308
13547,27019,28763
13548,27020,8968
13549,27022,13974
13550,27023,82338
13551,27024,98781
13552,27025,63625
13553,27026,85750
13554,27027,99185
13555,27028,14964
13556,27029,80580
13557,27034,35068
13558,27036,68533
13559,27037,64333
13560,27040,94821
13561,27042,22765
13562,27044,9193
13563,27046,35024
13564,27047,34271
13565,27048,27101
13566,27051,37328
13567,27053,51874
13568,27054,37831
13569,27055,81394
13570,27057,92555
13571,27061,21953
13572,27062,1516
13573,27063,77445
13574,27066,85074
13575,27075,51587
13576,27076,34767
13577,27077,90339
13578,27078,40502
13579,27079,26254
13580,27080,69659
13581,27081,7148
13582,27084,53753
13583,27088,81220
13584,27089,12500
13585,27093,71332
13586,27096,78032
13587,27097,3215
13588,27099,70135
13589,27100,88002
13590,27102,99156
13591,27104,69935
13592,27105,33312
13593,27107,93774
13594,27108,24672
13595,27111,89105
13596,27115,36549
13597,27116,8649
13598,27118,19046
13599,27119,42305
13600,27120,36578
13601,27123,83845
13602,27124,85930
13603,27127,25122
13604,27128,67460
13605,27129,91560
13606,27130,26916
13607,27132,48166
13608,27134,29387
13609,27135,40182
13610,27139,90081
13611,27142,2168
13612,27143,82940
13613,27144,66751
13614,27148,84560
13615,27150,89085
13616,27151,7681
13617,27153,5699
13618,27154,16949
13619,27160,5290
13620,27161,89037
13621,27162,86120
13622,27165,53489
13623,27166,99038
13624,27170,76952
13625,27177,672
13626,27181,79463
13627,27182,72145
13628,27184,80137
13629,27188,99668
13630,27189,93474
13631,27190,25210
13632,27192,70036
13633,27193,44105
13634,27197,12030
13635,27198,3643
13636,27201,1739
13637,27202,41194
13638,27205,55805
13639,27207,16977
13640,27208,54131
13641,27209,75678
13642,27210,9262
13643,27213,83115
13644,27214,31910
13645,27216,60855
13646,27219,38386
13647,27220,70513
13648,27221,59089
13649,27222,83136
13650,27223,7675
13651,27224,32495
13652,27225,91437
13653,27226,14822
13654,27227,31924
13655,27229,31774
13656,27231,11819
13657,27232,7783
13658,27234,88328
13659,27235,97300
13660,27236,63893
13661,27238,11713
13662,27239,38658
13663,27240,67962
13664,27248,5857
13665,27249,55028
13666,27251,59219
13667,27252,99087
13668,27255,50708
13669,27257,17143
13670,27258,43698
13671,27259,43654
13672,27263,45949
13673,27264,19662
13674,27266,49572
13675,27267,53298
13676,27268,53978
13677,27269,83385
13678,27270,10231
13679,27271,98064
13680,27273,39133
13681,27275,98506
13682,27276,49953
13683,27277,49764
13684,27278,52556
13685,27280,15744
13686,27281,44283
13687,27285,68710
13688,27286,48672
13689,27288,8247
13690,27289,21664
13691,27290,53440
13692,27292,71574
13693,27293,2747
13694,27296,86150
13695,27299,35776
13696,27304,70701
13697,27307,84340
13698,27309,33206
13699,27310,69555
13700,27313,13999
13701,27317,57789
13702,27321,70718
13703,27322,64280
13704,27323,6438
13705,27326,80367
13706,27327,80398
13707,27328,10584
13708,27331,64850
13709,27332,63370
13710,27333,52143
13711,27334,71520
13712,27339,92619
13713,27341,90440
13714,27342,69336
13715,27344,34434
13716,27346,42068
13717,27349,67715
13718,27352,44154
13719,27356,89778
13720,27357,57531
13721,27360,76231
13722,27362,55191
13723,27363,77574
13724,27368,23905
13725,27369,90388
13726,27371,8620
13727,27373,10773
13728,27375,62637
13729,27376,99586
13730,27377,28842
13731,27378,46708
13732,27380,1856
13733,27382,96661
13734,27385,56420
13735,27387,89755
13736,27388,55638
13737,27389,38315
13738,27390,97401
13739,27393,91969
13740,27402,84222
13741,27404,63349
13742,27405,18432
13743,27408,6780
13744,27410,47338
13745,27412,1437
13746,27414,26301
13747,27415,78130
13748,27416,71118
13749,27419,17884
13750,27422,59993
13751,27424,32422
13752,27425,60913
13753,27427,22500
13754,27428,8238
13755,27430,4705
13756,27432,20477
13757,27433,72304
13758,27438,76654
13759,27439,18239
13760,27441,94203
13761,27444,27351
13762,27446,60493
13763,27448,13662
13764,27449,29230
13765,27450,48308
13766,27451,85789
13767,27453,55656
13768,27455,17792
13769,27457,85913
13770,27459,28134
13771,27461,54412
13772,27462,371
13773,27465,95627
13774,27467,56557
13775,27471,42406
13776,27473,58907
13777,27474,61577
13778,27476,68513
13779,27477,63636
13780,27480,38545
13781,27481,3575
13782,27485,53790
13783,27487,3899
13784,27489,57650
13785,27490,78353
13786,27491,99702
13787,27492,28536
13788,27493,60683
13789,27495,9792
13790,27496,82439
13791,27498,99562
13792,27501,3119
13793,27502,65614
13794,27503,99706
13795,27504,58046
13796,27507,65896
13797,27509,54163
13798,27518,31418
13799,27519,98010
13800,27520,17852
13801,27521,36125
13802,27525,66508
13803,27526,53849
13804,27527,91036
13805,27531,1966
13806,27532,47582
13807,27533,48150
13808,27534,51946
13809,27536,66842
13810,27538,87971
13811,27539,85757
13812,27540,62827
13813,27541,99986
13814,27543,83619
13815,27544,11448
13816,27545,72298
13817,27547,76143
13818,27550,88342
13819,27551,68960
13820,27556,63184
13821,27558,73449
13822,27559,49433
13823,27561,51617
13824,27562,72718
13825,27563,68167
13826,27564,81743
13827,27566,99223
13828,27571,25470
13829,27572,4284
13830,27573,55129
13831,27574,29286
13832,27577,66518
13833,27580,90937
13834,27584,52729
13835,27585,66468
13836,27586,96336
13837,27587,71606
13838,27588,47633
13839,27589,93419
13840,27591,483
13841,27592,73534
13842,27593,50269
13843,27594,76356
13844,27595,62090
13845,27596,7968
13846,27597,63175
13847,27599,1993
13848,27601,40511
13849,27605,87715
13850,27608,5154
13851,27611,21346
13852,27613,79138
13853,27615,56217
13854,27616,1041
13855,27617,97999
13856,27620,42110
13857,27622,48262
13858,27623,10130
13859,27624,25668
13860,27627,43468
13861,27629,18631
13862,27632,92939
13863,27634,86405
13864,27635,87809
13865,27637,2370
13866,27638,5842
13867,27641,50358
13868,27642,45341
13869,27648,34405
13870,27651,69577
13871,27654,13374
13872,27658,89026
13873,27660,21739
13874,27661,88700
13875,27663,29378
13876,27664,16082
13877,27665,20463
13878,27666,86612
13879,27667,73798
13880,27668,86842
13881,27669,53819
13882,27670,53372
13883,27671,73863
13884,27672,42436
13885,27673,67022
13886,27678,49240
13887,27681,48209
13888,27687,61654
13889,27689,16742
13890,27699,56727
13891,27702,92895
13892,27709,14077
13893,27710,28608
13894,27711,10947
13895,27713,70901
13896,27715,20160
13897,27716,22111
13898,27718,58640
13899,27719,95773
13900,27722,2049
13901,27723,86803
13902,27725,50843
13903,27726,14897
13904,27729,71090
13905,27733,90212
13906,27734,76468
13907,27738,43129
13908,27740,61063
13909,27741,87922
13910,27743,20832
13911,27744,83303
13912,27745,73746
13913,27746,36418
13914,27747,79720
13915,27748,67972
13916,27750,31830
13917,27752,17307
13918,27754,18623
13919,27756,40432
13920,27757,64245
13921,27764,61315
13922,27766,93321
13923,27768,23266
13924,27769,44022
13925,27770,46968
13926,27771,49125
13927,27773,67542
13928,27775,99267
13929,27776,76111
13930,27779,53507
13931,27780,42541
13932,27782,91044
13933,27783,53718
13934,27788,73871
13935,27789,42912
13936,27791,30664
13937,27792,91994
13938,27794,72994
13939,27795,95782
13940,27799,13491
13941,27801,34123
13942,27802,98503
13943,27808,89790
13944,27810,25155
13945,27811,29518
13946,27814,51398
13947,27817,49595
13948,27818,2731
13949,27819,98166
13950,27821,51404
13951,27823,28206
13952,27825,2480
13953,27826,76446
13954,27827,99969
13955,27831,74292
13956,27834,16371
13957,27836,33573
13958,27837,88788
13959,27838,27190
13960,27839,76946
13961,27840,56359
13962,27841,57679
13963,27845,52200
13964,27849,58678
13965,27852,11771
13966,27853,9190
13967,27857,16580
13968,27860,19041
13969,27861,1257
13970,27862,78107
13971,27864,41237
13972,27869,94504
13973,27870,53074
13974,27871,4198
13975,27873,19979
13976,27875,90731
13977,27876,9371
13978,27877,90708
13979,27880,95222
13980,27883,37576
13981,27888,31014
13982,27891,73134
13983,27893,24852
13984,27895,87789
13985,27897,88713
13986,27898,2656
13987,27900,39405
13988,27901,31601
13989,27903,76411
13990,27906,48336
13991,27910,64929
13992,27911,23057
13993,27913,15626
13994,27914,53184
13995,27915,40682
13996,27917,81438
13997,27918,31432
13998,27922,88952
13999,27923,15272
14000,27924,25974
14001,27925,52379
14002,27934,48136
14003,27937,55192
14004,27938,74268
14005,27940,20384
14006,27941,39587
14007,27945,83259
14008,27949,41696
14009,27951,24313
14010,27953,92848
14011,27957,83969
14012,27958,12409
14013,27962,34080
14014,27964,93655
14015,27965,69773
14016,27966,43561
14017,27970,4094
14018,27971,37938
14019,27972,44531
14020,27973,58439
14021,27974,80200
14022,27975,40930
14023,27976,45643
14024,27979,62865
14025,27980,35299
14026,27981,83263
14027,27982,5106
14028,27984,92966
14029,27989,98469
14030,27992,63400
14031,27993,93402
14032,27995,34048
14033,27996,84223
14034,27998,4259
14035,28000,61443
14036,28001,5735
14037,28007,48846
14038,28009,86229
14039,28011,90774
14040,28015,24370
14041,28016,36013
14042,28018,3471
14043,28019,9775
14044,28020,91719
14045,28023,69443
14046,28026,58460
14047,28027,75724
14048,28028,17856
14049,28029,20870
14050,28030,85890
14051,28032,62334
14052,28033,8315
14053,28034,7007
14054,28035,88869
14055,28040,70483
14056,28041,14661
14057,28042,1321
14058,28044,24786
14059,28047,3025
14060,28048,53183
14061,28050,18335
14062,28053,47967
14063,28058,14795
14064,28059,83553
14065,28060,44894
14066,28061,55151
14067,28062,13140
14068,28064,91487
14069,28066,8299
14070,28068,28993
14071,28069,62972
14072,28070,92927
14073,28074,88590
14074,28075,1533
14075,28077,62057
14076,28078,52307
14077,28081,51743
14078,28084,87921
14079,28086,14904
14080,28088,94888
14081,28090,94440
14082,28091,49716
14083,28092,55682
14084,28093,91818
14085,28094,67619
14086,28098,62042
14087,28100,82106
14088,28101,18964
14089,28102,60745
14090,28104,89872
14091,28105,2032
14092,28106,91362
14093,28108,57550
14094,28110,73261
14095,28114,29568
14096,28116,11802
14097,28117,99930
14098,28120,72138
14099,28122,47273
14100,28124,49328
14101,28127,40645
14102,28133,5376
14103,28134,96244
14104,28136,53703
14105,28137,64293
14106,28139,74833
14107,28142,23287
14108,28143,58764
14109,28145,48871
14110,28148,5467
14111,28150,26086
14112,28152,39830
14113,28153,93193
14114,28155,47890
14115,28157,27610
14116,28159,45671
14117,28160,96728
14118,28165,79057
14119,28166,58195
14120,28167,36710
14121,28170,29080
14122,28171,27557
14123,28172,82940
14124,28173,47421
14125,28174,95111
14126,28176,53398
14127,28179,7077
14128,28181,45057
14129,28182,44576
14130,28183,68455
14131,28184,19437
14132,28186,83386
14133,28187,83424
14134,28193,99816
14135,28194,20882
14136,28195,4179
14137,28196,76815
14138,28197,40283
14139,28198,5486
14140,28199,77844
14141,28200,19918
14142,28203,25686
14143,28204,53074
14144,28208,49011
14145,28209,90001
14146,28210,91844
14147,28212,54041
14148,28214,66684
14149,28215,99136
14150,28217,41865
14151,28219,7162
14152,28220,11193
14153,28222,71336
14154,28223,14349
14155,28226,76929
14156,28227,40062
14157,28228,11228
14158,28229,19147
14159,28232,62586
14160,28234,85839
14161,28238,58636
14162,28242,55939
14163,28243,32794
14164,28245,97078
14165,28246,9334
14166,28247,97131
14167,28249,33796
14168,28253,68344
14169,28255,35963
14170,28256,23766
14171,28257,25973
14172,28259,98130
14173,28260,75246
14174,28261,49004
14175,28262,75122
14176,28263,14310
14177,28265,85095
14178,28266,21106
14179,28267,67703
14180,28272,80595
14181,28273,95095
14182,28276,10827
14183,28279,56106
14184,28280,97140
14185,28282,41441
14186,28284,14028
14187,28285,75889
14188,28286,67400
14189,28288,11170
14190,28291,13455
14191,28295,55442
14192,28298,30476
14193,28299,74190
14194,28300,70251
14195,28302,25937
14196,28304,80081
14197,28313,34496
14198,28314,29730
14199,28315,45681
14200,28318,17426
14201,28319,25025
14202,28320,58607
14203,28321,56842
14204,28327,82594
14205,28330,84085
14206,28332,196
14207,28333,59322
14208,28334,75894
14209,28335,42314
14210,28336,78461
14211,28341,2222
14212,28342,90376
14213,28343,48178
14214,28345,41761
14215,28346,56759
14216,28350,21163
14217,28356,93913
14218,28359,44800
14219,28361,44346
14220,28363,90504
14221,28366,16768
14222,28367,5392
14223,28369,17657
14224,28370,70497
14225,28372,79137
14226,28375,5430
14227,28377,12775
14228,28382,19102
14229,28383,97607
14230,28386,73994
14231,28388,45131
14232,28389,49544
14233,28396,91790
14234,28397,51801
14235,28401,42210
14236,28402,22488
14237,28407,84936
14238,28408,42730
14239,28409,28945
14240,28410,82690
14241,28411,5005
14242,28412,40021
14243,28413,66715
14244,28416,81657
14245,28417,97896
14246,28419,30080
14247,28421,82422
14248,28422,88603
14249,28425,12851
14250,28426,86199
14251,28429,44425
14252,28430,2002
14253,28435,93629
14254,28436,34973
14255,28438,76241
14256,28439,82003
14257,28440,52158
14258,28441,878
14259,28444,28354
14260,28445,82794
14261,28448,1794
14262,28449,92034
14263,28451,55797
14264,28452,89702
14265,28453,51176
14266,28455,23847
14267,28459,81898
14268,28461,56350
14269,28463,4018
14270,28465,18403
14271,28466,77830
14272,28467,84557
14273,28468,60832
14274,28469,37787
14275,28470,19144
14276,28471,42377
14277,28476,43940
14278,28478,10833
14279,28479,27650
14280,28481,11586
14281,28482,24250
14282,28485,89715
14283,28488,65578
14284,28491,87550
14285,28492,37626
14286,28497,79178
14287,28499,47477
14288,28500,85892
14289,28501,37129
14290,28507,10616
14291,28508,63584
14292,28511,3464
14293,28512,55295
14294,28513,20084
14295,28514,51432
14296,28515,7250
14297,28516,99286
14298,28518,6450
14299,28519,22013
14300,28520,92548
14301,28522,92062
14302,28523,29470
14303,28524,54701
14304,28527,51091
14305,28529,64884
14306,28531,921
14307,28533,42935
14308,28534,83876
14309,28535,20666
14310,28536,96891
14311,28539,69759
14312,28541,18923
14313,28542,15279
14314,28543,19207
14315,28544,77889
14316,28545,44650
14317,28547,58683
14318,28549,80280
14319,28550,57241
14320,28553,57093
14321,28555,61172
14322,28556,33547
14323,28558,58703
14324,28559,96086
14325,28560,53334
14326,28563,56210
14327,28565,63218
14328,28569,28172
14329,28571,15601
14330,28572,70231
14331,28573,99717
14332,28575,36895
14333,28576,55099
14334,28577,51991
14335,28580,12417
14336,28586,82114
14337,28587,85293
14338,28588,76018
14339,28589,54171
14340,28590,52688
14341,28591,58086
14342,28592,77100
14343,28593,16196
14344,28594,33620
14345,28598,39025
14346,28600,95565
14347,28601,6474
14348,28602,99903
14349,28604,64361
14350,28609,76230
14351,28611,56644
14352,28612,87512
14353,28615,61626
14354,28618,67115
14355,28619,34627
14356,28620,64592
14357,28625,2501
14358,28626,79636
14359,28631,33380
14360,28632,13966
14361,28633,89678
14362,28634,51799
14363,28635,43978
14364,28637,98961
14365,28640,62774
14366,28642,8175
14367,28648,52463
14368,28649,10966
14369,28650,21786
14370,28652,96811
14371,28656,19803
14372,28657,84871
14373,28662,81711
14374,28664,50163
14375,28666,72073
14376,28667,97973
14377,28668,95022
14378,28670,21429
14379,28672,90619
14380,28674,19483
14381,28675,93063
14382,28677,27974
14383,28679,44025
14384,28680,87881
14385,28682,91266
14386,28684,66006
14387,28685,31367
14388,28689,29505
14389,28692,35154
14390,28694,31173
14391,28696,72971
14392,28697,60304
14393,28698,92050
14394,28699,16262
14395,28700,58346
14396,28701,16133
14397,28702,42919
14398,28704,27540
14399,28706,77440
14400,28708,23303
14401,28710,21528
14402,28711,43702
14403,28712,94902
14404,28713,10996
14405,28714,44793
14406,28716,74681
14407,28723,37015
14408,28724,32473
14409,28726,78504
14410,28727,59503
14411,28728,47583
14412,28729,26455
14413,28730,68723
14414,28737,58775
14415,28738,24807
14416,28740,74750
14417,28741,27069
14418,28742,36203
14419,28743,60413
14420,28744,83327
14421,28745,80162
14422,28747,3258
14423,28748,10424
14424,28749,13085
14425,28751,7047
14426,28753,98511
14427,28754,85861
14428,28755,49278
14429,28760,92139
14430,28761,96567
14431,28763,722
14432,28764,32746
14433,28773,24804
14434,28776,19921
14435,28777,53688
14436,28778,11133
14437,28784,28256
14438,28786,99740
14439,28787,90201
14440,28789,55520
14441,28792,67100
14442,28793,16100
14443,28796,31192
14444,28797,18977
14445,28798,56965
14446,28799,42331
14447,28800,66700
14448,28801,72235
14449,28802,47913
14450,28803,66404
14451,28807,26372
14452,28808,95165
14453,28809,17942
14454,28811,77399
14455,28818,57645
14456,28819,95655
14457,28821,3658
14458,28822,95914
14459,28824,38875
14460,28827,56392
14461,28830,46390
14462,28831,4846
14463,28833,25918
14464,28834,48376
14465,28836,87951
14466,28837,17393
14467,28838,93593
14468,28840,98943
14469,28841,28649
14470,28842,69750
14471,28847,26669
14472,28849,33005
14473,28852,17634
14474,28853,97976
14475,28854,24937
14476,28855,81722
14477,28856,51548
14478,28857,30883
14479,28858,84075
14480,28859,14521
14481,28862,24580
14482,28864,60423
14483,28865,33677
14484,28866,27989
14485,28869,28098
14486,28874,50187
14487,28877,9741
14488,28879,97796
14489,28881,13474
14490,28884,32823
14491,28886,43219
14492,28887,54064
14493,28888,87056
14494,28889,16181
14495,28892,31072
14496,28893,9625
14497,28894,1779
14498,28895,29385
14499,28900,6979
14500,28902,80395
14501,28905,39621
14502,28906,25800
14503,28911,32057
14504,28917,54595
14505,28919,6608
14506,28920,96960
14507,28923,58949
14508,28924,26852
14509,28928,84787
14510,28929,9743
14511,28930,84671
14512,28931,65439
14513,28933,13265
14514,28935,24410
14515,28938,38070
14516,28939,64684
14517,28940,58401
14518,28947,94916
14519,28949,64546
14520,28953,3685
14521,28954,75997
14522,28955,59020
14523,28957,48102
14524,28959,19430
14525,28960,11573
14526,28963,60101
14527,28964,92419
14528,28966,81840
14529,28967,70373
14530,28969,17157
14531,28970,74995
14532,28973,38641
14533,28974,8356
14534,28977,46907
14535,28980,80197
14536,28981,27604
14537,28982,86642
14538,28983,71405
14539,28984,57484
14540,28985,72175
14541,28986,90874
14542,28987,81502
14543,28988,72542
14544,28989,69230
14545,28990,8751
14546,28991,98298
14547,28992,28302
14548,28993,62480
14549,28995,83091
14550,28996,97911
14551,28997,68936
14552,28998,17549
14553,28999,79477
14554,29002,91561
14555,29006,18118
14556,29010,61833
14557,29011,72337
14558,29015,97650
14559,29016,72274
14560,29018,97769
14561,29020,42587
14562,29022,54112
14563,29024,70066
14564,29028,59219
14565,29029,19445
14566,29031,54016
14567,29032,79007
14568,29035,37771
14569,29036,55541
14570,29038,71312
14571,29041,18072
14572,29043,83859
14573,29044,24613
14574,29045,97726
14575,29046,13767
14576,29047,80496
14577,29052,32700
14578,29055,71032
14579,29056,22668
14580,29057,92719
14581,29058,32782
14582,29059,44204
14583,29060,88643
14584,29062,65531
14585,29063,85552
14586,29065,77882
14587,29066,80419
14588,29067,25871
14589,29068,24127
14590,29070,81107
14591,29072,57915
14592,29073,84066
14593,29074,71141
14594,29076,41245
14595,29077,8197
14596,29078,86163
14597,29080,11543
14598,29081,94023
14599,29084,98569
14600,29085,46408
14601,29089,48428
14602,29090,32740
14603,29091,46936
14604,29092,71097
14605,29093,85359
14606,29094,83138
14607,29095,49813
14608,29096,45128
14609,29098,24190
14610,29099,97209
14611,29102,64856
14612,29108,26847
14613,29113,87797
14614,29115,64830
14615,29120,34409
14616,29122,29649
14617,29124,46304
14618,29125,55142
14619,29128,90340
14620,29132,73280
14621,29133,80355
14622,29135,46190
14623,29140,48774
14624,29141,47434
14625,29144,5137
14626,29147,57371
14627,29148,87410
14628,29150,16087
14629,29161,75953
14630,29164,24430
14631,29166,68257
14632,29167,81105
14633,29170,66775
14634,29171,43177
14635,29172,15232
14636,29176,91015
14637,29178,87022
14638,29188,95985
14639,29190,74597
14640,29192,16738
14641,29193,36450
14642,29194,50616
14643,29195,9477
14644,29197,14133
14645,29201,64196
14646,29203,50234
14647,29204,91018
14648,29206,872
14649,29208,92438
14650,29209,8242
14651,29210,25774
14652,29211,72479
14653,29213,2724
14654,29216,48558
14655,29220,59301
14656,29221,27359
14657,29223,1364
14658,29226,51261
14659,29227,23987
14660,29228,49687
14661,29230,39014
14662,29233,43675
14663,29235,33809
14664,29237,38099
14665,29239,51457
14666,29240,11411
14667,29242,9576
14668,29244,95097
14669,29246,70185
14670,29247,86916
14671,29248,15839
14672,29253,89546
14673,29254,10444
14674,29258,28656
14675,29259,80015
14676,29260,94276
14677,29261,90625
14678,29262,61379
14679,29263,93820
14680,29269,81750
14681,29271,35102
14682,29272,80354
14683,29273,73628
14684,29275,68286
14685,29278,10314
14686,29279,19931
14687,29280,15005
14688,29283,61912
14689,29284,77892
14690,29285,29901
14691,29286,9868
14692,29290,5258
14693,29291,88040
14694,29297,51657
14695,29298,57425
14696,29300,8845
14697,29301,17055
14698,29302,68581
14699,29303,77239
14700,29304,37582
14701,29307,24510
14702,29308,99381
14703,29312,81557
14704,29318,89508
14705,29319,66963
14706,29323,63735
14707,29324,64928
14708,29325,98706
14709,29326,68089
14710,29329,96761
14711,29330,25960
14712,29332,66174
14713,29333,9807
14714,29335,17527
14715,29336,17248
14716,29337,48892
14717,29342,82669
14718,29345,12123
14719,29347,85366
14720,29348,81353
14721,29349,44224
14722,29355,20334
14723,29357,61146
14724,29358,88554
14725,29359,43643
14726,29361,66775
14727,29362,88339
14728,29366,32677
14729,29369,78057
14730,29371,60850
14731,29372,76852
14732,29374,99521
14733,29376,44688
14734,29377,2434
14735,29378,84551
14736,29380,45868
14737,29381,2215
14738,29383,98098
14739,29385,84819
14740,29386,73836
14741,29387,49362
14742,29388,85489
14743,29389,73056
14744,29390,35530
14745,29391,37300
14746,29393,43059
14747,29395,60092
14748,29398,91217
14749,29401,60807
14750,29402,80301
14751,29407,21871
14752,29409,35197
14753,29413,78476
14754,29415,94606
14755,29416,6607
14756,29420,10230
14757,29421,91424
14758,29422,62307
14759,29423,41949
14760,29426,95259
14761,29427,31386
14762,29428,86908
14763,29429,5497
14764,29430,90324
14765,29431,68581
14766,29433,4452
14767,29435,89231
14768,29436,18265
14769,29437,70576
14770,29438,65468
14771,29440,71611
14772,29441,4661
14773,29444,71225
14774,29445,8592
14775,29446,37895
14776,29447,94260
14777,29449,18634
14778,29453,47515
14779,29454,96609
14780,29455,47104
14781,29456,99576
14782,29458,43176
14783,29459,38217
14784,29461,76467
14785,29464,75875
14786,29465,57757
14787,29466,88670
14788,29467,78432
14789,29470,49341
14790,29472,41806
14791,29474,98195
14792,29477,32773
14793,29478,19349
14794,29481,66240
14795,29482,84771
14796,29483,13938
14797,29484,62043
14798,29486,90052
14799,29487,44257
14800,29489,3941
14801,29491,50181
14802,29492,45607
14803,29493,49145
14804,29494,22094
14805,29495,41551
14806,29496,67965
14807,29499,43947
14808,29500,44946
14809,29501,39186
14810,29502,6051
14811,29503,68097
14812,29506,18252
14813,29508,95446
14814,29510,97988
14815,29511,90396
14816,29512,69254
14817,29515,90373
14818,29519,15284
14819,29522,64857
14820,29523,54219
14821,29526,48525
14822,29527,2449
14823,29529,70836
14824,29530,25323
14825,29531,46466
14826,29534,29169
14827,29535,78376
14828,29538,50853
14829,29542,29753
14830,29543,86447
14831,29548,5560
14832,29549,76962
14833,29550,11767
14834,29551,21266
14835,29552,13136
14836,29556,44315
14837,29557,89052
14838,29558,677
14839,29560,47447
14840,29563,72729
14841,29568,32711
14842,29570,16249
14843,29571,79310
14844,29573,68248
14845,29575,40345
14846,29580,68777
14847,29582,77277
14848,29583,17527
14849,29585,45353
14850,29587,46748
14851,29591,9603
14852,29594,70763
