id,object_id,location_id
21527,21527,17588
21528,21528,7356
21529,21529,13679
21530,21530,5340
21531,21531,9085
21532,21532,17646
21533,21533,10777
21534,21534,9622
21535,21535,18284
21536,21536,13788
21537,21537,15693
21538,21538,4305
21539,21539,989
21540,21540,6406
21541,21541,12549
21542,21542,12147
21543,21543,5393
21544,21544,16610
21545,21545,7044
21546,21546,17843
21547,21547,11549
21548,21548,5064
21549,21549,16114
21550,21550,1808
21551,21551,17504
21552,21552,19400
21553,21553,1766
21554,21554,6674
21555,21555,9133
21556,21556,13988
21557,21557,10073
21558,21558,967
21559,21559,14744
21560,21560,3221
21561,21561,5413
21562,21562,13726
21563,21563,7014
21564,21564,7187
21565,21565,13059
21566,21566,9760
21567,21567,7259
21568,21568,13026
21569,21569,2776
21570,21570,10067
21571,21571,2372
21572,21572,10877
21573,21573,7093
21574,21574,742
21575,21575,1815
21576,21576,5784
21577,21577,19808
21578,21578,14436
21579,21579,11357
21580,21580,14155
21581,21581,16090
21582,21582,11153
21583,21583,9301
21584,21584,6465
21585,21585,3943
21586,21586,8965
21587,21587,15124
21588,21588,18989
21589,21589,3643
21590,21590,12097
21591,21591,6054
21592,21592,7539
21593,21593,8511
21594,21594,2097
21595,21595,9383
21596,21596,15023
21597,21597,8338
21598,21598,12822
21599,21599,5125
21600,21600,377
21601,21601,13626
21602,21602,12140
21603,21603,14604
21604,21604,14258
21605,21605,14440
21606,21606,18636
21607,21607,5494
21608,21608,10031
21609,21609,3691
21610,21610,10085
21611,21611,7092
21612,21612,7343
21613,21613,5626
21614,21614,2575
21615,21615,164
21616,21616,17953
21617,21617,9331
21618,21618,5331
21619,21619,15035
21620,21620,10789
21621,21621,6779
21622,21622,14528
21623,21623,19516
21624,21624,768
21625,21625,7024
21626,21626,16386
21627,21627,7108
21628,21628,13647
21629,21629,15004
21630,21630,6095
21631,21631,8837
21632,21632,17507
21633,21633,1460
21634,21634,3668
21635,21635,18278
21636,21636,19133
21637,21637,13112
21638,21638,5133
21639,21639,2527
21640,21640,2501
21641,21641,10556
21642,21642,1132
21643,21643,3331
21644,21644,10083
21645,21645,15381
21646,21646,577
21647,21647,11886
21648,21648,9500
21649,21649,15030
21650,21650,12033
21651,21651,5964
21652,21652,9243
21653,21653,17205
21654,21654,3632
21655,21655,6692
21656,21656,1176
21657,21657,2700
21658,21658,5200
21659,21659,15957
21660,21660,12359
21661,21661,8582
21662,21662,6480
21663,21663,3589
21664,21664,19002
21665,21665,11574
21666,21666,4290
21667,21667,2260
21668,21668,480
21669,21669,56
21670,21670,2449
21671,21671,7613
21672,21672,2849
21673,21673,14511
21674,21674,8109
21675,21675,943
21676,21676,9822
21677,21677,1553
21678,21678,1474
21679,21679,19810
21680,21680,14376
21681,21681,6941
21682,21682,8804
21683,21683,929
21684,21684,16749
21685,21685,18239
21686,21686,16563
21687,21687,8680
21688,21688,17767
21689,21689,5202
21690,21690,8671
21691,21691,6443
21692,21692,2716
21693,21693,12550
21694,21694,1261
21695,21695,16285
21696,21696,15605
21697,21697,15478
21698,21698,12916
21699,21699,7137
21700,21700,14744
21701,21701,2926
21702,21702,10849
21703,21703,6227
21704,21704,4265
21705,21705,10984
21706,21706,3754
21707,21707,19933
21708,21708,17680
21709,21709,6940
21710,21710,16995
21711,21711,1580
21712,21712,8376
21713,21713,1942
21714,21714,15781
21715,21715,11145
21716,21716,5716
21717,21717,94
21718,21718,19403
21719,21719,17916
21720,21720,14415
21721,21721,6425
21722,21722,11731
21723,21723,12856
21724,21724,9513
21725,21725,6366
21726,21726,4177
21727,21727,19148
21728,21728,11532
21729,21729,14347
21730,21730,10423
21731,21731,19844
21732,21732,5117
21733,21733,9937
21734,21734,17589
21735,21735,18242
21736,21736,8310
21737,21737,10591
21738,21738,7761
21739,21739,15109
21740,21740,17747
21741,21741,19022
21742,21742,1338
21743,21743,9393
21744,21744,7118
21745,21745,4165
21746,21746,3442
21747,21747,18078
21748,21748,16447
21749,21749,14298
21750,21750,18737
21751,21751,1784
21752,21752,15720
21753,21753,17143
21754,21754,4194
21755,21755,12553
21756,21756,4750
21757,21757,17503
21758,21758,5759
21759,21759,3371
21760,21760,10729
21761,21761,2197
21762,21762,18762
21763,21763,5492
21764,21764,19410
21765,21765,16308
21766,21766,1513
21767,21767,2499
21768,21768,3665
21769,21769,203
21770,21770,12879
21771,21771,17637
21772,21772,19919
21773,21773,5235
21774,21774,17581
21775,21775,13874
21776,21776,9672
21777,21777,5645
21778,21778,11950
21779,21779,6757
21780,21780,19883
21781,21781,19024
21782,21782,9901
21783,21783,12292
21784,21784,8573
21785,21785,19592
21786,21786,7239
21787,21787,260
21788,21788,10070
21789,21789,2358
21790,21790,3070
21791,21791,16335
21792,21792,14222
21793,21793,12866
21794,21794,218
21795,21795,7442
21796,21796,16243
21797,21797,11238
21798,21798,6694
21799,21799,2143
21800,21800,17914
21801,21801,14789
21802,21802,14449
21803,21803,5525
21804,21804,728
21805,21805,6262
21806,21806,18352
21807,21807,1186
21808,21808,11299
21809,21809,8459
21810,21810,4890
21811,21811,15494
21812,21812,682
21813,21813,12120
21814,21814,844
21815,21815,1354
21816,21816,14813
21817,21817,10362
21818,21818,13904
21819,21819,6044
21820,21820,2609
21821,21821,15642
21822,21822,18903
21823,21823,3930
21824,21824,16170
21825,21825,10871
21826,21826,9251
21827,21827,7770
21828,21828,13840
21829,21829,13574
21830,21830,493
21831,21831,16516
21832,21832,4818
21833,21833,17817
21834,21834,823
21835,21835,5736
21836,21836,16402
21837,21837,2135
21838,21838,9891
21839,21839,9086
21840,21840,12524
21841,21841,2897
21842,21842,594
21843,21843,10139
21844,21844,15494
21845,21845,14048
21846,21846,8618
21847,21847,9978
21848,21848,7882
21849,21849,6974
21850,21850,4921
21851,21851,10300
21852,21852,10900
21853,21853,6430
21854,21854,18223
21855,21855,3914
21856,21856,3501
21857,21857,11016
21858,21858,17811
21859,21859,5209
21860,21860,17862
21861,21861,14392
21862,21862,5295
21863,21863,18356
21864,21864,9654
21865,21865,10858
21866,21866,14150
21867,21867,681
21868,21868,9420
21869,21869,3237
21870,21870,3546
21871,21871,11371
21872,21872,16006
21873,21873,11720
21874,21874,14898
21875,21875,6087
21876,21876,19746
21877,21877,1734
21878,21878,18803
21879,21879,10466
21880,21880,4486
21881,21881,5071
21882,21882,5643
21883,21883,6597
21884,21884,3602
21885,21885,11931
21886,21886,9067
21887,21887,4644
21888,21888,3196
21889,21889,6938
21890,21890,11109
21891,21891,9165
21892,21892,18721
21893,21893,686
21894,21894,746
21895,21895,11096
21896,21896,2940
21897,21897,11070
21898,21898,18219
21899,21899,10327
21900,21900,223
21901,21901,16733
21902,21902,6170
21903,21903,6149
21904,21904,5874
21905,21905,12367
21906,21906,5138
21907,21907,12065
21908,21908,8912
21909,21909,11414
21910,21910,3886
21911,21911,15209
21912,21912,16051
21913,21913,6233
21914,21914,5805
21915,21915,8050
21916,21916,2248
21917,21917,6510
21918,21918,14589
21919,21919,7823
21920,21920,8082
21921,21921,15756
21922,21922,2063
21923,21923,1319
21924,21924,11363
21925,21925,16380
21926,21926,12690
21927,21927,12359
21928,21928,19967
21929,21929,8068
21930,21930,11914
21931,21931,13531
21932,21932,6239
21933,21933,18869
21934,21934,8657
21935,21935,2164
21936,21936,17443
21937,21937,12400
21938,21938,13189
21939,21939,1737
21940,21940,17743
21941,21941,16142
21942,21942,6980
21943,21943,19993
21944,21944,19342
21945,21945,18483
21946,21946,1225
21947,21947,17319
21948,21948,6186
21949,21949,16032
21950,21950,9904
21951,21951,1672
21952,21952,5865
21953,21953,3138
21954,21954,7002
21955,21955,1364
21956,21956,6554
21957,21957,7622
21958,21958,15403
21959,21959,9640
21960,21960,16036
21961,21961,1498
21962,21962,9275
21963,21963,2863
21964,21964,16797
21965,21965,12284
21966,21966,18763
21967,21967,2267
21968,21968,8570
21969,21969,2536
21970,21970,15188
21971,21971,13738
21972,21972,1980
21973,21973,3725
21974,21974,12967
21975,21975,10355
21976,21976,19566
21977,21977,6758
21978,21978,4565
21979,21979,7858
21980,21980,13748
21981,21981,4594
21982,21982,13561
21983,21983,19356
21984,21984,13184
21985,21985,16535
21986,21986,17681
21987,21987,742
21988,21988,14243
21989,21989,10598
21990,21990,11841
21991,21991,16928
21992,21992,255
21993,21993,12737
21994,21994,14697
21995,21995,1481
21996,21996,3458
21997,21997,7748
21998,21998,14418
21999,21999,12123
22000,22000,6587
22001,22001,7138
22002,22002,18750
22003,22003,17767
22004,22004,7599
22005,22005,873
22006,22006,10280
22007,22007,13165
22008,22008,7778
22009,22009,18250
22010,22010,14691
22011,22011,5212
22012,22012,8129
22013,22013,16046
22014,22014,14994
22015,22015,14561
22016,22016,14074
22017,22017,7749
22018,22018,12340
22019,22019,8383
22020,22020,14994
22021,22021,3569
22022,22022,1839
22023,22023,7172
22024,22024,17982
22025,22025,5616
22026,22026,13025
22027,22027,18477
22028,22028,10052
22029,22029,14747
22030,22030,12979
22031,22031,4723
22032,22032,7647
22033,22033,9919
22034,22034,17105
22035,22035,14538
22036,22036,4180
22037,22037,11526
22038,22038,15256
22039,22039,8169
22040,22040,16481
22041,22041,19222
22042,22042,17100
22043,22043,10587
22044,22044,8931
22045,22045,11889
22046,22046,8942
22047,22047,15868
22048,22048,18078
22049,22049,12318
22050,22050,19896
22051,22051,14164
22052,22052,12360
22053,22053,12211
22054,22054,14878
22055,22055,13008
22056,22056,1463
22057,22057,8285
22058,22058,2364
22059,22059,12827
22060,22060,15754
22061,22061,17535
22062,22062,16177
22063,22063,13227
22064,22064,1224
22065,22065,13889
22066,22066,9210
22067,22067,17222
22068,22068,15631
22069,22069,17536
22070,22070,9952
22071,22071,9175
22072,22072,10306
22073,22073,6493
22074,22074,13394
22075,22075,3146
22076,22076,17002
22077,22077,14874
22078,22078,8718
22079,22079,10655
22080,22080,16029
22081,22081,4479
22082,22082,5333
22083,22083,11265
22084,22084,14685
22085,22085,15001
22086,22086,3483
22087,22087,10827
22088,22088,17927
22089,22089,17606
22090,22090,16309
22091,22091,18100
22092,22092,15535
22093,22093,18715
22094,22094,10908
22095,22095,13285
22096,22096,19861
22097,22097,12541
22098,22098,13072
22099,22099,7031
22100,22100,12800
22101,22101,7304
22102,22102,13625
22103,22103,4872
22104,22104,1366
22105,22105,13497
22106,22106,2902
22107,22107,16851
22108,22108,7164
22109,22109,16894
22110,22110,14248
22111,22111,16026
22112,22112,1554
22113,22113,14222
22114,22114,13158
22115,22115,3928
22116,22116,10072
22117,22117,15423
22118,22118,14471
22119,22119,132
22120,22120,4184
22121,22121,7115
22122,22122,10125
22123,22123,11197
22124,22124,10572
22125,22125,17126
22126,22126,6762
22127,22127,10491
22128,22128,10641
22129,22129,14347
22130,22130,4481
22131,22131,2133
22132,22132,3213
22133,22133,6480
22134,22134,7269
22135,22135,7035
22136,22136,19225
22137,22137,19909
22138,22138,204
22139,22139,13950
22140,22140,17260
22141,22141,14373
22142,22142,268
22143,22143,7548
22144,22144,9054
22145,22145,3630
22146,22146,12094
22147,22147,13344
22148,22148,18282
22149,22149,7601
22150,22150,18352
22151,22151,8572
22152,22152,12250
22153,22153,3859
22154,22154,15181
22155,22155,11386
22156,22156,16116
22157,22157,2086
22158,22158,3173
22159,22159,18479
22160,22160,12962
22161,22161,18625
22162,22162,5254
22163,22163,9384
22164,22164,13968
22165,22165,9293
22166,22166,13227
22167,22167,16674
22168,22168,13378
22169,22169,19333
22170,22170,17256
22171,22171,14396
22172,22172,19201
22173,22173,2852
22174,22174,2306
22175,22175,2947
22176,22176,15904
22177,22177,3417
22178,22178,1028
22179,22179,8221
22180,22180,13117
22181,22181,19138
22182,22182,8782
22183,22183,10002
22184,22184,7935
22185,22185,16401
22186,22186,16524
22187,22187,8458
22188,22188,338
22189,22189,9731
22190,22190,1365
22191,22191,19822
22192,22192,1191
22193,22193,14705
22194,22194,7724
22195,22195,12889
22196,22196,8527
22197,22197,16575
22198,22198,9083
22199,22199,18662
22200,22200,14079
22201,22201,10235
22202,22202,18323
22203,22203,10330
22204,22204,9663
22205,22205,13615
22206,22206,5977
22207,22207,6800
22208,22208,19034
22209,22209,2798
22210,22210,691
22211,22211,4326
22212,22212,18223
22213,22213,8028
22214,22214,6068
22215,22215,6209
22216,22216,19663
22217,22217,9279
22218,22218,12329
22219,22219,4145
22220,22220,7778
22221,22221,7456
22222,22222,13672
22223,22223,6180
22224,22224,5183
22225,22225,5687
22226,22226,6215
22227,22227,16141
22228,22228,4636
22229,22229,16284
22230,22230,932
22231,22231,7144
22232,22232,16730
22233,22233,5078
22234,22234,580
22235,22235,12167
22236,22236,17549
22237,22237,14856
22238,22238,1442
22239,22239,12934
22240,22240,5078
22241,22241,2752
22242,22242,6470
22243,22243,1440
22244,22244,15240
22245,22245,1024
22246,22246,4869
22247,22247,12009
22248,22248,18622
22249,22249,18859
22250,22250,6729
22251,22251,19406
22252,22252,17386
22253,22253,14519
22254,22254,9312
22255,22255,10058
22256,22256,1347
22257,22257,727
22258,22258,11604
22259,22259,6561
22260,22260,19854
22261,22261,5168
22262,22262,4238
22263,22263,19943
22264,22264,19190
22265,22265,16820
22266,22266,9571
22267,22267,2589
22268,22268,5941
22269,22269,152
22270,22270,6615
22271,22271,9367
22272,22272,6913
22273,22273,13016
22274,22274,7833
22275,22275,1068
22276,22276,1410
22277,22277,15589
22278,22278,4749
22279,22279,14193
22280,22280,11847
22281,22281,1141
22282,22282,18760
22283,22283,8968
22284,22284,4063
22285,22285,13211
22286,22286,6617
22287,22287,1273
22288,22288,7697
22289,22289,5324
22290,22290,12604
22291,22291,9094
22292,22292,6157
22293,22293,5236
22294,22294,1846
22295,22295,18573
22296,22296,2007
22297,22297,10390
22298,22298,15767
22299,22299,15701
22300,22300,6038
22301,22301,15487
22302,22302,13064
22303,22303,5575
22304,22304,14728
22305,22305,17408
22306,22306,18881
22307,22307,2457
22308,22308,5069
22309,22309,12820
22310,22310,10798
22311,22311,9469
22312,22312,6135
22313,22313,15276
22314,22314,10607
22315,22315,19545
22316,22316,306
22317,22317,15146
22318,22318,1235
22319,22319,7262
22320,22320,9691
22321,22321,10499
22322,22322,16435
22323,22323,3841
22324,22324,5839
22325,22325,13069
22326,22326,16512
22327,22327,5927
22328,22328,12790
22329,22329,16614
22330,22330,8825
22331,22331,12426
22332,22332,7135
22333,22333,4620
22334,22334,12738
22335,22335,8431
22336,22336,2758
22337,22337,1036
22338,22338,2622
22339,22339,11514
22340,22340,2131
22341,22341,4996
22342,22342,11584
22343,22343,5758
22344,22344,18976
22345,22345,14034
22346,22346,13103
22347,22347,5249
22348,22348,18657
22349,22349,13713
22350,22350,3835
22351,22351,3644
22352,22352,10917
22353,22353,12838
22354,22354,12681
22355,22355,14481
22356,22356,6543
22357,22357,12175
22358,22358,17281
22359,22359,1386
22360,22360,5761
22361,22361,5345
22362,22362,12903
22363,22363,7012
22364,22364,12552
22365,22365,3928
22366,22366,15808
22367,22367,1408
22368,22368,5491
22369,22369,8494
22370,22370,6992
22371,22371,7993
22372,22372,9042
22373,22373,4346
22374,22374,14002
22375,22375,7088
22376,22376,7176
22377,22377,18656
22378,22378,6308
22379,22379,4461
22380,22380,16034
22381,22381,8711
22382,22382,7064
22383,22383,1886
22384,22384,2919
22385,22385,9515
22386,22386,3715
22387,22387,12260
22388,22388,17374
22389,22389,3426
22390,22390,3042
22391,22391,8763
22392,22392,6632
22393,22393,6732
22394,22394,8876
22395,22395,14391
22396,22396,11242
22397,22397,9187
22398,22398,3324
22399,22399,4658
22400,22400,15231
22401,22401,3623
22402,22402,9218
22403,22403,16548
22404,22404,14657
22405,22405,7224
22406,22406,859
22407,22407,18600
22408,22408,5299
22409,22409,12671
22410,22410,15655
22411,22411,2517
22412,22412,13776
22413,22413,9747
22414,22414,5445
22415,22415,17398
22416,22416,1569
22417,22417,11371
22418,22418,3519
22419,22419,9455
22420,22420,14538
22421,22421,11789
22422,22422,7969
22423,22423,2659
22424,22424,9205
22425,22425,5122
22426,22426,14051
22427,22427,4311
22428,22428,3237
22429,22429,7555
22430,22430,11619
22431,22431,1791
22432,22432,11986
22433,22433,16398
22434,22434,7853
22435,22435,797
22436,22436,19333
22437,22437,1420
22438,22438,7836
22439,22439,5139
22440,22440,17253
22441,22441,962
22442,22442,10637
22443,22443,656
22444,22444,18892
22445,22445,13262
22446,22446,6048
22447,22447,19951
22448,22448,17257
22449,22449,5934
22450,22450,2854
22451,22451,10439
22452,22452,3347
22453,22453,3493
22454,22454,3330
22455,22455,10715
22456,22456,5226
22457,22457,4456
22458,22458,13997
22459,22459,8503
22460,22460,11834
22461,22461,10256
22462,22462,19092
22463,22463,6102
22464,22464,2305
22465,22465,9947
22466,22466,14563
22467,22467,3138
22468,22468,12064
22469,22469,18013
22470,22470,5997
22471,22471,16636
22472,22472,282
22473,22473,10567
22474,22474,4232
22475,22475,2814
22476,22476,17736
22477,22477,1774
22478,22478,4542
22479,22479,5209
22480,22480,4604
22481,22481,12426
22482,22482,16693
22483,22483,9962
22484,22484,12966
22485,22485,10712
22486,22486,6179
22487,22487,17743
22488,22488,4038
22489,22489,1336
22490,22490,10313
22491,22491,5983
22492,22492,19708
22493,22493,602
22494,22494,5596
22495,22495,15872
22496,22496,5048
22497,22497,1314
22498,22498,11303
22499,22499,4894
22500,22500,17878
22501,22501,10828
22502,22502,12849
22503,22503,7380
22504,22504,19266
22505,22505,10413
22506,22506,11953
22507,22507,17093
22508,22508,15826
22509,22509,11458
22510,22510,12440
22511,22511,9606
22512,22512,17181
22513,22513,2645
22514,22514,12646
22515,22515,6011
22516,22516,4913
22517,22517,15266
22518,22518,12348
22519,22519,11976
22520,22520,4674
22521,22521,5949
22522,22522,16282
22523,22523,14121
22524,22524,17753
22525,22525,6242
22526,22526,12694
22527,22527,836
22528,22528,14085
22529,22529,1058
22530,22530,13039
22531,22531,10165
22532,22532,12512
22533,22533,2394
22534,22534,5998
22535,22535,1309
22536,22536,6553
22537,22537,17917
22538,22538,3762
22539,22539,3881
22540,22540,3587
22541,22541,19143
22542,22542,17046
22543,22543,7549
22544,22544,2378
22545,22545,3897
22546,22546,4021
22547,22547,15868
22548,22548,16387
22549,22549,19773
22550,22550,1626
22551,22551,10578
22552,22552,652
22553,22553,11223
22554,22554,16491
22555,22555,2012
22556,22556,11773
22557,22557,11952
22558,22558,18278
22559,22559,18548
22560,22560,8112
22561,22561,14934
22562,22562,597
22563,22563,18162
22564,22564,6394
22565,22565,7420
22566,22566,8070
22567,22567,3066
22568,22568,11468
22569,22569,2976
22570,22570,105
22571,22571,13506
22572,22572,12585
22573,22573,17387
22574,22574,11001
22575,22575,9630
22576,22576,17009
22577,22577,17969
22578,22578,2414
22579,22579,5004
22580,22580,10360
22581,22581,17190
22582,22582,7699
22583,22583,14572
22584,22584,15459
22585,22585,16457
22586,22586,10495
22587,22587,9312
22588,22588,9041
22589,22589,4412
22590,22590,9449
22591,22591,19506
22592,22592,9564
22593,22593,502
22594,22594,8053
22595,22595,7979
22596,22596,19342
22597,22597,10975
22598,22598,13519
22599,22599,3869
22600,22600,3279
22601,22601,19691
22602,22602,6304
22603,22603,8375
22604,22604,12455
22605,22605,15969
22606,22606,835
22607,22607,405
22608,22608,13642
22609,22609,11999
22610,22610,16074
22611,22611,17296
22612,22612,18077
22613,22613,18538
22614,22614,8508
22615,22615,12293
22616,22616,3646
22617,22617,10554
22618,22618,4238
22619,22619,9455
22620,22620,18759
22621,22621,18688
22622,22622,9816
22623,22623,17810
22624,22624,19147
22625,22625,3563
22626,22626,14145
22627,22627,2481
22628,22628,6597
22629,22629,15036
22630,22630,14388
22631,22631,301
22632,22632,9715
22633,22633,1537
22634,22634,15365
22635,22635,12835
22636,22636,14360
22637,22637,13493
22638,22638,16979
22639,22639,14344
22640,22640,3912
22641,22641,5897
22642,22642,14944
22643,22643,10871
22644,22644,5384
22645,22645,19009
22646,22646,17857
22647,22647,8696
22648,22648,11973
22649,22649,7092
22650,22650,9943
22651,22651,3011
22652,22652,15620
22653,22653,903
22654,22654,13339
22655,22655,4233
22656,22656,2575
22657,22657,3600
22658,22658,16573
22659,22659,9417
22660,22660,10226
22661,22661,16670
22662,22662,11553
22663,22663,17168
22664,22664,612
22665,22665,15955
22666,22666,10187
22667,22667,2470
22668,22668,12363
22669,22669,8370
22670,22670,12410
22671,22671,5517
22672,22672,236
22673,22673,463
22674,22674,15121
22675,22675,1647
22676,22676,3321
22677,22677,3098
22678,22678,11252
22679,22679,2792
22680,22680,11642
22681,22681,18172
22682,22682,15374
22683,22683,14597
22684,22684,9960
22685,22685,18246
22686,22686,11325
22687,22687,12100
22688,22688,3649
22689,22689,1029
22690,22690,19966
22691,22691,5172
22692,22692,18082
22693,22693,9647
22694,22694,6388
22695,22695,17023
22696,22696,11978
22697,22697,14016
22698,22698,9068
22699,22699,12685
22700,22700,13881
22701,22701,16885
22702,22702,882
22703,22703,9282
22704,22704,10029
22705,22705,6322
22706,22706,13499
22707,22707,7376
22708,22708,17861
22709,22709,10913
22710,22710,13504
22711,22711,1777
22712,22712,19107
22713,22713,7157
22714,22714,17993
22715,22715,9749
22716,22716,13856
22717,22717,16917
22718,22718,7086
22719,22719,1759
22720,22720,1295
22721,22721,6507
22722,22722,18329
22723,22723,8685
22724,22724,17743
22725,22725,3124
22726,22726,15971
22727,22727,2338
22728,22728,8139
22729,22729,12363
22730,22730,9231
22731,22731,19308
22732,22732,4049
22733,22733,16831
22734,22734,17141
22735,22735,6398
22736,22736,5755
22737,22737,1078
22738,22738,7082
22739,22739,19067
22740,22740,16892
22741,22741,17860
22742,22742,4893
22743,22743,923
22744,22744,1531
22745,22745,18432
22746,22746,6394
22747,22747,12074
22748,22748,927
22749,22749,4281
22750,22750,15456
22751,22751,19552
22752,22752,19241
22753,22753,16626
22754,22754,8587
22755,22755,8859
22756,22756,1002
22757,22757,19831
22758,22758,18593
22759,22759,12986
22760,22760,232
22761,22761,6809
22762,22762,12107
22763,22763,16774
22764,22764,10045
22765,22765,7464
22766,22766,6272
22767,22767,1518
22768,22768,3882
22769,22769,10226
22770,22770,4239
22771,22771,10827
22772,22772,3473
22773,22773,13139
22774,22774,9078
22775,22775,4413
22776,22776,13162
22777,22777,1443
22778,22778,17844
22779,22779,12314
22780,22780,15618
22781,22781,11155
22782,22782,8051
22783,22783,5041
22784,22784,775
22785,22785,4746
22786,22786,4443
22787,22787,18216
22788,22788,6991
22789,22789,17221
22790,22790,7417
22791,22791,12110
22792,22792,1447
22793,22793,7535
22794,22794,6840
22795,22795,579
22796,22796,11757
22797,22797,9593
22798,22798,12913
22799,22799,1578
22800,22800,11269
22801,22801,4268
22802,22802,18636
22803,22803,4077
22804,22804,6968
22805,22805,9294
22806,22806,99
22807,22807,10157
22808,22808,1628
22809,22809,7985
22810,22810,4209
22811,22811,8873
22812,22812,12855
22813,22813,3392
22814,22814,3751
22815,22815,4845
22816,22816,19065
22817,22817,6371
22818,22818,5109
22819,22819,13331
22820,22820,8940
22821,22821,6756
22822,22822,7631
22823,22823,1334
22824,22824,16948
22825,22825,2646
22826,22826,7449
22827,22827,16783
22828,22828,16065
22829,22829,10839
22830,22830,18364
22831,22831,12701
22832,22832,8357
22833,22833,6386
22834,22834,244
22835,22835,122
22836,22836,16638
22837,22837,16856
22838,22838,438
22839,22839,12659
22840,22840,9594
22841,22841,16749
22842,22842,10715
22843,22843,14530
22844,22844,19984
22845,22845,15887
22846,22846,13703
22847,22847,13390
22848,22848,13560
22849,22849,7505
22850,22850,1330
22851,22851,9795
22852,22852,17016
22853,22853,13219
22854,22854,19373
22855,22855,12319
22856,22856,19380
22857,22857,17070
22858,22858,2857
22859,22859,18592
22860,22860,10659
22861,22861,5681
22862,22862,3298
22863,22863,16969
22864,22864,18237
22865,22865,7347
22866,22866,1890
22867,22867,6489
22868,22868,8994
22869,22869,14309
22870,22870,6579
22871,22871,208
22872,22872,16925
22873,22873,2492
22874,22874,16592
22875,22875,5387
22876,22876,18857
22877,22877,9220
22878,22878,12981
22879,22879,3058
22880,22880,18345
22881,22881,5595
22882,22882,12490
22883,22883,5811
22884,22884,12930
22885,22885,6990
22886,22886,14623
22887,22887,2993
22888,22888,4353
22889,22889,19788
22890,22890,16144
22891,22891,16598
22892,22892,18666
22893,22893,1385
22894,22894,17289
22895,22895,122
22896,22896,12589
22897,22897,1356
22898,22898,13150
22899,22899,17747
22900,22900,5423
22901,22901,16637
22902,22902,966
22903,22903,19243
22904,22904,11725
22905,22905,17650
22906,22906,5088
22907,22907,1257
22908,22908,9354
22909,22909,9037
22910,22910,13753
22911,22911,16543
22912,22912,3727
22913,22913,11498
22914,22914,13068
22915,22915,2745
22916,22916,13367
22917,22917,5231
22918,22918,6829
22919,22919,9033
22920,22920,15260
22921,22921,13067
22922,22922,10858
22923,22923,12583
22924,22924,17522
22925,22925,18258
22926,22926,19646
22927,22927,946
22928,22928,17984
22929,22929,15473
22930,22930,15730
22931,22931,4546
22932,22932,19070
22933,22933,4519
22934,22934,12413
22935,22935,11416
22936,22936,14153
22937,22937,1808
22938,22938,11956
22939,22939,68
22940,22940,5672
22941,22941,4257
22942,22942,11603
22943,22943,8714
22944,22944,8640
22945,22945,5304
22946,22946,616
22947,22947,18001
22948,22948,10335
22949,22949,11292
22950,22950,16992
22951,22951,5261
22952,22952,6106
22953,22953,8445
22954,22954,10222
22955,22955,3790
22956,22956,18278
22957,22957,13380
22958,22958,13296
22959,22959,15754
22960,22960,8117
22961,22961,19138
22962,22962,7923
22963,22963,3164
22964,22964,6066
22965,22965,16591
22966,22966,8597
22967,22967,455
22968,22968,11914
22969,22969,11905
22970,22970,12743
22971,22971,12225
22972,22972,8362
22973,22973,16699
22974,22974,3658
22975,22975,3121
22976,22976,19704
22977,22977,987
22978,22978,4799
22979,22979,12770
22980,22980,19925
22981,22981,16958
22982,22982,16343
22983,22983,8141
22984,22984,3987
22985,22985,12975
22986,22986,4915
22987,22987,391
22988,22988,13198
22989,22989,17105
22990,22990,1790
22991,22991,4391
22992,22992,18272
22993,22993,6552
22994,22994,6653
22995,22995,14945
22996,22996,11342
22997,22997,14383
22998,22998,8644
22999,22999,19491
23000,23000,9309
23001,23001,19608
23002,23002,17526
23003,23003,18293
23004,23004,7476
23005,23005,1773
23006,23006,10191
23007,23007,9887
23008,23008,5778
23009,23009,4814
23010,23010,18935
23011,23011,653
23012,23012,9150
23013,23013,4098
23014,23014,6460
23015,23015,4820
23016,23016,5923
23017,23017,3118
23018,23018,6567
23019,23019,17105
23020,23020,2966
23021,23021,4689
23022,23022,1642
23023,23023,4598
23024,23024,14164
23025,23025,15969
23026,23026,11057
23027,23027,11592
23028,23028,3660
23029,23029,13665
23030,23030,1330
23031,23031,19048
23032,23032,3382
23033,23033,16680
23034,23034,17039
23035,23035,7677
23036,23036,16971
23037,23037,2465
23038,23038,9570
23039,23039,3316
23040,23040,11227
23041,23041,6448
23042,23042,4649
23043,23043,1425
23044,23044,16436
23045,23045,10426
23046,23046,3119
23047,23047,6700
23048,23048,10221
23049,23049,11988
23050,23050,5676
23051,23051,6984
23052,23052,12615
23053,23053,8907
23054,23054,17711
23055,23055,13331
23056,23056,9885
23057,23057,16093
23058,23058,7215
23059,23059,6913
23060,23060,4545
23061,23061,6532
23062,23062,4367
23063,23063,8172
23064,23064,11033
23065,23065,8963
23066,23066,2089
23067,23067,16445
23068,23068,150
23069,23069,4929
23070,23070,9809
23071,23071,7261
23072,23072,8910
23073,23073,8810
23074,23074,13617
23075,23075,13806
23076,23076,6904
23077,23077,12373
23078,23078,738
23079,23079,8830
23080,23080,5003
23081,23081,19390
23082,23082,8071
23083,23083,6684
23084,23084,6462
23085,23085,7105
23086,23086,9815
23087,23087,18530
23088,23088,908
23089,23089,1577
